Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","11:02:54 AM","34.1","32.8",
2,"9/8/2016","12:02:54 PM","36.0","30.1",
3,"9/8/2016","1:02:54 PM","32.6","31.2",
4,"9/8/2016","2:02:54 PM","31.0","31.9",
5,"9/8/2016","3:02:54 PM","28.4","32.6",
6,"9/8/2016","4:02:54 PM","25.0","32.9",
7,"9/8/2016","5:02:54 PM","24.8","32.9",
8,"9/8/2016","6:02:54 PM","29.8","31.4",
9,"9/8/2016","7:02:54 PM","33.4","30.4",
10,"9/8/2016","8:02:54 PM","33.5","29.9",
11,"9/8/2016","9:02:54 PM","36.0","29.4",
12,"9/8/2016","10:02:54 PM","37.7","29.2",
13,"9/8/2016","11:02:54 PM","40.1","28.8",
14,"9/9/2016","12:02:54 AM","42.4","28.4",
15,"9/9/2016","1:02:54 AM","41.3","27.9",
16,"9/9/2016","2:02:54 AM","41.2","27.4",
17,"9/9/2016","3:02:54 AM","41.2","26.9",
18,"9/9/2016","4:02:54 AM","41.3","26.5",
19,"9/9/2016","5:02:54 AM","41.7","25.9",
20,"9/9/2016","6:02:54 AM","42.5","25.4",
21,"9/9/2016","7:02:54 AM","40.2","24.7",
22,"9/9/2016","8:02:54 AM","41.3","24.9",
23,"9/9/2016","9:02:54 AM","42.5","26.0",
24,"9/9/2016","10:02:54 AM","41.9","27.4",
25,"9/9/2016","11:02:54 AM","38.1","29.2",
26,"9/9/2016","12:02:54 PM","30.8","30.8",
27,"9/9/2016","1:02:54 PM","24.9","32.9",
28,"9/9/2016","2:02:54 PM","22.0","34.4",
29,"9/9/2016","3:02:54 PM","20.4","35.1",
30,"9/9/2016","4:02:54 PM","20.6","35.7",
31,"9/9/2016","5:02:54 PM","20.5","35.4",
32,"9/9/2016","6:02:54 PM","21.4","33.7",
33,"9/9/2016","7:02:54 PM","31.0","32.5",
34,"9/9/2016","8:02:54 PM","28.6","31.4",
35,"9/9/2016","9:02:54 PM","27.9","30.7",
36,"9/9/2016","10:02:54 PM","37.6","30.5",
37,"9/9/2016","11:02:54 PM","42.5","30.5",
38,"9/10/2016","12:02:54 AM","45.4","30.2",
39,"9/10/2016","1:02:54 AM","46.9","29.7",
40,"9/10/2016","2:02:54 AM","47.5","29.0",
41,"9/10/2016","3:02:54 AM","46.2","28.3",
42,"9/10/2016","4:02:54 AM","45.9","27.8",
43,"9/10/2016","5:02:54 AM","46.6","27.3",
44,"9/10/2016","6:02:54 AM","47.8","26.9",
45,"9/10/2016","7:02:54 AM","47.2","26.6",
46,"9/10/2016","8:02:54 AM","46.8","26.0",
47,"9/10/2016","9:02:54 AM","47.4","25.4",
48,"9/10/2016","10:02:54 AM","52.5","24.9",
49,"9/10/2016","11:02:54 AM","48.5","24.8",
50,"9/10/2016","12:02:54 PM","47.5","25.3",
51,"9/10/2016","1:02:54 PM","45.9","25.9",
52,"9/10/2016","2:02:54 PM","46.3","26.2",
53,"9/10/2016","3:02:54 PM","44.8","26.6",
54,"9/10/2016","4:02:54 PM","45.5","26.7",
55,"9/10/2016","5:02:54 PM","46.4","26.3",
56,"9/10/2016","6:02:54 PM","47.2","25.8",
57,"9/10/2016","7:02:54 PM","50.1","25.4",
58,"9/10/2016","8:02:54 PM","48.2","25.4",
59,"9/10/2016","9:02:54 PM","48.6","25.1",
60,"9/10/2016","10:02:54 PM","49.9","25.0",
61,"9/10/2016","11:02:54 PM","52.1","24.8",
62,"9/11/2016","12:02:54 AM","52.6","24.6",
63,"9/11/2016","1:02:54 AM","52.3","24.3",
64,"9/11/2016","2:02:54 AM","54.2","24.1",
65,"9/11/2016","3:02:54 AM","56.5","23.9",
66,"9/11/2016","4:02:54 AM","56.4","23.8",
67,"9/11/2016","5:02:54 AM","57.0","23.6",
68,"9/11/2016","6:02:54 AM","58.1","23.4",
69,"9/11/2016","7:02:54 AM","58.5","23.2",
70,"9/11/2016","8:02:54 AM","58.1","23.2",
71,"9/11/2016","9:02:54 AM","56.8","23.2",
72,"9/11/2016","10:02:54 AM","55.1","23.8",
73,"9/11/2016","11:02:54 AM","53.2","24.5",
74,"9/11/2016","12:02:54 PM","51.1","25.3",
75,"9/11/2016","1:02:54 PM","46.7","26.3",
76,"9/11/2016","2:02:54 PM","43.6","27.7",
77,"9/11/2016","3:02:54 PM","41.0","28.4",
78,"9/11/2016","4:02:54 PM","39.4","28.9",
79,"9/11/2016","5:02:54 PM","39.5","28.8",
80,"9/11/2016","6:02:54 PM","40.9","27.5",
81,"9/11/2016","7:02:54 PM","44.5","26.9",
82,"9/11/2016","8:02:54 PM","42.9","26.5",
83,"9/11/2016","9:02:54 PM","44.1","26.1",
84,"9/11/2016","10:02:54 PM","49.1","25.6",
85,"9/11/2016","11:02:54 PM","50.5","25.6",
86,"9/12/2016","12:02:54 AM","51.4","25.2",
87,"9/12/2016","1:02:54 AM","51.4","24.7",
88,"9/12/2016","2:02:54 AM","52.7","24.4",
89,"9/12/2016","3:02:54 AM","52.8","24.1",
90,"9/12/2016","4:02:54 AM","53.4","23.7",
91,"9/12/2016","5:02:54 AM","54.6","23.3",
92,"9/12/2016","6:02:54 AM","54.6","22.9",
93,"9/12/2016","7:02:54 AM","49.2","22.5",
94,"9/12/2016","8:02:54 AM","57.1","22.5",
95,"9/12/2016","9:02:54 AM","55.2","23.5",
96,"9/12/2016","10:02:54 AM","51.4","24.6",
97,"9/12/2016","11:02:54 AM","47.9","25.7",
98,"9/12/2016","12:02:54 PM","44.1","27.0",
99,"9/12/2016","1:02:54 PM","40.8","28.3",
100,"9/12/2016","2:02:54 PM","36.0","29.1",
101,"9/12/2016","3:02:54 PM","35.2","29.9",
102,"9/12/2016","4:02:54 PM","31.5","30.7",
103,"9/12/2016","5:02:54 PM","31.3","30.7",
104,"9/12/2016","6:02:54 PM","34.9","29.2",
105,"9/12/2016","7:02:54 PM","37.7","28.4",
106,"9/12/2016","8:02:54 PM","38.3","28.0",
107,"9/12/2016","9:02:54 PM","37.1","27.3",
108,"9/12/2016","10:02:54 PM","44.4","27.0",
109,"9/12/2016","11:02:54 PM","47.8","26.7",
110,"9/13/2016","12:02:54 AM","48.0","26.3",
111,"9/13/2016","1:02:54 AM","48.6","25.9",
112,"9/13/2016","2:02:54 AM","49.1","25.5",
113,"9/13/2016","3:02:54 AM","49.8","25.1",
114,"9/13/2016","4:02:54 AM","50.2","24.7",
115,"9/13/2016","5:02:54 AM","51.1","24.3",
116,"9/13/2016","6:02:54 AM","51.0","23.8",
117,"9/13/2016","7:02:54 AM","44.4","23.4",
118,"9/13/2016","8:02:54 AM","44.5","23.9",
119,"9/13/2016","9:02:54 AM","43.7","25.3",
120,"9/13/2016","10:02:54 AM","34.0","27.0",
121,"9/13/2016","11:02:54 AM","30.8","28.4",
122,"9/13/2016","12:02:54 PM","27.1","29.8",
123,"9/13/2016","1:02:54 PM","26.0","30.8",
124,"9/13/2016","2:02:54 PM","25.2","31.6",
125,"9/13/2016","3:02:54 PM","24.9","32.2",
126,"9/13/2016","4:02:54 PM","25.9","32.2",
127,"9/13/2016","5:02:54 PM","27.1","31.7",
128,"9/13/2016","6:02:54 PM","40.9","30.0",
129,"9/13/2016","7:02:54 PM","46.0","28.9",
130,"9/13/2016","8:02:54 PM","45.7","27.8",
131,"9/13/2016","9:02:54 PM","46.3","27.5",
132,"9/13/2016","10:02:54 PM","47.1","27.0",
133,"9/13/2016","11:02:54 PM","47.1","26.4",
134,"9/14/2016","12:02:54 AM","48.5","26.3",
135,"9/14/2016","1:02:54 AM","48.9","26.0",
136,"9/14/2016","2:02:54 AM","48.2","25.7",
137,"9/14/2016","3:02:54 AM","49.5","25.3",
138,"9/14/2016","4:02:54 AM","50.8","25.0",
139,"9/14/2016","5:02:54 AM","51.4","24.7",
140,"9/14/2016","6:02:54 AM","52.3","24.4",
141,"9/14/2016","7:02:54 AM","51.7","24.1",
142,"9/14/2016","8:02:54 AM","50.1","23.9",
143,"9/14/2016","9:02:54 AM","50.0","24.0",
144,"9/14/2016","10:02:54 AM","47.5","25.2",
145,"9/14/2016","11:02:54 AM","47.2","25.8",
146,"9/14/2016","12:02:54 PM","46.7","26.2",
147,"9/14/2016","1:02:54 PM","44.5","27.2",
148,"9/14/2016","2:02:54 PM","42.4","27.6",
149,"9/14/2016","3:02:54 PM","42.0","28.1",
150,"9/14/2016","4:02:54 PM","37.8","28.7",
151,"9/14/2016","5:02:54 PM","39.0","28.6",
152,"9/14/2016","6:02:54 PM","41.1","27.2",
153,"9/14/2016","7:02:54 PM","42.2","26.4",
154,"9/14/2016","8:02:54 PM","42.5","25.9",
155,"9/14/2016","9:02:54 PM","49.0","25.9",
156,"9/14/2016","10:02:54 PM","48.7","25.7",
157,"9/14/2016","11:02:54 PM","46.8","25.3",
158,"9/15/2016","12:02:54 AM","48.4","24.9",
159,"9/15/2016","1:02:54 AM","48.1","24.6",
160,"9/15/2016","2:02:54 AM","48.4","24.2",
161,"9/15/2016","3:02:54 AM","49.0","23.9",
162,"9/15/2016","4:02:54 AM","49.2","23.6",
163,"9/15/2016","5:02:54 AM","50.3","23.5",
164,"9/15/2016","6:02:54 AM","52.7","23.4",
165,"9/15/2016","7:02:54 AM","51.2","23.4",
166,"9/15/2016","8:02:54 AM","56.0","23.2",
167,"9/15/2016","9:02:54 AM","56.4","23.7",
168,"9/15/2016","10:02:54 AM","55.0","24.7",
169,"9/15/2016","11:02:54 AM","51.6","26.0",
170,"9/15/2016","12:02:54 PM","47.5","27.3",
171,"9/15/2016","1:02:54 PM","43.5","28.7",
172,"9/15/2016","2:02:54 PM","39.6","30.2",
173,"9/15/2016","3:02:54 PM","35.2","31.1",
174,"9/15/2016","4:02:54 PM","32.1","31.7",
175,"9/15/2016","5:02:54 PM","29.4","31.5",
176,"9/15/2016","6:02:54 PM","31.2","30.2",
177,"9/15/2016","7:02:54 PM","35.6","29.1",
178,"9/15/2016","8:02:54 PM","38.6","28.4",
179,"9/15/2016","9:02:54 PM","37.2","27.8",
180,"9/15/2016","10:02:54 PM","43.9","27.4",
181,"9/15/2016","11:02:54 PM","46.3","27.4",
182,"9/16/2016","12:02:54 AM","50.6","27.3",
