Index,Date,Time,RH,Temp,Number
1,9/8/2016,12:56:40 PM,31,32.7,1010060492
2,9/8/2016,1:56:40 PM,32.6,30.2,1010060492
3,9/8/2016,2:56:40 PM,31.6,30.2,1010060492
4,9/8/2016,3:56:40 PM,28.9,30.5,1010060492
5,9/8/2016,4:56:40 PM,27.8,30.4,1010060492
6,9/8/2016,5:56:40 PM,31.5,30.1,1010060492
7,9/8/2016,6:56:40 PM,31.8,29.6,1010060492
8,9/8/2016,7:56:40 PM,33.1,28.9,1010060492
9,9/8/2016,8:56:40 PM,33.4,28.6,1010060492
10,9/8/2016,9:56:40 PM,33.1,28.2,1010060492
11,9/8/2016,10:56:40 PM,32.4,27.8,1010060492
12,9/8/2016,11:56:40 PM,33,27.3,1010060492
13,9/9/2016,12:56:40 AM,33.5,26.9,1010060492
14,9/9/2016,1:56:40 AM,33.5,26.4,1010060492
15,9/9/2016,2:56:40 AM,32.9,26,1010060492
16,9/9/2016,3:56:40 AM,34.5,25.6,1010060492
17,9/9/2016,4:56:40 AM,34.6,25.2,1010060492
18,9/9/2016,5:56:40 AM,37.5,24.7,1010060492
19,9/9/2016,6:56:40 AM,37.2,24.5,1010060492
20,9/9/2016,7:56:40 AM,38.1,24.8,1010060492
21,9/9/2016,8:56:40 AM,43.3,25.3,1010060492
22,9/9/2016,9:56:40 AM,41.9,26.3,1010060492
23,9/9/2016,10:56:40 AM,39.7,28.1,1010060492
24,9/9/2016,11:56:40 AM,35.6,29.4,1010060492
25,9/9/2016,12:56:40 PM,33.1,29.9,1010060492
26,9/9/2016,1:56:40 PM,27.9,30.7,1010060492
27,9/9/2016,2:56:40 PM,23.5,32.3,1010060492
28,9/9/2016,3:56:40 PM,23.1,32.9,1010060492
29,9/9/2016,4:56:40 PM,23.9,32.3,1010060492
30,9/9/2016,5:56:40 PM,23.2,31.9,1010060492
31,9/9/2016,6:56:40 PM,25.1,30.8,1010060492
32,9/9/2016,7:56:40 PM,26.4,30.1,1010060492
33,9/9/2016,8:56:40 PM,27.3,29.5,1010060492
34,9/9/2016,9:56:40 PM,28,29.2,1010060492
35,9/9/2016,10:56:40 PM,28.1,28.8,1010060492
36,9/9/2016,11:56:40 PM,46.5,28.3,1010060492
37,9/10/2016,12:56:40 AM,48.5,27.4,1010060492
38,9/10/2016,1:56:40 AM,49.1,26.8,1010060492
39,9/10/2016,2:56:40 AM,46.8,26.1,1010060492
40,9/10/2016,3:56:40 AM,46.4,25.3,1010060492
41,9/10/2016,4:56:40 AM,47.5,24.9,1010060492
42,9/10/2016,5:56:40 AM,48.9,24.6,1010060492
43,9/10/2016,6:56:40 AM,48.7,24.1,1010060492
44,9/10/2016,7:56:40 AM,50.1,23.7,1010060492
45,9/10/2016,8:56:40 AM,51.3,23.2,1010060492
46,9/10/2016,9:56:40 AM,51.8,23.1,1010060492
47,9/10/2016,10:56:40 AM,52.4,22.9,1010060492
48,9/10/2016,11:56:40 AM,51.6,23.4,1010060492
49,9/10/2016,12:56:40 PM,49.4,24.3,1010060492
50,9/10/2016,1:56:40 PM,48,24.8,1010060492
51,9/10/2016,2:56:40 PM,47.5,25.2,1010060492
52,9/10/2016,3:56:40 PM,46.8,25.4,1010060492
53,9/10/2016,4:56:40 PM,47.4,25.2,1010060492
54,9/10/2016,5:56:40 PM,47.8,24.8,1010060492
55,9/10/2016,6:56:40 PM,48.1,24.4,1010060492
56,9/10/2016,7:56:40 PM,47.7,24.2,1010060492
57,9/10/2016,8:56:40 PM,48.2,23.9,1010060492
58,9/10/2016,9:56:40 PM,49.1,23.6,1010060492
59,9/10/2016,10:56:40 PM,50.6,23.2,1010060492
60,9/10/2016,11:56:40 PM,51,23,1010060492
61,9/11/2016,12:56:40 AM,51.1,22.8,1010060492
62,9/11/2016,1:56:40 AM,53.9,22.6,1010060492
63,9/11/2016,2:56:40 AM,55.4,22.3,1010060492
64,9/11/2016,3:56:40 AM,56.7,22.1,1010060492
65,9/11/2016,4:56:40 AM,58.5,21.8,1010060492
66,9/11/2016,5:56:40 AM,58.5,21.8,1010060492
67,9/11/2016,6:56:40 AM,59.1,21.7,1010060492
68,9/11/2016,7:56:40 AM,59.4,21.7,1010060492
69,9/11/2016,8:56:40 AM,61.7,21.4,1010060492
70,9/11/2016,9:56:40 AM,61.1,21.9,1010060492
71,9/11/2016,10:56:40 AM,59.2,22.5,1010060492
72,9/11/2016,11:56:40 AM,56.1,23.3,1010060492
73,9/11/2016,12:56:40 PM,50.2,24.4,1010060492
74,9/11/2016,1:56:40 PM,47.4,25.2,1010060492
75,9/11/2016,2:56:40 PM,45.2,25.7,1010060492
76,9/11/2016,3:56:40 PM,43.7,26.1,1010060492
77,9/11/2016,4:56:40 PM,42.8,26.1,1010060492
78,9/11/2016,5:56:40 PM,41.9,25.9,1010060492
79,9/11/2016,6:56:40 PM,42.8,25.3,1010060492
80,9/11/2016,7:56:40 PM,43.1,24.9,1010060492
81,9/11/2016,8:56:40 PM,43.1,24.6,1010060492
82,9/11/2016,9:56:40 PM,42.7,24.2,1010060492
83,9/11/2016,10:56:40 PM,42,23.9,1010060492
84,9/11/2016,11:56:40 PM,41.6,23.6,1010060492
85,9/12/2016,12:56:40 AM,41.4,23.2,1010060492
86,9/12/2016,1:56:40 AM,42.7,22.8,1010060492
87,9/12/2016,2:56:40 AM,45,22.6,1010060492
88,9/12/2016,3:56:40 AM,47.1,22.4,1010060492
89,9/12/2016,4:56:40 AM,45.5,22.2,1010060492
90,9/12/2016,5:56:40 AM,48.7,21.8,1010060492
91,9/12/2016,6:56:40 AM,46.5,21.6,1010060492
92,9/12/2016,7:56:40 AM,55.7,21.8,1010060492
93,9/12/2016,8:56:40 AM,54.9,22.4,1010060492
94,9/12/2016,9:56:40 AM,54.3,23.3,1010060492
95,9/12/2016,10:56:40 AM,51.1,24.2,1010060492
96,9/12/2016,11:56:40 AM,48.3,25.2,1010060492
97,9/12/2016,12:56:40 PM,43.2,26.1,1010060492
98,9/12/2016,1:56:40 PM,40.6,26.8,1010060492
99,9/12/2016,2:56:40 PM,37.6,27.4,1010060492
100,9/12/2016,3:56:40 PM,36.3,27.7,1010060492
101,9/12/2016,4:56:40 PM,36.1,27.8,1010060492
102,9/12/2016,5:56:40 PM,35.1,27.4,1010060492
103,9/12/2016,6:56:40 PM,37.7,26.7,1010060492
104,9/12/2016,7:56:40 PM,37.5,26.3,1010060492
105,9/12/2016,8:56:40 PM,37.9,25.9,1010060492
106,9/12/2016,9:56:40 PM,37.1,25.4,1010060492
107,9/12/2016,10:56:40 PM,37.3,25.1,1010060492
108,9/12/2016,11:56:40 PM,37,24.6,1010060492
109,9/13/2016,12:56:40 AM,37.8,24.2,1010060492
110,9/13/2016,1:56:40 AM,38.9,23.9,1010060492
111,9/13/2016,2:56:40 AM,39.1,23.6,1010060492
112,9/13/2016,3:56:40 AM,39.6,23.2,1010060492
113,9/13/2016,4:56:40 AM,39.9,22.8,1010060492
114,9/13/2016,5:56:40 AM,41.9,22.3,1010060492
115,9/13/2016,6:56:40 AM,42.2,22.1,1010060492
116,9/13/2016,7:56:40 AM,43,22.6,1010060492
117,9/13/2016,8:56:40 AM,43.9,23.4,1010060492
118,9/13/2016,9:56:40 AM,40.4,24.6,1010060492
119,9/13/2016,10:56:40 AM,34.2,26.2,1010060492
120,9/13/2016,11:56:40 AM,32.1,27.4,1010060492
121,9/13/2016,12:56:40 PM,30.8,28.1,1010060492
122,9/13/2016,1:56:40 PM,30.4,28.5,1010060492
123,9/13/2016,2:56:40 PM,29.6,28.9,1010060492
124,9/13/2016,3:56:40 PM,30.1,29.2,1010060492
125,9/13/2016,4:56:40 PM,30.9,29.2,1010060492
126,9/13/2016,5:56:40 PM,42.8,28.4,1010060492
127,9/13/2016,6:56:40 PM,44.7,27.2,1010060492
128,9/13/2016,7:56:40 PM,46.2,26.3,1010060492
129,9/13/2016,8:56:40 PM,46.5,25.8,1010060492
130,9/13/2016,9:56:40 PM,47.7,25.1,1010060492
131,9/13/2016,10:56:40 PM,47.2,24.6,1010060492
132,9/13/2016,11:56:40 PM,46.3,24.2,1010060492
133,9/14/2016,12:56:40 AM,46,23.8,1010060492
134,9/14/2016,1:56:40 AM,47.3,23.5,1010060492
135,9/14/2016,2:56:40 AM,48.6,23.1,1010060492
