Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","11:24:49 AM","36.2","32.2",
2,"9/8/2016","12:24:49 PM","33.9","31.7",
3,"9/8/2016","1:24:49 PM","31.8","32.1",
4,"9/8/2016","2:24:49 PM","30.1","32.6",
5,"9/8/2016","3:24:49 PM","28.6","32.8",
6,"9/8/2016","4:24:49 PM","26.2","32.2",
7,"9/8/2016","5:24:49 PM","29.1","31.5",
8,"9/8/2016","6:24:49 PM","32.1","30.4",
9,"9/8/2016","7:24:49 PM","33.2","29.7",
10,"9/8/2016","8:24:49 PM","34.6","29.1",
11,"9/8/2016","9:24:49 PM","36.4","28.6",
12,"9/8/2016","10:24:49 PM","36.8","28.1",
13,"9/8/2016","11:24:49 PM","37.0","27.5",
14,"9/9/2016","12:24:49 AM","37.5","27.0",
15,"9/9/2016","1:24:49 AM","37.8","26.5",
16,"9/9/2016","2:24:49 AM","38.3","26.1",
17,"9/9/2016","3:24:49 AM","38.6","25.6",
18,"9/9/2016","4:24:49 AM","39.4","25.1",
19,"9/9/2016","5:24:49 AM","40.3","24.7",
20,"9/9/2016","6:24:49 AM","40.1","24.3",
21,"9/9/2016","7:24:49 AM","39.6","24.7",
22,"9/9/2016","8:24:49 AM","38.2","26.2",
23,"9/9/2016","9:24:49 AM","38.7","28.1",
24,"9/9/2016","10:24:49 AM","37.1","30.2",
25,"9/9/2016","11:24:49 AM","33.9","32.0",
26,"9/9/2016","12:24:49 PM","29.0","33.8",
27,"9/9/2016","1:24:49 PM","26.3","34.8",
28,"9/9/2016","2:24:49 PM","22.7","35.2",
29,"9/9/2016","3:24:49 PM","22.2","35.3",
30,"9/9/2016","4:24:49 PM","22.5","34.8",
31,"9/9/2016","5:24:49 PM","23.7","33.8",
32,"9/9/2016","6:24:49 PM","26.0","32.4",
33,"9/9/2016","7:24:49 PM","28.6","31.4",
34,"9/9/2016","8:24:49 PM","30.1","30.8",
35,"9/9/2016","9:24:49 PM","30.3","30.2",
36,"9/9/2016","10:24:49 PM","30.8","29.6",
37,"9/9/2016","11:24:49 PM","37.7","29.1",
38,"9/10/2016","12:24:49 AM","47.1","28.2",
39,"9/10/2016","1:24:49 AM","49.0","27.2",
40,"9/10/2016","2:24:49 AM","48.1","26.4",
41,"9/10/2016","3:24:49 AM","46.9","25.6",
42,"9/10/2016","4:24:49 AM","47.1","25.2",
43,"9/10/2016","5:24:49 AM","48.3","24.7",
44,"9/10/2016","6:24:49 AM","47.9","24.4",
45,"9/10/2016","7:24:49 AM","48.8","24.1",
46,"9/10/2016","8:24:49 AM","50.8","23.6",
47,"9/10/2016","9:24:49 AM","50.6","23.6",
48,"9/10/2016","10:24:49 AM","52.4","23.2",
49,"9/10/2016","11:24:49 AM","50.2","24.0",
50,"9/10/2016","12:24:49 PM","48.0","25.1",
51,"9/10/2016","1:24:49 PM","47.6","25.6",
52,"9/10/2016","2:24:49 PM","46.3","26.1",
53,"9/10/2016","3:24:49 PM","46.8","25.7",
54,"9/10/2016","4:24:49 PM","47.0","25.7",
55,"9/10/2016","5:24:49 PM","47.7","25.1",
56,"9/10/2016","6:24:49 PM","48.3","24.7",
57,"9/10/2016","7:24:49 PM","48.9","24.3",
58,"9/10/2016","8:24:49 PM","48.7","24.1",
59,"9/10/2016","9:24:49 PM","49.4","23.8",
60,"9/10/2016","10:24:49 PM","50.3","23.3",
61,"9/10/2016","11:24:49 PM","51.6","22.9",
62,"9/11/2016","12:24:49 AM","51.6","22.8",
63,"9/11/2016","1:24:49 AM","52.5","22.5",
64,"9/11/2016","2:24:49 AM","55.1","22.2",
65,"9/11/2016","3:24:49 AM","55.9","22.1",
66,"9/11/2016","4:24:49 AM","57.0","21.8",
67,"9/11/2016","5:24:49 AM","58.5","21.6",
68,"9/11/2016","6:24:49 AM","58.9","21.4",
69,"9/11/2016","7:24:49 AM","59.4","21.5",
70,"9/11/2016","8:24:49 AM","59.3","21.7",
71,"9/11/2016","9:24:49 AM","59.4","22.3",
72,"9/11/2016","10:24:49 AM","56.0","23.7",
73,"9/11/2016","11:24:49 AM","53.0","24.6",
74,"9/11/2016","12:24:49 PM","49.2","26.3",
75,"9/11/2016","1:24:49 PM","45.4","27.3",
76,"9/11/2016","2:24:49 PM","41.5","28.1",
77,"9/11/2016","3:24:49 PM","41.0","27.7",
78,"9/11/2016","4:24:49 PM","40.3","27.6",
79,"9/11/2016","5:24:49 PM","41.8","26.8",
80,"9/11/2016","6:24:49 PM","43.8","25.9",
81,"9/11/2016","7:24:49 PM","44.6","25.5",
82,"9/11/2016","8:24:49 PM","46.4","25.2",
83,"9/11/2016","9:24:49 PM","46.8","24.7",
84,"9/11/2016","10:24:49 PM","46.8","24.2",
85,"9/11/2016","11:24:49 PM","46.6","23.7",
86,"9/12/2016","12:24:49 AM","46.7","23.3",
87,"9/12/2016","1:24:49 AM","46.9","22.9",
88,"9/12/2016","2:24:49 AM","47.9","22.7",
89,"9/12/2016","3:24:49 AM","50.6","22.4",
90,"9/12/2016","4:24:49 AM","52.3","22.1",
91,"9/12/2016","5:24:49 AM","54.4","21.8",
92,"9/12/2016","6:24:49 AM","54.8","21.6",
93,"9/12/2016","7:24:49 AM","55.7","22.3",
94,"9/12/2016","8:24:49 AM","57.1","22.6",
95,"9/12/2016","9:24:49 AM","53.9","23.9",
96,"9/12/2016","10:24:49 AM","48.9","25.8",
97,"9/12/2016","11:24:49 AM","44.8","27.0",
98,"9/12/2016","12:24:49 PM","40.4","29.1",
99,"9/12/2016","1:24:49 PM","37.1","29.6",
100,"9/12/2016","2:24:49 PM","35.7","30.3",
101,"9/12/2016","3:24:49 PM","34.6","30.1",
102,"9/12/2016","4:24:49 PM","33.6","29.6",
103,"9/12/2016","5:24:49 PM","35.3","28.7",
104,"9/12/2016","6:24:49 PM","36.3","27.6",
105,"9/12/2016","7:24:49 PM","37.8","26.8",
106,"9/12/2016","8:24:49 PM","41.0","26.3",
107,"9/12/2016","9:24:49 PM","42.7","25.8",
108,"9/12/2016","10:24:49 PM","42.3","25.4",
109,"9/12/2016","11:24:49 PM","42.4","24.9",
110,"9/13/2016","12:24:49 AM","42.6","24.4",
111,"9/13/2016","1:24:49 AM","43.1","24.1",
112,"9/13/2016","2:24:49 AM","43.2","23.6",
113,"9/13/2016","3:24:49 AM","43.5","23.1",
114,"9/13/2016","4:24:49 AM","44.3","22.7",
115,"9/13/2016","5:24:49 AM","45.0","22.3",
116,"9/13/2016","6:24:49 AM","44.9","22.1",
117,"9/13/2016","7:24:49 AM","44.2","23.0",
118,"9/13/2016","8:24:49 AM","42.5","24.7",
119,"9/13/2016","9:24:49 AM","37.8","26.9",
120,"9/13/2016","10:24:49 AM","31.6","28.5",
121,"9/13/2016","11:24:49 AM","30.8","29.6",
122,"9/13/2016","12:24:49 PM","27.6","30.4",
123,"9/13/2016","1:24:49 PM","26.6","31.1",
124,"9/13/2016","2:24:49 PM","26.4","31.3",
125,"9/13/2016","3:24:49 PM","27.3","31.4",
126,"9/13/2016","4:24:49 PM","28.6","30.9",
127,"9/13/2016","5:24:49 PM","31.1","30.2",
128,"9/13/2016","6:24:49 PM","42.8","28.6",
129,"9/13/2016","7:24:49 PM","45.2","27.3",
130,"9/13/2016","8:24:49 PM","46.2","26.5",
131,"9/13/2016","9:24:49 PM","46.6","25.8",
132,"9/13/2016","10:24:49 PM","47.5","25.2",
133,"9/13/2016","11:24:49 PM","48.0","24.4",
134,"9/14/2016","12:24:49 AM","47.3","23.8",
135,"9/14/2016","1:24:49 AM","47.8","23.3",
136,"9/14/2016","2:24:49 AM","49.4","22.9",
137,"9/14/2016","3:24:49 AM","50.8","22.6",
138,"9/14/2016","4:24:49 AM","50.8","22.3",
139,"9/14/2016","5:24:49 AM","51.9","22.1",
140,"9/14/2016","6:24:49 AM","53.0","21.8",
141,"9/14/2016","7:24:49 AM","52.5","21.9",
142,"9/14/2016","8:24:49 AM","52.5","22.1",
