Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","12:20:28 PM","37.4","33.0",
2,"9/8/2016","1:20:28 PM","30.1","32.9",
3,"9/8/2016","2:20:28 PM","28.5","33.7",
4,"9/8/2016","3:20:28 PM","26.9","33.7",
5,"9/8/2016","4:20:28 PM","24.5","33.3",
6,"9/8/2016","5:20:28 PM","26.3","32.6",
7,"9/8/2016","6:20:28 PM","29.7","31.7",
8,"9/8/2016","7:20:28 PM","30.6","31.3",
9,"9/8/2016","8:20:28 PM","31.3","30.8",
10,"9/8/2016","9:20:28 PM","31.5","30.2",
11,"9/8/2016","10:20:28 PM","31.3","29.4",
12,"9/8/2016","11:20:28 PM","31.6","28.7",
13,"9/9/2016","12:20:28 AM","32.3","27.9",
14,"9/9/2016","1:20:28 AM","32.9","27.2",
15,"9/9/2016","2:20:28 AM","33.6","26.3",
16,"9/9/2016","3:20:28 AM","34.2","25.6",
17,"9/9/2016","4:20:28 AM","34.9","24.9",
18,"9/9/2016","5:20:28 AM","35.6","24.3",
19,"9/9/2016","6:20:28 AM","37.9","23.9",
20,"9/9/2016","7:20:28 AM","40.8","23.9",
21,"9/9/2016","8:20:28 AM","38.3","25.4",
22,"9/9/2016","9:20:28 AM","39.2","26.8",
23,"9/9/2016","10:20:28 AM","38.6","28.9",
24,"9/9/2016","11:20:28 AM","33.5","31.3",
25,"9/9/2016","12:20:28 PM","26.4","33.6",
26,"9/9/2016","1:20:28 PM","26.1","33.2",
27,"9/9/2016","2:20:28 PM","24.1","33.9",
28,"9/9/2016","3:20:28 PM","23.2","34.4",
29,"9/9/2016","4:20:28 PM","23.1","34.4",
30,"9/9/2016","5:20:28 PM","23.1","34.0",
31,"9/9/2016","6:20:28 PM","23.7","33.1",
32,"9/9/2016","7:20:28 PM","24.2","32.1",
33,"9/9/2016","8:20:28 PM","26.3","31.5",
34,"9/9/2016","9:20:28 PM","26.9","31.0",
35,"9/9/2016","10:20:28 PM","27.2","30.4",
36,"9/9/2016","11:20:28 PM","27.5","30.1",
37,"9/10/2016","12:20:28 AM","43.0","29.6",
38,"9/10/2016","1:20:28 AM","45.7","28.6",
39,"9/10/2016","2:20:28 AM","45.2","27.9",
40,"9/10/2016","3:20:28 AM","43.8","27.1",
41,"9/10/2016","4:20:28 AM","44.1","26.4",
42,"9/10/2016","5:20:28 AM","45.2","25.9",
43,"9/10/2016","6:20:28 AM","45.7","25.4",
44,"9/10/2016","7:20:28 AM","46.3","24.9",
45,"9/10/2016","8:20:28 AM","49.7","24.2",
46,"9/10/2016","9:20:28 AM","51.6","23.4",
47,"9/10/2016","10:20:28 AM","49.9","24.2",
48,"9/10/2016","11:20:28 AM","47.1","24.9",
49,"9/10/2016","12:20:28 PM","46.2","26.2",
50,"9/10/2016","1:20:28 PM","44.7","26.6",
51,"9/10/2016","2:20:28 PM","43.9","26.9",
52,"9/10/2016","3:20:28 PM","43.5","27.2",
53,"9/10/2016","4:20:28 PM","44.2","26.7",
54,"9/10/2016","5:20:28 PM","44.4","26.2",
55,"9/10/2016","6:20:28 PM","45.1","25.8",
56,"9/10/2016","7:20:28 PM","45.7","25.4",
57,"9/10/2016","8:20:28 PM","45.7","25.1",
58,"9/10/2016","9:20:28 PM","46.1","24.8",
59,"9/10/2016","10:20:28 PM","47.5","24.1",
60,"9/10/2016","11:20:28 PM","48.9","23.6",
61,"9/11/2016","12:20:28 AM","48.6","23.6",
62,"9/11/2016","1:20:28 AM","49.5","23.2",
63,"9/11/2016","2:20:28 AM","52.3","22.9",
64,"9/11/2016","3:20:28 AM","53.5","22.6",
65,"9/11/2016","4:20:28 AM","54.5","22.4",
66,"9/11/2016","5:20:28 AM","56.1","21.9",
67,"9/11/2016","6:20:28 AM","57.4","21.8",
68,"9/11/2016","7:20:28 AM","60.5","21.4",
69,"9/11/2016","8:20:28 AM","58.5","21.9",
70,"9/11/2016","9:20:28 AM","56.3","23.0",
71,"9/11/2016","10:20:28 AM","53.9","24.3",
72,"9/11/2016","11:20:28 AM","52.0","25.2",
73,"9/11/2016","12:20:28 PM","48.8","26.4",
74,"9/11/2016","1:20:28 PM","44.8","27.5",
75,"9/11/2016","2:20:28 PM","41.7","28.4",
76,"9/11/2016","3:20:28 PM","40.2","28.8",
77,"9/11/2016","4:20:28 PM","37.6","28.8",
78,"9/11/2016","5:20:28 PM","39.8","28.2",
79,"9/11/2016","6:20:28 PM","41.4","27.3",
80,"9/11/2016","7:20:28 PM","39.9","27.0",
81,"9/11/2016","8:20:28 PM","41.3","26.4",
82,"9/11/2016","9:20:28 PM","41.2","25.7",
83,"9/11/2016","10:20:28 PM","41.4","25.1",
84,"9/11/2016","11:20:28 PM","41.4","24.4",
85,"9/12/2016","12:20:28 AM","41.4","23.8",
86,"9/12/2016","1:20:28 AM","42.0","23.2",
87,"9/12/2016","2:20:28 AM","43.2","22.8",
88,"9/12/2016","3:20:28 AM","45.9","22.3",
89,"9/12/2016","4:20:28 AM","47.0","21.7",
90,"9/12/2016","5:20:28 AM","47.8","21.2",
91,"9/12/2016","6:20:28 AM","48.2","20.7",
92,"9/12/2016","7:20:28 AM","47.6","21.5",
93,"9/12/2016","8:20:28 AM","57.5","22.2",
94,"9/12/2016","9:20:28 AM","54.2","23.5",
95,"9/12/2016","10:20:28 AM","50.0","25.1",
96,"9/12/2016","11:20:28 AM","46.9","27.1",
97,"9/12/2016","12:20:28 PM","42.4","28.0",
98,"9/12/2016","1:20:28 PM","38.8","29.1",
99,"9/12/2016","2:20:28 PM","36.3","29.9",
100,"9/12/2016","3:20:28 PM","34.9","30.2",
101,"9/12/2016","4:20:28 PM","33.8","30.2",
102,"9/12/2016","5:20:28 PM","33.6","29.7",
103,"9/12/2016","6:20:28 PM","35.6","28.6",
104,"9/12/2016","7:20:28 PM","36.3","28.2",
105,"9/12/2016","8:20:28 PM","36.2","27.6",
106,"9/12/2016","9:20:28 PM","35.9","26.9",
107,"9/12/2016","10:20:28 PM","35.7","26.2",
108,"9/12/2016","11:20:28 PM","35.6","25.6",
109,"9/13/2016","12:20:28 AM","36.1","24.9",
110,"9/13/2016","1:20:28 AM","37.1","24.1",
111,"9/13/2016","2:20:28 AM","38.3","23.4",
112,"9/13/2016","3:20:28 AM","39.6","23.1",
113,"9/13/2016","4:20:28 AM","40.8","22.4",
114,"9/13/2016","5:20:28 AM","41.8","21.7",
115,"9/13/2016","6:20:28 AM","42.7","21.3",
116,"9/13/2016","7:20:28 AM","42.3","22.1",
117,"9/13/2016","8:20:28 AM","41.8","23.6",
118,"9/13/2016","9:20:28 AM","40.0","25.3",
119,"9/13/2016","10:20:28 AM","35.3","26.8",
120,"9/13/2016","11:20:28 AM","32.5","28.1",
121,"9/13/2016","12:20:28 PM","29.9","29.3",
122,"9/13/2016","1:20:28 PM","28.4","30.4",
123,"9/13/2016","2:20:28 PM","27.2","31.2",
124,"9/13/2016","3:20:28 PM","27.0","31.6",
125,"9/13/2016","4:20:28 PM","28.0","31.8",
126,"9/13/2016","5:20:28 PM","29.4","31.2",
127,"9/13/2016","6:20:28 PM","39.5","30.0",
128,"9/13/2016","7:20:28 PM","40.9","29.1",
129,"9/13/2016","8:20:28 PM","42.0","28.3",
130,"9/13/2016","9:20:28 PM","42.1","27.7",
131,"9/13/2016","10:20:28 PM","43.0","27.1",
132,"9/13/2016","11:20:28 PM","43.3","26.4",
133,"9/14/2016","12:20:28 AM","42.8","25.8",
134,"9/14/2016","1:20:28 AM","43.1","25.2",
135,"9/14/2016","2:20:28 AM","45.0","24.6",
136,"9/14/2016","3:20:28 AM","45.9","24.1",
137,"9/14/2016","4:20:28 AM","46.4","23.7",
138,"9/14/2016","5:20:28 AM","47.3","23.3",
139,"9/14/2016","6:20:28 AM","48.4","22.9",
140,"9/14/2016","7:20:28 AM","48.5","22.9",
141,"9/14/2016","8:20:28 AM","48.9","22.9",
142,"9/14/2016","9:20:28 AM","47.1","24.1",
143,"9/14/2016","10:20:28 AM","46.6","25.2",
144,"9/14/2016","11:20:28 AM","45.6","26.1",
145,"9/14/2016","12:20:28 PM","45.3","26.3",
146,"9/14/2016","1:20:28 PM","43.8","27.0",
147,"9/14/2016","2:20:28 PM","41.9","27.6",
148,"9/14/2016","3:20:28 PM","40.2","28.1",
149,"9/14/2016","4:20:28 PM","38.7","28.3",
150,"9/14/2016","5:20:28 PM","39.5","27.8",
151,"9/14/2016","6:20:28 PM","41.0","26.7",
152,"9/14/2016","7:20:28 PM","41.3","26.4",
153,"9/14/2016","8:20:28 PM","41.5","26.1",
154,"9/14/2016","9:20:28 PM","41.5","25.5",
155,"9/14/2016","10:20:28 PM","41.2","25.1",
156,"9/14/2016","11:20:28 PM","41.6","24.4",
157,"9/15/2016","12:20:28 AM","42.7","23.9",
158,"9/15/2016","1:20:28 AM","43.3","23.3",
159,"9/15/2016","2:20:28 AM","43.6","22.8",
160,"9/15/2016","3:20:28 AM","44.0","22.4",
161,"9/15/2016","4:20:28 AM","43.9","22.4",
162,"9/15/2016","5:20:28 AM","45.2","22.3",
163,"9/15/2016","6:20:28 AM","48.1","22.3",
164,"9/15/2016","7:20:28 AM","48.0","22.6",
165,"9/15/2016","8:20:28 AM","49.9","23.2",
166,"9/15/2016","9:20:28 AM","51.2","24.2",
167,"9/15/2016","10:20:28 AM","50.7","25.5",
168,"9/15/2016","11:20:28 AM","48.0","27.2",
169,"9/15/2016","12:20:28 PM","45.0","28.4",
170,"9/15/2016","1:20:28 PM","42.3","29.4",
171,"9/15/2016","2:20:28 PM","39.6","30.4",
172,"9/15/2016","3:20:28 PM","36.6","30.7",
173,"9/15/2016","4:20:28 PM","34.4","30.6",
174,"9/15/2016","5:20:28 PM","31.4","30.4",
175,"9/15/2016","6:20:28 PM","32.8","29.6",
176,"9/15/2016","7:20:28 PM","35.5","28.9",
177,"9/15/2016","8:20:28 PM","36.3","28.3",
178,"9/15/2016","9:20:28 PM","36.4","27.7",
179,"9/15/2016","10:20:28 PM","36.2","27.2",
180,"9/15/2016","11:20:28 PM","37.6","26.8",
181,"9/16/2016","12:20:28 AM","38.6","26.2",
182,"9/16/2016","1:20:28 AM","38.5","25.3",
183,"9/16/2016","2:20:28 AM","38.9","24.6",
184,"9/16/2016","3:20:28 AM","39.6","24.0",
185,"9/16/2016","4:20:28 AM","40.4","23.4",
186,"9/16/2016","5:20:28 AM","41.7","22.8",
187,"9/16/2016","6:20:28 AM","42.3","22.3",
188,"9/16/2016","7:20:28 AM","42.0","23.0",
189,"9/16/2016","8:20:28 AM","42.1","24.4",
190,"9/16/2016","9:20:28 AM","41.5","26.1",
191,"9/16/2016","10:20:28 AM","40.1","27.7",
192,"9/16/2016","11:20:28 AM","35.3","29.1",
193,"9/16/2016","12:20:28 PM","30.6","30.6",
194,"9/16/2016","1:20:28 PM","27.2","31.7",
195,"9/16/2016","2:20:28 PM","22.7","32.7",
