Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/5/2016","2:43:54 PM","26.8","32.8",
2,"9/5/2016","3:43:54 PM","19.3","33.6",
3,"9/5/2016","4:43:54 PM","20.3","32.9",
4,"9/5/2016","5:43:54 PM","24.9","32.1",
5,"9/5/2016","6:43:54 PM","28.1","31.1",
6,"9/5/2016","7:43:54 PM","28.7","30.0",
7,"9/5/2016","8:43:54 PM","28.5","29.2",
8,"9/5/2016","9:43:54 PM","28.0","28.3",
9,"9/5/2016","10:43:54 PM","27.7","27.3",
10,"9/5/2016","11:43:54 PM","28.5","26.6",
11,"9/6/2016","12:43:54 AM","30.1","26.1",
12,"9/6/2016","1:43:54 AM","32.3","25.6",
13,"9/6/2016","2:43:54 AM","32.8","24.9",
14,"9/6/2016","3:43:54 AM","32.7","24.2",
15,"9/6/2016","4:43:54 AM","32.6","23.4",
16,"9/6/2016","5:43:54 AM","32.6","22.7",
17,"9/6/2016","6:43:54 AM","33.7","22.7",
18,"9/6/2016","7:43:54 AM","32.0","23.2",
19,"9/6/2016","8:43:54 AM","31.6","24.6",
20,"9/6/2016","9:43:54 AM","30.2","27.8",
21,"9/6/2016","10:43:54 AM","27.5","30.2",
22,"9/6/2016","11:43:54 AM","21.9","32.1",
23,"9/6/2016","12:43:54 PM","20.1","33.3",
24,"9/6/2016","1:43:54 PM","17.4","34.3",
25,"9/6/2016","2:43:54 PM","17.5","34.8",
26,"9/6/2016","3:43:54 PM","20.5","34.6",
27,"9/6/2016","4:43:54 PM","19.2","34.2",
28,"9/6/2016","5:43:54 PM","20.7","33.3",
29,"9/6/2016","6:43:54 PM","21.7","32.3",
30,"9/6/2016","7:43:54 PM","23.8","31.7",
31,"9/6/2016","8:43:54 PM","25.1","31.2",
32,"9/6/2016","9:43:54 PM","25.3","30.3",
33,"9/6/2016","10:43:54 PM","26.4","29.3",
34,"9/6/2016","11:43:54 PM","27.3","28.5",
35,"9/7/2016","12:43:54 AM","28.3","27.7",
36,"9/7/2016","1:43:54 AM","29.1","27.1",
37,"9/7/2016","2:43:54 AM","29.8","26.3",
38,"9/7/2016","3:43:54 AM","30.8","25.7",
39,"9/7/2016","4:43:54 AM","31.8","25.2",
40,"9/7/2016","5:43:54 AM","32.5","24.7",
41,"9/7/2016","6:43:54 AM","34.8","24.9",
42,"9/7/2016","7:43:54 AM","41.8","26.0",
43,"9/7/2016","8:43:54 AM","38.9","28.0",
44,"9/7/2016","9:43:54 AM","35.6","29.4",
45,"9/7/2016","10:43:54 AM","34.3","30.2",
46,"9/7/2016","11:43:54 AM","30.9","31.6",
47,"9/7/2016","12:43:54 PM","26.8","33.0",
48,"9/7/2016","1:43:54 PM","24.7","34.3",
49,"9/7/2016","2:43:54 PM","23.0","34.9",
50,"9/7/2016","3:43:54 PM","21.6","35.0",
51,"9/7/2016","4:43:54 PM","21.2","33.9",
