Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","10:40:45 AM","45.7","28.6",
2,"9/8/2016","11:40:45 AM","38.1","28.7",
3,"9/8/2016","12:40:45 PM","34.3","30.0",
4,"9/8/2016","1:40:45 PM","32.5","31.1",
5,"9/8/2016","2:40:45 PM","30.5","32.2",
6,"9/8/2016","3:40:45 PM","28.4","32.7",
7,"9/8/2016","4:40:45 PM","26.8","32.9",
8,"9/8/2016","5:40:45 PM","28.3","32.8",
9,"9/8/2016","6:40:45 PM","29.4","32.4",
10,"9/8/2016","7:40:45 PM","29.6","31.8",
11,"9/8/2016","8:40:45 PM","30.4","31.2",
12,"9/8/2016","9:40:45 PM","31.5","30.4",
13,"9/8/2016","10:40:45 PM","31.8","29.9",
14,"9/8/2016","11:40:45 PM","32.4","29.1",
15,"9/9/2016","12:40:45 AM","33.1","28.2",
16,"9/9/2016","1:40:45 AM","34.1","27.5",
17,"9/9/2016","2:40:45 AM","34.8","26.8",
18,"9/9/2016","3:40:45 AM","35.7","26.1",
19,"9/9/2016","4:40:45 AM","36.1","25.4",
20,"9/9/2016","5:40:45 AM","36.5","24.9",
21,"9/9/2016","6:40:45 AM","37.6","24.3",
22,"9/9/2016","7:40:45 AM","38.2","24.2",
23,"9/9/2016","8:40:45 AM","41.0","24.8",
24,"9/9/2016","9:40:45 AM","40.7","25.9",
25,"9/9/2016","10:40:45 AM","39.6","27.5",
26,"9/9/2016","11:40:45 AM","35.4","29.4",
27,"9/9/2016","12:40:45 PM","29.9","31.2",
28,"9/9/2016","1:40:45 PM","26.5","32.7",
29,"9/9/2016","2:40:45 PM","25.0","33.8",
30,"9/9/2016","3:40:45 PM","24.0","34.7",
31,"9/9/2016","4:40:45 PM","23.8","34.9",
32,"9/9/2016","5:40:45 PM","24.6","34.8",
33,"9/9/2016","6:40:45 PM","25.4","34.2",
34,"9/9/2016","7:40:45 PM","26.1","33.5",
35,"9/9/2016","8:40:45 PM","26.6","32.8",
36,"9/9/2016","9:40:45 PM","26.9","31.9",
37,"9/9/2016","10:40:45 PM","27.9","31.1",
38,"9/9/2016","11:40:45 PM","32.6","30.6",
39,"9/10/2016","12:40:45 AM","37.3","29.9",
40,"9/10/2016","1:40:45 AM","38.9","29.2",
41,"9/10/2016","2:40:45 AM","39.1","28.4",
42,"9/10/2016","3:40:45 AM","38.7","27.7",
43,"9/10/2016","4:40:45 AM","39.1","27.1",
44,"9/10/2016","5:40:45 AM","39.9","26.5",
45,"9/10/2016","6:40:45 AM","40.1","25.9",
46,"9/10/2016","7:40:45 AM","40.7","25.7",
47,"9/10/2016","8:40:45 AM","42.6","25.2",
48,"9/10/2016","9:40:45 AM","43.1","24.9",
49,"9/10/2016","10:40:45 AM","43.0","24.8",
50,"9/10/2016","11:40:45 AM","43.7","25.1",
51,"9/10/2016","12:40:45 PM","43.4","25.4",
52,"9/10/2016","1:40:45 PM","43.0","25.8",
53,"9/10/2016","2:40:45 PM","42.5","26.2",
54,"9/10/2016","3:40:45 PM","42.5","26.7",
55,"9/10/2016","4:40:45 PM","42.0","26.7",
56,"9/10/2016","5:40:45 PM","42.1","26.5",
57,"9/10/2016","6:40:45 PM","42.4","26.2",
58,"9/10/2016","7:40:45 PM","42.7","26.1",
59,"9/10/2016","8:40:45 PM","42.4","25.8",
60,"9/10/2016","9:40:45 PM","42.6","25.4",
61,"9/10/2016","10:40:45 PM","43.2","24.9",
62,"9/10/2016","11:40:45 PM","43.9","24.5",
63,"9/11/2016","12:40:45 AM","44.2","24.3",
64,"9/11/2016","1:40:45 AM","44.9","24.0",
65,"9/11/2016","2:40:45 AM","46.4","23.7",
66,"9/11/2016","3:40:45 AM","47.1","23.5",
67,"9/11/2016","4:40:45 AM","47.7","23.3",
68,"9/11/2016","5:40:45 AM","48.0","23.1",
69,"9/11/2016","6:40:45 AM","48.6","22.9",
70,"9/11/2016","7:40:45 AM","48.9","22.8",
71,"9/11/2016","8:40:45 AM","50.3","22.7",
72,"9/11/2016","9:40:45 AM","51.8","22.9",
73,"9/11/2016","10:40:45 AM","51.7","23.6",
74,"9/11/2016","11:40:45 AM","50.7","24.4",
75,"9/11/2016","12:40:45 PM","47.5","25.4",
76,"9/11/2016","1:40:45 PM","44.9","26.6",
77,"9/11/2016","2:40:45 PM","41.7","27.7",
78,"9/11/2016","3:40:45 PM","42.5","28.7",
79,"9/11/2016","4:40:45 PM","40.3","29.2",
80,"9/11/2016","5:40:45 PM","40.2","29.2",
81,"9/11/2016","6:40:45 PM","39.4","28.8",
82,"9/11/2016","7:40:45 PM","39.5","28.4",
83,"9/11/2016","8:40:45 PM","39.9","27.9",
