Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","9:29:59 AM","46.1","26.2",
2,"9/8/2016","10:29:59 AM","43.5","26.3",
3,"9/8/2016","11:29:59 AM","42.1","26.8",
4,"9/8/2016","12:29:59 PM","40.4","27.3",
5,"9/8/2016","1:29:59 PM","38.1","28.0",
6,"9/8/2016","2:29:59 PM","36.2","28.7",
7,"9/8/2016","3:29:59 PM","33.1","29.3",
8,"9/8/2016","4:29:59 PM","31.3","29.8",
9,"9/8/2016","5:29:59 PM","31.7","29.6",
10,"9/8/2016","6:29:59 PM","33.4","29.4",
11,"9/8/2016","7:29:59 PM","33.6","29.4",
12,"9/8/2016","8:29:59 PM","33.9","29.3",
13,"9/8/2016","9:29:59 PM","34.8","29.3",
14,"9/8/2016","10:29:59 PM","33.9","29.1",
15,"9/8/2016","11:29:59 PM","33.7","28.9",
16,"9/9/2016","12:29:59 AM","33.9","28.7",
17,"9/9/2016","1:29:59 AM","34.8","28.4",
18,"9/9/2016","2:29:59 AM","34.6","28.2",
19,"9/9/2016","3:29:59 AM","34.6","27.8",
20,"9/9/2016","4:29:59 AM","35.2","27.5",
21,"9/9/2016","5:29:59 AM","35.3","27.1",
22,"9/9/2016","6:29:59 AM","35.6","26.7",
23,"9/9/2016","7:29:59 AM","36.3","26.3",
24,"9/9/2016","8:29:59 AM","38.2","26.4",
25,"9/9/2016","9:29:59 AM","41.3","26.6",
26,"9/9/2016","10:29:59 AM","43.2","26.9",
27,"9/9/2016","11:29:59 AM","39.9","27.4",
28,"9/9/2016","12:29:59 PM","33.4","28.2",
29,"9/9/2016","1:29:59 PM","29.7","29.2",
30,"9/9/2016","2:29:59 PM","27.7","29.9",
31,"9/9/2016","3:29:59 PM","27.2","30.6",
32,"9/9/2016","4:29:59 PM","26.2","31.1",
33,"9/9/2016","5:29:59 PM","25.2","30.9",
34,"9/9/2016","6:29:59 PM","27.1","30.7",
35,"9/9/2016","7:29:59 PM","28.8","30.6",
36,"9/9/2016","8:29:59 PM","29.5","30.6",
