Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","9:56:12 AM","44.9","29.2",
2,"9/8/2016","10:56:12 AM","40.1","28.3",
3,"9/8/2016","11:56:12 AM","36.5","30.2",
4,"9/8/2016","12:56:12 PM","35.2","31.4",
5,"9/8/2016","1:56:12 PM","33.5","32.4",
6,"9/8/2016","2:56:12 PM","32.5","32.8",
7,"9/8/2016","3:56:12 PM","31.3","32.8",
8,"9/8/2016","4:56:12 PM","30.7","32.4",
9,"9/8/2016","5:56:12 PM","32.8","31.2",
10,"9/8/2016","6:56:12 PM","34.9","30.3",
11,"9/8/2016","7:56:12 PM","38.1","29.6",
12,"9/8/2016","8:56:12 PM","38.0","29.0",
13,"9/8/2016","9:56:12 PM","39.0","28.2",
14,"9/8/2016","10:56:12 PM","40.1","27.4",
15,"9/8/2016","11:56:12 PM","41.0","26.7",
16,"9/9/2016","12:56:12 AM","41.5","26.0",
17,"9/9/2016","1:56:12 AM","42.2","25.3",
18,"9/9/2016","2:56:12 AM","42.8","24.7",
19,"9/9/2016","3:56:12 AM","43.3","23.9",
20,"9/9/2016","4:56:12 AM","44.4","23.4",
21,"9/9/2016","5:56:12 AM","43.9","23.1",
22,"9/9/2016","6:56:12 AM","43.7","23.0",
23,"9/9/2016","7:56:12 AM","41.8","24.0",
24,"9/9/2016","8:56:12 AM","41.4","25.5",
25,"9/9/2016","9:56:12 AM","40.9","27.4",
26,"9/9/2016","10:56:12 AM","38.8","29.5",
27,"9/9/2016","11:56:12 AM","35.5","31.4",
28,"9/9/2016","12:56:12 PM","32.8","32.5",
29,"9/9/2016","1:56:12 PM","30.8","33.7",
30,"9/9/2016","2:56:12 PM","29.9","34.3",
31,"9/9/2016","3:56:12 PM","27.4","34.4",
32,"9/9/2016","4:56:12 PM","31.4","34.1",
33,"9/9/2016","5:56:12 PM","30.5","32.9",
34,"9/9/2016","6:56:12 PM","34.5","31.6",
35,"9/9/2016","7:56:12 PM","36.4","30.8",
36,"9/9/2016","8:56:12 PM","37.8","30.2",
37,"9/9/2016","9:56:12 PM","38.8","29.4",
38,"9/9/2016","10:56:12 PM","39.4","28.6",
39,"9/9/2016","11:56:12 PM","42.2","28.3",
40,"9/10/2016","12:56:12 AM","45.7","27.4",
41,"9/10/2016","1:56:12 AM","47.0","26.8",
42,"9/10/2016","2:56:12 AM","46.9","26.1",
43,"9/10/2016","3:56:12 AM","46.7","25.4",
44,"9/10/2016","4:56:12 AM","47.4","24.9",
45,"9/10/2016","5:56:12 AM","47.8","24.4",
46,"9/10/2016","6:56:12 AM","48.7","23.9",
47,"9/10/2016","7:56:12 AM","48.8","23.6",
48,"9/10/2016","8:56:12 AM","49.3","23.5",
49,"9/10/2016","9:56:12 AM","48.9","23.7",
50,"9/10/2016","10:56:12 AM","48.1","24.1",
51,"9/10/2016","11:56:12 AM","46.8","24.9",
52,"9/10/2016","12:56:12 PM","45.8","25.7",
53,"9/10/2016","1:56:12 PM","45.7","25.9",
54,"9/10/2016","2:56:12 PM","44.8","26.7",
55,"9/10/2016","3:56:12 PM","45.1","26.7",
56,"9/10/2016","4:56:12 PM","45.4","26.2",
57,"9/10/2016","5:56:12 PM","46.2","25.7",
58,"9/10/2016","6:56:12 PM","47.1","25.3",
59,"9/10/2016","7:56:12 PM","47.6","24.9",
60,"9/10/2016","8:56:12 PM","48.0","24.4",
61,"9/10/2016","9:56:12 PM","48.9","23.8",
62,"9/10/2016","10:56:12 PM","49.9","23.2",
63,"9/10/2016","11:56:12 PM","50.2","23.0",
64,"9/11/2016","12:56:12 AM","50.6","22.7",
65,"9/11/2016","1:56:12 AM","52.0","22.3",
66,"9/11/2016","2:56:12 AM","52.8","22.1",
67,"9/11/2016","3:56:12 AM","53.9","21.9",
68,"9/11/2016","4:56:12 AM","54.8","21.6",
69,"9/11/2016","5:56:12 AM","55.8","21.4",
70,"9/11/2016","6:56:12 AM","56.2","21.3",
71,"9/11/2016","7:56:12 AM","56.5","21.5",
72,"9/11/2016","8:56:12 AM","55.8","22.1",
73,"9/11/2016","9:56:12 AM","53.9","23.2",
74,"9/11/2016","10:56:12 AM","52.6","24.3",
75,"9/11/2016","11:56:12 AM","50.9","25.3",
76,"9/11/2016","12:56:12 PM","47.7","26.6",
77,"9/11/2016","1:56:12 PM","44.8","27.9",
78,"9/11/2016","2:56:12 PM","44.0","28.4",
79,"9/11/2016","3:56:12 PM","42.4","28.8",
80,"9/11/2016","4:56:12 PM","42.2","28.4",
81,"9/11/2016","5:56:12 PM","44.8","27.3",
82,"9/11/2016","6:56:12 PM","46.1","26.6",
83,"9/11/2016","7:56:12 PM","47.1","26.2",
84,"9/11/2016","8:56:12 PM","48.0","25.5",
85,"9/11/2016","9:56:12 PM","48.5","24.7",
86,"9/11/2016","10:56:12 PM","48.9","24.1",
87,"9/11/2016","11:56:12 PM","49.3","23.4",
88,"9/12/2016","12:56:12 AM","49.7","22.8",
89,"9/12/2016","1:56:12 AM","49.9","22.4",
90,"9/12/2016","2:56:12 AM","51.2","21.9",
91,"9/12/2016","3:56:12 AM","52.8","21.3",
92,"9/12/2016","4:56:12 AM","54.1","20.9",
93,"9/12/2016","5:56:12 AM","55.0","20.4",
94,"9/12/2016","6:56:12 AM","56.6","21.0",
95,"9/12/2016","7:56:12 AM","54.9","21.7",
96,"9/12/2016","8:56:12 AM","53.2","23.0",
97,"9/12/2016","9:56:12 AM","50.7","24.6",
98,"9/12/2016","10:56:12 AM","47.2","26.4",
99,"9/12/2016","11:56:12 AM","44.9","27.9",
100,"9/12/2016","12:56:12 PM","41.4","29.1",
101,"9/12/2016","1:56:12 PM","40.1","29.9",
102,"9/12/2016","2:56:12 PM","39.3","30.6",
103,"9/12/2016","3:56:12 PM","37.6","30.7",
104,"9/12/2016","4:56:12 PM","38.4","30.3",
105,"9/12/2016","5:56:12 PM","40.9","29.1",
106,"9/12/2016","6:56:12 PM","42.5","28.1",
107,"9/12/2016","7:56:12 PM","44.0","27.4",
108,"9/12/2016","8:56:12 PM","45.2","26.6",
109,"9/12/2016","9:56:12 PM","45.9","25.9",
110,"9/12/2016","10:56:12 PM","46.4","25.2",
111,"9/12/2016","11:56:12 PM","46.7","24.4",
112,"9/13/2016","12:56:12 AM","47.4","23.8",
113,"9/13/2016","1:56:12 AM","48.0","23.1",
114,"9/13/2016","2:56:12 AM","47.8","22.6",
115,"9/13/2016","3:56:12 AM","48.4","21.9",
116,"9/13/2016","4:56:12 AM","49.1","21.4",
117,"9/13/2016","5:56:12 AM","49.1","20.9",
118,"9/13/2016","6:56:12 AM","47.9","21.4",
119,"9/13/2016","7:56:12 AM","45.6","22.7",
120,"9/13/2016","8:56:12 AM","43.3","24.8",
121,"9/13/2016","9:56:12 AM","41.1","26.8",
122,"9/13/2016","10:56:12 AM","37.8","28.6",
123,"9/13/2016","11:56:12 AM","32.8","29.9",
124,"9/13/2016","12:56:12 PM","31.0","30.8",
125,"9/13/2016","1:56:12 PM","32.5","31.6",
126,"9/13/2016","2:56:12 PM","30.8","32.1",
127,"9/13/2016","3:56:12 PM","30.9","32.0",
128,"9/13/2016","4:56:12 PM","31.3","31.7",
129,"9/13/2016","5:56:12 PM","37.4","30.3",
130,"9/13/2016","6:56:12 PM","41.2","28.9",
131,"9/13/2016","7:56:12 PM","42.8","28.1",
132,"9/13/2016","8:56:12 PM","43.7","27.4",
133,"9/13/2016","9:56:12 PM","44.9","26.5",
134,"9/13/2016","10:56:12 PM","45.4","25.8",
135,"9/13/2016","11:56:12 PM","45.7","25.1",
136,"9/14/2016","12:56:12 AM","45.8","24.5",
137,"9/14/2016","1:56:12 AM","46.5","23.9",
138,"9/14/2016","2:56:12 AM","47.6","23.4",
139,"9/14/2016","3:56:12 AM","48.5","23.0",
140,"9/14/2016","4:56:12 AM","49.0","22.6",
141,"9/14/2016","5:56:12 AM","50.0","22.2",
142,"9/14/2016","6:56:12 AM","51.0","22.1",
143,"9/14/2016","7:56:12 AM","50.0","22.2",
144,"9/14/2016","8:56:12 AM","49.4","22.8",
145,"9/14/2016","9:56:12 AM","46.6","24.6",
146,"9/14/2016","10:56:12 AM","47.5","24.7",
147,"9/14/2016","11:56:12 AM","47.9","25.2",
148,"9/14/2016","12:56:12 PM","44.5","27.2",
149,"9/14/2016","1:56:12 PM","44.3","27.5",
150,"9/14/2016","2:56:12 PM","42.9","27.9",
151,"9/14/2016","3:56:12 PM","41.4","28.8",
152,"9/14/2016","4:56:12 PM","41.5","28.5",
153,"9/14/2016","5:56:12 PM","43.9","27.2",
154,"9/14/2016","6:56:12 PM","44.9","26.4",
155,"9/14/2016","7:56:12 PM","47.3","26.0",
156,"9/14/2016","8:56:12 PM","47.7","25.4",
157,"9/14/2016","9:56:12 PM","47.9","25.0",
158,"9/14/2016","10:56:12 PM","48.8","24.3",
159,"9/14/2016","11:56:12 PM","49.4","23.6",
160,"9/15/2016","12:56:12 AM","50.1","23.0",
161,"9/15/2016","1:56:12 AM","50.9","22.3",
