Index,Date,Time,RH,Temp,Number
254,9/17/2016,10:17:32 PM,45.7,22.4,1010060496
255,9/17/2016,11:17:32 PM,49.1,21.7,1010060496
256,9/18/2016,12:17:32 AM,52,21.1,1010060496
257,9/18/2016,1:17:32 AM,57.9,19.7,1010060496
258,9/18/2016,2:17:32 AM,60.7,18.9,1010060496
259,9/18/2016,3:17:32 AM,59.4,18.7,1010060496
260,9/18/2016,4:17:32 AM,58.9,18.7,1010060496
261,9/18/2016,5:17:32 AM,62.2,18.2,1010060496
262,9/18/2016,6:17:32 AM,60.1,18.2,1010060496
263,9/18/2016,7:17:32 AM,58.7,18.3,1010060496
264,9/18/2016,8:17:32 AM,60.3,18.3,1010060496
265,9/18/2016,9:17:32 AM,63.5,17.8,1010060496
266,9/18/2016,10:17:32 AM,63,17.7,1010060496
267,9/18/2016,11:17:32 AM,62.4,17.6,1010060496
268,9/18/2016,12:17:32 PM,65.6,17.3,1010060496
269,9/18/2016,1:17:32 PM,66.4,16.9,1010060496
270,9/18/2016,2:17:32 PM,67.7,16.8,1010060496
271,9/18/2016,3:17:32 PM,70.7,16.6,1010060496
272,9/18/2016,4:17:32 PM,76.6,16,1010060496
273,9/18/2016,5:17:32 PM,77.5,15.8,1010060496
274,9/18/2016,6:17:32 PM,77.2,15.8,1010060496
275,9/18/2016,7:17:32 PM,77.9,15.5,1010060496
276,9/18/2016,8:17:32 PM,76.3,15.6,1010060496
277,9/18/2016,9:17:32 PM,73.4,15.7,1010060496
278,9/18/2016,10:17:32 PM,73.6,15.7,1010060496
279,9/18/2016,11:17:32 PM,75.7,15.6,1010060496
280,9/19/2016,12:17:32 AM,75.8,15.6,1010060496
281,9/19/2016,1:17:32 AM,78.1,15.3,1010060496
282,9/19/2016,2:17:32 AM,76.6,15.4,1010060496
283,9/19/2016,3:17:32 AM,75.9,15.6,1010060496
284,9/19/2016,4:17:32 AM,75.3,15.3,1010060496
285,9/19/2016,5:17:32 AM,75.2,15.6,1010060496
286,9/19/2016,6:17:32 AM,76.4,15.6,1010060496
287,9/19/2016,7:17:32 AM,76.4,15.9,1010060496
288,9/19/2016,8:17:32 AM,75,16.2,1010060496
289,9/19/2016,9:17:32 AM,67.3,18.2,1010060496
290,9/19/2016,10:17:32 AM,67.5,17.7,1010060496
291,9/19/2016,11:17:32 AM,68.7,17.7,1010060496
292,9/19/2016,12:17:32 PM,68.3,17.9,1010060496
293,9/19/2016,1:17:32 PM,68.5,18.2,1010060496
294,9/19/2016,2:17:32 PM,68,18.6,1010060496
295,9/19/2016,3:17:32 PM,61.8,19.9,1010060496
296,9/19/2016,4:17:32 PM,61.5,19.9,1010060496
297,9/19/2016,5:17:32 PM,63.8,19.3,1010060496
298,9/19/2016,6:17:32 PM,64.8,18.8,1010060496
299,9/19/2016,7:17:32 PM,65.7,18.7,1010060496
300,9/19/2016,8:17:32 PM,65.9,18.6,1010060496
301,9/19/2016,9:17:32 PM,68.3,18.3,1010060496
302,9/19/2016,10:17:32 PM,69.7,18.2,1010060496
303,9/19/2016,11:17:32 PM,71.5,18.1,1010060496
304,9/20/2016,12:17:32 AM,71.1,18.1,1010060496
305,9/20/2016,1:17:32 AM,70.2,18,1010060496
306,9/20/2016,2:17:32 AM,71.1,17.6,1010060496
307,9/20/2016,3:17:32 AM,72.9,17,1010060496
308,9/20/2016,4:17:32 AM,73,17.3,1010060496
309,9/20/2016,5:17:32 AM,73,17.3,1010060496
310,9/20/2016,6:17:32 AM,74,17,1010060496
311,9/20/2016,7:17:32 AM,71.5,18.2,1010060496
312,9/20/2016,8:17:32 AM,63.3,20.8,1010060496
313,9/20/2016,9:17:32 AM,58,22.6,1010060496
314,9/20/2016,10:17:32 AM,49.6,24.9,1010060496
315,9/20/2016,11:17:32 AM,44.6,26.3,1010060496
316,9/20/2016,12:17:32 PM,40.6,27.2,1010060496
317,9/20/2016,1:17:32 PM,40,27.9,1010060496
318,9/20/2016,2:17:32 PM,39,28.1,1010060496
319,9/20/2016,3:17:32 PM,39.7,27.7,1010060496
320,9/20/2016,4:17:32 PM,39.9,27.2,1010060496
321,9/20/2016,5:17:32 PM,41,25.9,1010060496
322,9/20/2016,6:17:32 PM,45.3,24,1010060496
323,9/20/2016,7:17:32 PM,48,23,1010060496
324,9/20/2016,8:17:32 PM,50.5,22.2,1010060496
325,9/20/2016,9:17:32 PM,52.3,21.7,1010060496
326,9/20/2016,10:17:32 PM,54.4,21,1010060496
327,9/20/2016,11:17:32 PM,56.2,20.3,1010060496
328,9/21/2016,12:17:32 AM,56.6,20.1,1010060496
329,9/21/2016,1:17:32 AM,59.7,19.8,1010060496
330,9/21/2016,2:17:32 AM,60.9,18.9,1010060496
331,9/21/2016,3:17:32 AM,62.1,18.3,1010060496
332,9/21/2016,4:17:32 AM,64.9,18.1,1010060496
333,9/21/2016,5:17:32 AM,65.4,17.9,1010060496
334,9/21/2016,6:17:32 AM,65.8,18,1010060496
335,9/21/2016,7:17:32 AM,60.1,20.1,1010060496
336,9/21/2016,8:17:32 AM,51.4,23.4,1010060496
337,9/21/2016,9:17:32 AM,44,26.4,1010060496
338,9/21/2016,10:17:32 AM,38.3,28.6,1010060496
339,9/21/2016,11:17:32 AM,34.1,30.3,1010060496
340,9/21/2016,12:17:32 PM,31.9,31.3,1010060496
341,9/21/2016,1:17:32 PM,26.9,32,1010060496
342,9/21/2016,2:17:32 PM,25.7,32.3,1010060496
343,9/21/2016,3:17:32 PM,26.2,31.8,1010060496
344,9/21/2016,4:17:32 PM,24.6,31.6,1010060496
345,9/21/2016,5:17:32 PM,27.7,29.9,1010060496
346,9/21/2016,6:17:32 PM,30.3,27.7,1010060496
347,9/21/2016,7:17:32 PM,32.2,26.3,1010060496
348,9/21/2016,8:17:32 PM,33.7,25.4,1010060496
349,9/21/2016,9:17:32 PM,36.5,24.3,1010060496
350,9/21/2016,10:17:32 PM,37.9,23.6,1010060496
351,9/21/2016,11:17:32 PM,38.9,23.2,1010060496
352,9/22/2016,12:17:32 AM,40.8,22.6,1010060496
353,9/22/2016,1:17:32 AM,41.9,22.1,1010060496
354,9/22/2016,2:17:32 AM,43.9,21.9,1010060496
355,9/22/2016,3:17:32 AM,47,20.8,1010060496
356,9/22/2016,4:17:32 AM,48.5,20.3,1010060496
357,9/22/2016,5:17:32 AM,50.1,19.8,1010060496
358,9/22/2016,6:17:32 AM,50.7,19.6,1010060496
359,9/22/2016,7:17:32 AM,43.5,22.2,1010060496
360,9/22/2016,8:17:32 AM,36.6,25.7,1010060496
361,9/22/2016,9:17:32 AM,31.1,28.8,1010060496
362,9/22/2016,10:17:32 AM,27.1,31.7,1010060496
363,9/22/2016,11:17:32 AM,21.1,33.7,1010060496
364,9/22/2016,12:17:32 PM,18.3,35.1,1010060496
365,9/22/2016,1:17:32 PM,16.7,35.9,1010060496
366,9/22/2016,2:17:32 PM,17.6,35.8,1010060496
367,9/22/2016,3:17:32 PM,16.9,35.6,1010060496
368,9/22/2016,4:17:32 PM,16.9,35.1,1010060496
369,9/22/2016,5:17:32 PM,17.6,33.4,1010060496
370,9/22/2016,6:17:32 PM,20.2,31.1,1010060496
371,9/22/2016,7:17:32 PM,21.6,29.4,1010060496
372,9/22/2016,8:17:32 PM,21.5,28.6,1010060496
373,9/22/2016,9:17:32 PM,23.1,27.9,1010060496
374,9/22/2016,10:17:32 PM,23,27.2,1010060496
375,9/22/2016,11:17:32 PM,23.9,26.6,1010060496
376,9/23/2016,12:17:32 AM,26.5,26.1,1010060496
377,9/23/2016,1:17:32 AM,28.5,25.1,1010060496
378,9/23/2016,2:17:32 AM,31.5,24.5,1010060496
379,9/23/2016,3:17:32 AM,34,25.8,1010060496
380,9/23/2016,4:17:32 AM,63.7,22.5,1010060496
381,9/23/2016,5:17:32 AM,64.1,22.3,1010060496
382,9/23/2016,6:17:32 AM,63.9,22.1,1010060496
383,9/23/2016,7:17:32 AM,62.2,22.3,1010060496
384,9/23/2016,8:17:32 AM,61.6,21.9,1010060496
385,9/23/2016,9:17:32 AM,56.9,22.6,1010060496
386,9/23/2016,10:17:32 AM,51.6,24.1,1010060496
387,9/23/2016,11:17:32 AM,46.9,25.9,1010060496
388,9/23/2016,12:17:32 PM,43.6,27.5,1010060496
389,9/23/2016,1:17:32 PM,42.1,28.1,1010060496
390,9/23/2016,2:17:32 PM,41.4,28.2,1010060496
391,9/23/2016,3:17:32 PM,41,28.2,1010060496
392,9/23/2016,4:17:32 PM,41.4,28,1010060496
393,9/23/2016,5:17:32 PM,43.4,26.8,1010060496
394,9/23/2016,6:17:32 PM,46.1,25.5,1010060496
395,9/23/2016,7:17:32 PM,48.1,24.7,1010060496
396,9/23/2016,8:17:32 PM,49.8,24.3,1010060496
397,9/23/2016,9:17:32 PM,52,23.6,1010060496
398,9/23/2016,10:17:32 PM,54.8,22.7,1010060496
399,9/23/2016,11:17:32 PM,57.6,21.9,1010060496
400,9/24/2016,12:17:32 AM,61.6,21.1,1010060496
401,9/24/2016,1:17:32 AM,65.7,20.5,1010060496
402,9/24/2016,2:17:32 AM,66.1,20.4,1010060496
403,9/24/2016,3:17:32 AM,65.7,20.4,1010060496
404,9/24/2016,4:17:32 AM,66.7,20.2,1010060496
405,9/24/2016,5:17:32 AM,66,20.2,1010060496
406,9/24/2016,6:17:32 AM,64.1,20.4,1010060496
407,9/24/2016,7:17:32 AM,61.4,21,1010060496
408,9/24/2016,8:17:32 AM,61.1,21.7,1010060496
409,9/24/2016,9:17:32 AM,59.3,22.4,1010060496
410,9/24/2016,10:17:32 AM,54.6,24.3,1010060496
411,9/24/2016,11:17:32 AM,51.1,26.1,1010060496
412,9/24/2016,12:17:32 PM,49.2,27,1010060496
413,9/24/2016,1:17:32 PM,49.1,27.2,1010060496
414,9/24/2016,2:17:32 PM,45.5,28.4,1010060496
415,9/24/2016,3:17:32 PM,44.5,28.8,1010060496
416,9/24/2016,4:17:32 PM,44.8,28.5,1010060496
417,9/24/2016,5:17:32 PM,47,27.4,1010060496
418,9/24/2016,6:17:32 PM,50.3,25.9,1010060496
419,9/24/2016,7:17:32 PM,51.8,24.9,1010060496
420,9/24/2016,8:17:32 PM,53.4,24.2,1010060496
421,9/24/2016,9:17:32 PM,54.7,23.4,1010060496
422,9/24/2016,10:17:32 PM,55.3,23.1,1010060496
423,9/24/2016,11:17:32 PM,56.5,22.6,1010060496
424,9/25/2016,12:17:32 AM,57.7,22.3,1010060496
425,9/25/2016,1:17:32 AM,58.6,21.9,1010060496
426,9/25/2016,2:17:32 AM,61.2,21.5,1010060496
427,9/25/2016,3:17:32 AM,62.7,21.5,1010060496
428,9/25/2016,4:17:32 AM,68.3,21.3,1010060496
429,9/25/2016,5:17:32 AM,74.4,21.5,1010060496
430,9/25/2016,6:17:32 AM,74.3,21.7,1010060496
431,9/25/2016,7:17:32 AM,71.8,22.3,1010060496
432,9/25/2016,8:17:32 AM,68.3,23.2,1010060496
433,9/25/2016,9:17:32 AM,67.7,23.5,1010060496
434,9/25/2016,10:17:32 AM,64.9,24.4,1010060496
435,9/25/2016,11:17:32 AM,60.3,25.6,1010060496
436,9/25/2016,12:17:32 PM,58.1,26.2,1010060496
437,9/25/2016,1:17:32 PM,55.6,26.9,1010060496
438,9/25/2016,2:17:32 PM,52.7,27.7,1010060496
439,9/25/2016,3:17:32 PM,50.9,28.2,1010060496
440,9/25/2016,4:17:32 PM,52.7,27.5,1010060496
441,9/25/2016,5:17:32 PM,57.7,26.2,1010060496
442,9/25/2016,6:17:32 PM,63.9,24.2,1010060496
443,9/25/2016,7:17:32 PM,65.2,23.1,1010060496
444,9/25/2016,8:17:32 PM,62.8,22.9,1010060496
445,9/25/2016,9:17:32 PM,63.6,22.7,1010060496
446,9/25/2016,10:17:32 PM,63.1,21.8,1010060496
447,9/25/2016,11:17:32 PM,61.7,21.6,1010060496
448,9/26/2016,12:17:32 AM,62.1,21.2,1010060496
449,9/26/2016,1:17:32 AM,62.1,20.9,1010060496
450,9/26/2016,2:17:32 AM,65,20.6,1010060496
451,9/26/2016,3:17:32 AM,66.1,20.3,1010060496
452,9/26/2016,4:17:32 AM,66.7,20.2,1010060496
453,9/26/2016,5:17:32 AM,68.5,20.1,1010060496
454,9/26/2016,6:17:32 AM,73.2,19.4,1010060496
455,9/26/2016,7:17:32 AM,74.4,19.5,1010060496
