Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/6/2016","9:44:10 AM","40.7","30.1",
2,"9/6/2016","10:44:10 AM","25.4","32.5",
3,"9/6/2016","11:44:10 AM","21.6","34.2",
4,"9/6/2016","12:44:10 PM","21.1","34.8",
5,"9/6/2016","1:44:10 PM","20.0","35.4",
6,"9/6/2016","2:44:10 PM","18.3","35.9",
7,"9/6/2016","3:44:10 PM","18.3","37.4",
8,"9/6/2016","4:44:10 PM","19.6","34.8",
9,"9/6/2016","5:44:10 PM","20.9","32.7",
10,"9/6/2016","6:44:10 PM","24.0","31.1",
11,"9/6/2016","7:44:10 PM","27.1","30.3",
12,"9/6/2016","8:44:10 PM","27.5","29.4",
13,"9/6/2016","9:44:10 PM","29.2","28.8",
14,"9/6/2016","10:44:10 PM","30.3","28.2",
15,"9/6/2016","11:44:10 PM","31.2","27.6",
16,"9/7/2016","12:44:10 AM","32.3","27.2",
17,"9/7/2016","1:44:10 AM","33.5","26.6",
18,"9/7/2016","2:44:10 AM","34.7","25.8",
19,"9/7/2016","3:44:10 AM","35.9","25.3",
20,"9/7/2016","4:44:10 AM","36.9","24.8",
21,"9/7/2016","5:44:10 AM","38.9","24.1",
22,"9/7/2016","6:44:10 AM","40.3","24.2",
23,"9/7/2016","7:44:10 AM","41.4","25.8",
24,"9/7/2016","8:44:10 AM","38.7","28.2",
25,"9/7/2016","9:44:10 AM","35.0","30.6",
26,"9/7/2016","10:44:10 AM","33.1","32.2",
27,"9/7/2016","11:44:10 AM","29.7","34.2",
28,"9/7/2016","12:44:10 PM","28.0","35.6",
29,"9/7/2016","1:44:10 PM","26.7","36.4",
30,"9/7/2016","2:44:10 PM","22.6","36.6",
31,"9/7/2016","3:44:10 PM","20.6","37.5",
32,"9/7/2016","4:44:10 PM","22.4","35.4",
33,"9/7/2016","5:44:10 PM","23.8","33.0",
34,"9/7/2016","6:44:10 PM","26.5","31.2",
35,"9/7/2016","7:44:10 PM","27.3","30.3",
36,"9/7/2016","8:44:10 PM","28.3","29.6",
37,"9/7/2016","9:44:10 PM","29.5","28.9",
