Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/6/2016","10:41:43 AM","37.4","30.2",
2,"9/6/2016","11:41:43 AM","29.4","27.3",
3,"9/6/2016","12:41:43 PM","25.7","28.1",
4,"9/6/2016","1:41:43 PM","24.0","28.8",
5,"9/6/2016","2:41:43 PM","23.3","29.4",
6,"9/6/2016","3:41:43 PM","22.7","30.1",
7,"9/6/2016","4:41:43 PM","23.4","30.3",
8,"9/6/2016","5:41:43 PM","22.5","30.1",
9,"9/6/2016","6:41:43 PM","22.8","29.8",
10,"9/6/2016","7:41:43 PM","23.3","29.6",
11,"9/6/2016","8:41:43 PM","24.8","29.3",
12,"9/6/2016","9:41:43 PM","24.7","28.9",
13,"9/6/2016","10:41:43 PM","25.8","28.7",
14,"9/6/2016","11:41:43 PM","27.3","28.3",
15,"9/7/2016","12:41:43 AM","28.0","28.1",
16,"9/7/2016","1:41:43 AM","28.4","27.7",
17,"9/7/2016","2:41:43 AM","29.4","27.2",
18,"9/7/2016","3:41:43 AM","31.0","26.9",
19,"9/7/2016","4:41:43 AM","31.6","26.4",
20,"9/7/2016","5:41:43 AM","32.6","25.9",
21,"9/7/2016","6:41:43 AM","34.0","25.4",
22,"9/7/2016","7:41:43 AM","40.9","25.6",
23,"9/7/2016","8:41:43 AM","40.3","26.0",
24,"9/7/2016","9:41:43 AM","40.5","26.6",
25,"9/7/2016","10:41:43 AM","39.7","27.3",
26,"9/7/2016","11:41:43 AM","37.5","28.1",
27,"9/7/2016","12:41:43 PM","34.3","28.8",
28,"9/7/2016","1:41:43 PM","32.0","29.5",
29,"9/7/2016","2:41:43 PM","29.4","30.1",
30,"9/7/2016","3:41:43 PM","27.4","30.6",
31,"9/7/2016","4:41:43 PM","25.6","30.8",
32,"9/7/2016","5:41:43 PM","26.2","30.6",
33,"9/7/2016","6:41:43 PM","25.5","30.1",
34,"9/7/2016","7:41:43 PM","25.0","29.7",
35,"9/7/2016","8:41:43 PM","26.1","29.3",
36,"9/7/2016","9:41:43 PM","27.4","29.0",
37,"9/7/2016","10:41:43 PM","28.4","28.8",
38,"9/7/2016","11:41:43 PM","29.6","28.4",
39,"9/8/2016","12:41:43 AM","29.8","28.2",
40,"9/8/2016","1:41:43 AM","29.6","27.8",
41,"9/8/2016","2:41:43 AM","27.2","27.3",
42,"9/8/2016","3:41:43 AM","28.1","26.8",
43,"9/8/2016","4:41:43 AM","28.3","26.3",
44,"9/8/2016","5:41:43 AM","28.7","25.8",
45,"9/8/2016","6:41:43 AM","31.6","25.3",
46,"9/8/2016","7:41:43 AM","36.0","25.6",
47,"9/8/2016","8:41:43 AM","38.9","26.0",
48,"9/8/2016","9:41:43 AM","41.7","26.5",
49,"9/8/2016","10:41:43 AM","41.3","27.1",
50,"9/8/2016","11:41:43 AM","39.6","27.8",
51,"9/8/2016","12:41:43 PM","37.3","28.6",
52,"9/8/2016","1:41:43 PM","35.1","29.2",
53,"9/8/2016","2:41:43 PM","33.5","29.8",
54,"9/8/2016","3:41:43 PM","30.6","30.3",
55,"9/8/2016","4:41:43 PM","28.6","30.5",
56,"9/8/2016","5:41:43 PM","28.9","30.3",
57,"9/8/2016","6:41:43 PM","30.8","30.1",
58,"9/8/2016","7:41:43 PM","31.0","29.8",
59,"9/8/2016","8:41:43 PM","31.8","29.6",
60,"9/8/2016","9:41:43 PM","32.4","29.3",
61,"9/8/2016","10:41:43 PM","32.4","29.0",
62,"9/8/2016","11:41:43 PM","32.8","28.7",
63,"9/9/2016","12:41:43 AM","33.0","28.3",
64,"9/9/2016","1:41:43 AM","33.8","27.9",
65,"9/9/2016","2:41:43 AM","31.3","27.6",
66,"9/9/2016","3:41:43 AM","33.2","27.2",
67,"9/9/2016","4:41:43 AM","31.2","26.6",
68,"9/9/2016","5:41:43 AM","31.5","26.1",
69,"9/9/2016","6:41:43 AM","33.9","25.6",
70,"9/9/2016","7:41:43 AM","34.8","25.8",
71,"9/9/2016","8:41:43 AM","36.4","26.2",
72,"9/9/2016","9:41:43 AM","38.7","26.8",
73,"9/9/2016","10:41:43 AM","39.7","27.6",
74,"9/9/2016","11:41:43 AM","39.0","28.3",
75,"9/9/2016","12:41:43 PM","34.8","29.4",
76,"9/9/2016","1:41:43 PM","29.9","30.2",
77,"9/9/2016","2:41:43 PM","28.1","31.0",
78,"9/9/2016","3:41:43 PM","24.8","31.8",
79,"9/9/2016","4:41:43 PM","24.5","31.9",
80,"9/9/2016","5:41:43 PM","23.8","31.8",
81,"9/9/2016","6:41:43 PM","24.8","31.6",
82,"9/9/2016","7:41:43 PM","24.9","31.2",
83,"9/9/2016","8:41:43 PM","25.3","31.0",
84,"9/9/2016","9:41:43 PM","25.7","30.8",
85,"9/9/2016","10:41:43 PM","26.1","30.6",
86,"9/9/2016","11:41:43 PM","41.8","30.2",
87,"9/10/2016","12:41:43 AM","43.9","29.4",
88,"9/10/2016","1:41:43 AM","44.6","28.8",
89,"9/10/2016","2:41:43 AM","42.1","28.2",
90,"9/10/2016","3:41:43 AM","40.9","27.6",
91,"9/10/2016","4:41:43 AM","42.3","26.9",
92,"9/10/2016","5:41:43 AM","42.7","26.4",
93,"9/10/2016","6:41:43 AM","43.6","25.9",
94,"9/10/2016","7:41:43 AM","45.1","25.4",
95,"9/10/2016","8:41:43 AM","46.1","25.1",
96,"9/10/2016","9:41:43 AM","46.7","24.9",
97,"9/10/2016","10:41:43 AM","47.1","25.1",
98,"9/10/2016","11:41:43 AM","46.3","25.2",
99,"9/10/2016","12:41:43 PM","45.8","25.5",
100,"9/10/2016","1:41:43 PM","45.5","25.7",
101,"9/10/2016","2:41:43 PM","44.8","25.8",
102,"9/10/2016","3:41:43 PM","44.9","25.9",
103,"9/10/2016","4:41:43 PM","45.4","25.8",
104,"9/10/2016","5:41:43 PM","45.4","25.6",
105,"9/10/2016","6:41:43 PM","45.5","25.3",
106,"9/10/2016","7:41:43 PM","45.5","25.1",
107,"9/10/2016","8:41:43 PM","45.8","24.8",
108,"9/10/2016","9:41:43 PM","46.2","24.6",
109,"9/10/2016","10:41:43 PM","46.8","24.3",
110,"9/10/2016","11:41:43 PM","47.4","24.1",
111,"9/11/2016","12:41:43 AM","47.4","23.9",
112,"9/11/2016","1:41:43 AM","48.8","23.6",
113,"9/11/2016","2:41:43 AM","52.4","23.3",
114,"9/11/2016","3:41:43 AM","53.4","23.1",
115,"9/11/2016","4:41:43 AM","54.5","22.9",
116,"9/11/2016","5:41:43 AM","55.4","22.7",
117,"9/11/2016","6:41:43 AM","55.6","22.5",
118,"9/11/2016","7:41:43 AM","56.2","22.4",
119,"9/11/2016","8:41:43 AM","56.4","22.5",
120,"9/11/2016","9:41:43 AM","56.3","22.7",
121,"9/11/2016","10:41:43 AM","55.7","22.9",
122,"9/11/2016","11:41:43 AM","54.8","23.4",
123,"9/11/2016","12:41:43 PM","52.2","24.1",
124,"9/11/2016","1:41:43 PM","48.5","24.8",
125,"9/11/2016","2:41:43 PM","47.0","25.3",
126,"9/11/2016","3:41:43 PM","44.6","25.6",
127,"9/11/2016","4:41:43 PM","43.6","25.9",
128,"9/11/2016","5:41:43 PM","43.5","25.8",
129,"9/11/2016","6:41:43 PM","42.7","25.7",
130,"9/11/2016","7:41:43 PM","42.0","25.5",
131,"9/11/2016","8:41:43 PM","41.9","25.4",
132,"9/11/2016","9:41:43 PM","42.3","25.2",
133,"9/11/2016","10:41:43 PM","41.9","24.9",
134,"9/11/2016","11:41:43 PM","42.0","24.7",
135,"9/12/2016","12:41:43 AM","43.1","24.4",
136,"9/12/2016","1:41:43 AM","44.9","24.2",
137,"9/12/2016","2:41:43 AM","49.2","24.1",
138,"9/12/2016","3:41:43 AM","52.3","23.7",
139,"9/12/2016","4:41:43 AM","56.0","23.4",
140,"9/12/2016","5:41:43 AM","56.5","23.2",
141,"9/12/2016","6:41:43 AM","58.6","23.1",
142,"9/12/2016","7:41:43 AM","57.5","23.2",
143,"9/12/2016","8:41:43 AM","55.7","23.4",
144,"9/12/2016","9:41:43 AM","55.0","23.9",
145,"9/12/2016","10:41:43 AM","52.8","24.5",
146,"9/12/2016","11:41:43 AM","50.9","25.2",
147,"9/12/2016","12:41:43 PM","49.8","25.9",
148,"9/12/2016","1:41:43 PM","43.5","26.5",
149,"9/12/2016","2:41:43 PM","41.4","27.1",
150,"9/12/2016","3:41:43 PM","38.8","27.5",
151,"9/12/2016","4:41:43 PM","37.4","27.8",
152,"9/12/2016","5:41:43 PM","37.0","27.6",
153,"9/12/2016","6:41:43 PM","37.1","27.3",
154,"9/12/2016","7:41:43 PM","36.1","27.1",
155,"9/12/2016","8:41:43 PM","36.7","26.9",
156,"9/12/2016","9:41:43 PM","36.2","26.6",
157,"9/12/2016","10:41:43 PM","36.6","26.3",
158,"9/12/2016","11:41:43 PM","36.5","26.1",
159,"9/13/2016","12:41:43 AM","35.4","25.7",
160,"9/13/2016","1:41:43 AM","35.4","25.3",
161,"9/13/2016","2:41:43 AM","35.6","24.8",
162,"9/13/2016","3:41:43 AM","36.3","24.4",
163,"9/13/2016","4:41:43 AM","36.8","23.9",
164,"9/13/2016","5:41:43 AM","36.7","23.4",
165,"9/13/2016","6:41:43 AM","38.2","23.1",
166,"9/13/2016","7:41:43 AM","39.8","23.4",
167,"9/13/2016","8:41:43 AM","42.0","24.1",
168,"9/13/2016","9:41:43 AM","40.8","24.8",
169,"9/13/2016","10:41:43 AM","37.8","25.7",
170,"9/13/2016","11:41:43 AM","33.8","26.3",
171,"9/13/2016","12:41:43 PM","31.0","27.0",
172,"9/13/2016","1:41:43 PM","31.0","27.6",
173,"9/13/2016","2:41:43 PM","30.3","28.1",
174,"9/13/2016","3:41:43 PM","31.7","28.6",
175,"9/13/2016","4:41:43 PM","31.6","28.8",
176,"9/13/2016","5:41:43 PM","42.9","28.4",
177,"9/13/2016","6:41:43 PM","42.8","27.9",
178,"9/13/2016","7:41:43 PM","43.5","27.4",
179,"9/13/2016","8:41:43 PM","43.5","26.9",
180,"9/13/2016","9:41:43 PM","44.1","26.4",
181,"9/13/2016","10:41:43 PM","44.5","26.0",
182,"9/13/2016","11:41:43 PM","42.9","25.6",
183,"9/14/2016","12:41:43 AM","43.0","25.1",
184,"9/14/2016","1:41:43 AM","44.4","24.7",
185,"9/14/2016","2:41:43 AM","45.5","24.4",
186,"9/14/2016","3:41:43 AM","46.7","23.9",
187,"9/14/2016","4:41:43 AM","47.0","23.7",
188,"9/14/2016","5:41:43 AM","48.3","23.3",
189,"9/14/2016","6:41:43 AM","48.7","23.1",
190,"9/14/2016","7:41:43 AM","49.8","22.9",
191,"9/14/2016","8:41:43 AM","49.9","22.9",
192,"9/14/2016","9:41:43 AM","50.2","23.2",
193,"9/14/2016","10:41:43 AM","50.1","23.4",
194,"9/14/2016","11:41:43 AM","50.4","23.9",
195,"9/14/2016","12:41:43 PM","49.8","24.2",
196,"9/14/2016","1:41:43 PM","48.7","24.6",
197,"9/14/2016","2:41:43 PM","47.3","25.2",
198,"9/14/2016","3:41:43 PM","45.5","25.4",
199,"9/14/2016","4:41:43 PM","44.1","25.6",
200,"9/14/2016","5:41:43 PM","43.9","25.4",
201,"9/14/2016","6:41:43 PM","43.4","25.2",
202,"9/14/2016","7:41:43 PM","43.9","25.0",
203,"9/14/2016","8:41:43 PM","44.7","24.8",
204,"9/14/2016","9:41:43 PM","44.7","24.7",
205,"9/14/2016","10:41:43 PM","45.0","24.6",
206,"9/14/2016","11:41:43 PM","45.6","24.3",
207,"9/15/2016","12:41:43 AM","42.4","24.1",
208,"9/15/2016","1:41:43 AM","42.9","23.6",
209,"9/15/2016","2:41:43 AM","42.6","23.2",
210,"9/15/2016","3:41:43 AM","46.6","23.1",
211,"9/15/2016","4:41:43 AM","44.5","23.1",
212,"9/15/2016","5:41:43 AM","47.7","22.9",
213,"9/15/2016","6:41:43 AM","52.0","22.9",
214,"9/15/2016","7:41:43 AM","52.5","23.0",
215,"9/15/2016","8:41:43 AM","55.6","23.2",
216,"9/15/2016","9:41:43 AM","55.7","23.6",
217,"9/15/2016","10:41:43 AM","55.3","24.4",
218,"9/15/2016","11:41:43 AM","53.7","25.2",
219,"9/15/2016","12:41:43 PM","50.7","25.8",
220,"9/15/2016","1:41:43 PM","48.6","26.4",
221,"9/15/2016","2:41:43 PM","45.8","27.1",
222,"9/15/2016","3:41:43 PM","42.1","27.8",
223,"9/15/2016","4:41:43 PM","39.1","27.9",
224,"9/15/2016","5:41:43 PM","36.8","27.9",
225,"9/15/2016","6:41:43 PM","36.2","27.8",
226,"9/15/2016","7:41:43 PM","36.9","27.6",
227,"9/15/2016","8:41:43 PM","39.4","27.4",
228,"9/15/2016","9:41:43 PM","38.2","27.3",
229,"9/15/2016","10:41:43 PM","38.5","27.0",
230,"9/15/2016","11:41:43 PM","38.5","26.8",
231,"9/16/2016","12:41:43 AM","38.0","26.4",
232,"9/16/2016","1:41:43 AM","37.2","26.1",
233,"9/16/2016","2:41:43 AM","36.8","25.7",
234,"9/16/2016","3:41:43 AM","36.6","25.3",
235,"9/16/2016","4:41:43 AM","37.0","24.8",
236,"9/16/2016","5:41:43 AM","37.6","24.2",
237,"9/16/2016","6:41:43 AM","38.0","24.0",
238,"9/16/2016","7:41:43 AM","40.5","24.2",
239,"9/16/2016","8:41:43 AM","42.4","24.8",
240,"9/16/2016","9:41:43 AM","43.2","25.4",
241,"9/16/2016","10:41:43 AM","43.0","26.3",
242,"9/16/2016","11:41:43 AM","39.4","27.2",
243,"9/16/2016","12:41:43 PM","34.1","28.3",
244,"9/16/2016","1:41:43 PM","30.1","29.2",
245,"9/16/2016","2:41:43 PM","24.8","30.0",
246,"9/16/2016","3:41:43 PM","23.9","30.7",
247,"9/16/2016","4:41:43 PM","22.6","31.1",
248,"9/16/2016","5:41:43 PM","22.5","31.0",
249,"9/16/2016","6:41:43 PM","24.1","30.7",
250,"9/16/2016","7:41:43 PM","24.6","30.4",
251,"9/16/2016","8:41:43 PM","25.1","30.3",
252,"9/16/2016","9:41:43 PM","25.0","30.1",
253,"9/16/2016","10:41:43 PM","24.0","29.8",
254,"9/16/2016","11:41:43 PM","24.3","29.5",
255,"9/17/2016","12:41:43 AM","23.7","29.1",
256,"9/17/2016","1:41:43 AM","24.0","28.7",
257,"9/17/2016","2:41:43 AM","23.9","28.3",
258,"9/17/2016","3:41:43 AM","24.5","27.7",
259,"9/17/2016","4:41:43 AM","25.5","27.4",
260,"9/17/2016","5:41:43 AM","25.5","26.9",
261,"9/17/2016","6:41:43 AM","28.6","26.7",
262,"9/17/2016","7:41:43 AM","29.1","26.8",
263,"9/17/2016","8:41:43 AM","34.3","27.2",
264,"9/17/2016","9:41:43 AM","35.8","27.5",
265,"9/17/2016","10:41:43 AM","34.5","27.9",
266,"9/17/2016","11:41:43 AM","34.1","28.3",
267,"9/17/2016","12:41:43 PM","35.2","28.8",
268,"9/17/2016","1:41:43 PM","35.9","29.3",
269,"9/17/2016","2:41:43 PM","37.4","29.5",
270,"9/17/2016","3:41:43 PM","38.0","29.6",
271,"9/17/2016","4:41:43 PM","38.8","29.2",
272,"9/17/2016","5:41:43 PM","39.6","29.0",
273,"9/17/2016","6:41:43 PM","38.7","28.7",
274,"9/17/2016","7:41:43 PM","38.4","28.3",
275,"9/17/2016","8:41:43 PM","36.7","27.7",
276,"9/17/2016","9:41:43 PM","36.2","27.2",
277,"9/17/2016","10:41:43 PM","35.7","26.7",
278,"9/17/2016","11:41:43 PM","37.7","26.3",
279,"9/18/2016","12:41:43 AM","40.6","25.7",
280,"9/18/2016","1:41:43 AM","43.3","25.1",
281,"9/18/2016","2:41:43 AM","43.5","24.5",
282,"9/18/2016","3:41:43 AM","43.6","24.0",
283,"9/18/2016","4:41:43 AM","44.9","23.6",
284,"9/18/2016","5:41:43 AM","46.7","23.0",
285,"9/18/2016","6:41:43 AM","45.2","22.7",
286,"9/18/2016","7:41:43 AM","46.3","22.3",
287,"9/18/2016","8:41:43 AM","48.1","22.1",
288,"9/18/2016","9:41:43 AM","50.1","21.7",
289,"9/18/2016","10:41:43 AM","49.6","21.3",
290,"9/18/2016","11:41:43 AM","50.7","21.1",
291,"9/18/2016","12:41:43 PM","55.2","20.8",
292,"9/18/2016","1:41:43 PM","55.6","20.5",
293,"9/18/2016","2:41:43 PM","57.0","20.3",
294,"9/18/2016","3:41:43 PM","58.2","20.0",
295,"9/18/2016","4:41:43 PM","60.9","19.8",
296,"9/18/2016","5:41:43 PM","61.5","19.6",
297,"9/18/2016","6:41:43 PM","61.7","19.4",
298,"9/18/2016","7:41:43 PM","61.7","19.2",
299,"9/18/2016","8:41:43 PM","61.7","19.1",
300,"9/18/2016","9:41:43 PM","60.3","18.9",
301,"9/18/2016","10:41:43 PM","61.5","18.8",
302,"9/18/2016","11:41:43 PM","62.8","18.6",
303,"9/19/2016","12:41:43 AM","63.1","18.6",
304,"9/19/2016","1:41:43 AM","63.6","18.4",
305,"9/19/2016","2:41:43 AM","64.1","18.2",
306,"9/19/2016","3:41:43 AM","63.9","18.2",
307,"9/19/2016","4:41:43 AM","63.1","18.1",
308,"9/19/2016","5:41:43 AM","63.7","18.0",
309,"9/19/2016","6:41:43 AM","65.7","17.9",
310,"9/19/2016","7:41:43 AM","65.3","17.9",
311,"9/19/2016","8:41:43 AM","65.2","18.0",
312,"9/19/2016","9:41:43 AM","63.7","18.3",
313,"9/19/2016","10:41:43 AM","63.2","18.3",
314,"9/19/2016","11:41:43 AM","63.3","18.4",
315,"9/19/2016","12:41:43 PM","63.4","18.5",
316,"9/19/2016","1:41:43 PM","63.7","18.6",
317,"9/19/2016","2:41:43 PM","64.3","18.8",
318,"9/19/2016","3:41:43 PM","62.7","19.2",
319,"9/19/2016","4:41:43 PM","62.0","19.2",
320,"9/19/2016","5:41:43 PM","62.2","19.3",
321,"9/19/2016","6:41:43 PM","62.5","19.3",
322,"9/19/2016","7:41:43 PM","63.2","19.3",
323,"9/19/2016","8:41:43 PM","63.1","19.4",
324,"9/19/2016","9:41:43 PM","64.4","19.4",
325,"9/19/2016","10:41:43 PM","66.1","19.4",
326,"9/19/2016","11:41:43 PM","66.0","19.4",
327,"9/20/2016","12:41:43 AM","64.7","19.4",
328,"9/20/2016","1:41:43 AM","66.0","19.4",
329,"9/20/2016","2:41:43 AM","64.4","19.3",
330,"9/20/2016","3:41:43 AM","64.7","19.2",
331,"9/20/2016","4:41:43 AM","65.0","19.2",
332,"9/20/2016","5:41:43 AM","65.2","19.2",
333,"9/20/2016","6:41:43 AM","66.0","19.2",
334,"9/20/2016","7:41:43 AM","66.0","19.5",
335,"9/20/2016","8:41:43 AM","65.8","20.1",
336,"9/20/2016","9:41:43 AM","64.0","20.7",
337,"9/20/2016","10:41:43 AM","59.1","21.4",
338,"9/20/2016","11:41:43 AM","57.7","22.1",
339,"9/20/2016","12:41:43 PM","55.3","22.8",
340,"9/20/2016","1:41:43 PM","53.0","23.6",
341,"9/20/2016","2:41:43 PM","51.5","24.3",
342,"9/20/2016","3:41:43 PM","49.2","24.8",
343,"9/20/2016","4:41:43 PM","46.6","25.1",
344,"9/20/2016","5:41:43 PM","45.1","25.0",
345,"9/20/2016","6:41:43 PM","45.3","24.8",
346,"9/20/2016","7:41:43 PM","46.5","24.6",
347,"9/20/2016","8:41:43 PM","47.0","24.4",
348,"9/20/2016","9:41:43 PM","47.0","24.4",
349,"9/20/2016","10:41:43 PM","47.9","24.3",
350,"9/20/2016","11:41:43 PM","48.5","23.9",
351,"9/21/2016","12:41:43 AM","47.9","23.7",
352,"9/21/2016","1:41:43 AM","48.3","23.4",
353,"9/21/2016","2:41:43 AM","48.5","23.0",
354,"9/21/2016","3:41:43 AM","48.5","22.7",
355,"9/21/2016","4:41:43 AM","49.9","22.3",
356,"9/21/2016","5:41:43 AM","49.9","21.9",
357,"9/21/2016","6:41:43 AM","51.5","21.8",
358,"9/21/2016","7:41:43 AM","52.1","22.2",
359,"9/21/2016","8:41:43 AM","51.9","22.9",
360,"9/21/2016","9:41:43 AM","49.9","23.7",
361,"9/21/2016","10:41:43 AM","47.1","24.5",
362,"9/21/2016","11:41:43 AM","43.8","25.3",
363,"9/21/2016","12:41:43 PM","41.2","26.1",
364,"9/21/2016","1:41:43 PM","38.3","26.8",
365,"9/21/2016","2:41:43 PM","36.3","27.6",
366,"9/21/2016","3:41:43 PM","32.1","28.2",
367,"9/21/2016","4:41:43 PM","32.5","28.7",
368,"9/21/2016","5:41:43 PM","32.1","28.6",
369,"9/21/2016","6:41:43 PM","33.0","28.2",
370,"9/21/2016","7:41:43 PM","33.8","27.9",
371,"9/21/2016","8:41:43 PM","34.5","27.7",
372,"9/21/2016","9:41:43 PM","34.4","27.5",
373,"9/21/2016","10:41:43 PM","33.6","27.1",
374,"9/21/2016","11:41:43 PM","34.0","26.8",
375,"9/22/2016","12:41:43 AM","35.4","26.6",
376,"9/22/2016","1:41:43 AM","34.2","26.2",
377,"9/22/2016","2:41:43 AM","34.8","25.8",
378,"9/22/2016","3:41:43 AM","36.3","25.4",
379,"9/22/2016","4:41:43 AM","36.8","24.9",
380,"9/22/2016","5:41:43 AM","37.5","24.2",
381,"9/22/2016","6:41:43 AM","38.5","24.1",
382,"9/22/2016","7:41:43 AM","38.9","24.4",
383,"9/22/2016","8:41:43 AM","37.3","25.2",
384,"9/22/2016","9:41:43 AM","35.1","26.1",
385,"9/22/2016","10:41:43 AM","31.3","27.1",
386,"9/22/2016","11:41:43 AM","29.5","27.9",
387,"9/22/2016","12:41:43 PM","25.7","28.9",
388,"9/22/2016","1:41:43 PM","25.3","29.9",
389,"9/22/2016","2:41:43 PM","24.0","30.8",
390,"9/22/2016","3:41:43 PM","22.7","31.3",
391,"9/22/2016","4:41:43 PM","21.5","31.7",
392,"9/22/2016","5:41:43 PM","22.5","31.6",
393,"9/22/2016","6:41:43 PM","22.4","31.2",
394,"9/22/2016","7:41:43 PM","23.1","30.9",
395,"9/22/2016","8:41:43 PM","22.5","30.8",
396,"9/22/2016","9:41:43 PM","22.5","30.4",
397,"9/22/2016","10:41:43 PM","22.5","30.2",
398,"9/22/2016","11:41:43 PM","22.6","29.9",
399,"9/23/2016","12:41:43 AM","24.6","29.6",
400,"9/23/2016","1:41:43 AM","27.4","29.3",
401,"9/23/2016","2:41:43 AM","28.6","28.9",
402,"9/23/2016","3:41:43 AM","35.6","28.6",
403,"9/23/2016","4:41:43 AM","46.8","27.9",
404,"9/23/2016","5:41:43 AM","47.0","27.4",
405,"9/23/2016","6:41:43 AM","47.4","27.0",
406,"9/23/2016","7:41:43 AM","47.5","26.7",
407,"9/23/2016","8:41:43 AM","47.1","26.3",
408,"9/23/2016","9:41:43 AM","45.7","26.3",
409,"9/23/2016","10:41:43 AM","44.9","26.5",
410,"9/23/2016","11:41:43 AM","44.2","26.8",
411,"9/23/2016","12:41:43 PM","43.6","27.3",
412,"9/23/2016","1:41:43 PM","42.8","27.6",
413,"9/23/2016","2:41:43 PM","41.8","27.9",
414,"9/23/2016","3:41:43 PM","41.5","28.1",
