Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/6/2016","10:34:20 AM","31.8","31.2",
2,"9/6/2016","11:34:20 AM","30.8","28.9",
3,"9/6/2016","12:34:20 PM","27.0","29.7",
4,"9/6/2016","1:34:20 PM","25.2","30.6",
5,"9/6/2016","2:34:20 PM","22.9","31.3",
6,"9/6/2016","3:34:20 PM","21.4","32.3",
7,"9/6/2016","4:34:20 PM","23.0","32.4",
8,"9/6/2016","5:34:20 PM","22.1","32.0",
9,"9/6/2016","6:34:20 PM","23.5","31.5",
10,"9/6/2016","7:34:20 PM","25.8","31.0",
11,"9/6/2016","8:34:20 PM","27.3","30.6",
12,"9/6/2016","9:34:20 PM","28.0","29.9",
13,"9/6/2016","10:34:20 PM","28.6","29.4",
14,"9/6/2016","11:34:20 PM","29.0","28.9",
15,"9/7/2016","12:34:20 AM","29.7","28.4",
16,"9/7/2016","1:34:20 AM","30.3","27.9",
17,"9/7/2016","2:34:20 AM","31.0","27.3",
18,"9/7/2016","3:34:20 AM","31.8","26.8",
19,"9/7/2016","4:34:20 AM","32.5","26.3",
20,"9/7/2016","5:34:20 AM","33.2","25.7",
21,"9/7/2016","6:34:20 AM","34.6","25.2",
22,"9/7/2016","7:34:20 AM","38.0","25.3",
23,"9/7/2016","8:34:20 AM","41.4","26.1",
24,"9/7/2016","9:34:20 AM","40.7","27.0",
25,"9/7/2016","10:34:20 AM","39.1","28.1",
26,"9/7/2016","11:34:20 AM","36.7","29.3",
27,"9/7/2016","12:34:20 PM","32.3","30.6",
28,"9/7/2016","1:34:20 PM","29.1","31.6",
29,"9/7/2016","2:34:20 PM","26.4","32.2",
30,"9/7/2016","3:34:20 PM","26.6","32.3",
31,"9/7/2016","4:34:20 PM","25.1","32.6",
32,"9/7/2016","5:34:20 PM","24.0","32.1",
33,"9/7/2016","6:34:20 PM","26.6","31.6",
34,"9/7/2016","7:34:20 PM","29.2","31.1",
35,"9/7/2016","8:34:20 PM","29.1","30.6",
36,"9/7/2016","9:34:20 PM","29.5","30.1",
37,"9/7/2016","10:34:20 PM","29.7","29.6",
38,"9/7/2016","11:34:20 PM","30.4","29.2",
39,"9/8/2016","12:34:20 AM","31.0","28.7",
40,"9/8/2016","1:34:20 AM","31.5","28.2",
41,"9/8/2016","2:34:20 AM","29.4","27.6",
42,"9/8/2016","3:34:20 AM","30.1","26.9",
43,"9/8/2016","4:34:20 AM","30.7","26.3",
44,"9/8/2016","5:34:20 AM","31.2","25.6",
45,"9/8/2016","6:34:20 AM","32.6","25.2",
46,"9/8/2016","7:34:20 AM","38.1","25.3",
47,"9/8/2016","8:34:20 AM","43.3","25.8",
48,"9/8/2016","9:34:20 AM","44.1","26.7",
49,"9/8/2016","10:34:20 AM","42.3","27.7",
50,"9/8/2016","11:34:20 AM","39.2","28.8",
51,"9/8/2016","12:34:20 PM","35.9","30.4",
52,"9/8/2016","1:34:20 PM","33.2","31.3",
53,"9/8/2016","2:34:20 PM","30.5","32.2",
54,"9/8/2016","3:34:20 PM","28.5","32.6",
55,"9/8/2016","4:34:20 PM","25.6","32.6",
56,"9/8/2016","5:34:20 PM","27.3","32.3",
57,"9/8/2016","6:34:20 PM","30.3","31.9",
58,"9/8/2016","7:34:20 PM","31.9","31.5",
59,"9/8/2016","8:34:20 PM","32.0","31.0",
60,"9/8/2016","9:34:20 PM","32.2","30.5",
61,"9/8/2016","10:34:20 PM","32.6","30.0",
62,"9/8/2016","11:34:20 PM","33.0","29.4",
63,"9/9/2016","12:34:20 AM","33.3","28.9",
64,"9/9/2016","1:34:20 AM","33.7","28.4",
65,"9/9/2016","2:34:20 AM","32.8","27.9",
66,"9/9/2016","3:34:20 AM","33.5","27.3",
67,"9/9/2016","4:34:20 AM","32.8","26.8",
68,"9/9/2016","5:34:20 AM","33.4","26.2",
69,"9/9/2016","6:34:20 AM","34.8","25.4",
70,"9/9/2016","7:34:20 AM","36.4","25.5",
71,"9/9/2016","8:34:20 AM","39.1","26.1",
72,"9/9/2016","9:34:20 AM","39.4","27.2",
73,"9/9/2016","10:34:20 AM","39.4","28.3",
74,"9/9/2016","11:34:20 AM","37.9","29.6",
75,"9/9/2016","12:34:20 PM","34.4","30.9",
76,"9/9/2016","1:34:20 PM","26.4","33.3",
77,"9/9/2016","2:34:20 PM","24.9","34.0",
78,"9/9/2016","3:34:20 PM","24.6","34.1",
79,"9/9/2016","4:34:20 PM","23.7","34.6",
80,"9/9/2016","5:34:20 PM","22.9","34.4",
81,"9/9/2016","6:34:20 PM","24.9","33.6",
82,"9/9/2016","7:34:20 PM","27.4","32.7",
83,"9/9/2016","8:34:20 PM","28.1","32.2",
84,"9/9/2016","9:34:20 PM","28.3","31.7",
85,"9/9/2016","10:34:20 PM","29.0","31.3",
86,"9/9/2016","11:34:20 PM","41.3","30.3",
87,"9/10/2016","12:34:20 AM","44.3","29.3",
88,"9/10/2016","1:34:20 AM","45.2","28.6",
89,"9/10/2016","2:34:20 AM","43.5","28.1",
90,"9/10/2016","3:34:20 AM","41.7","27.7",
91,"9/10/2016","4:34:20 AM","43.4","26.7",
92,"9/10/2016","5:34:20 AM","43.2","26.4",
93,"9/10/2016","6:34:20 AM","43.8","25.9",
94,"9/10/2016","7:34:20 AM","44.7","25.6",
95,"9/10/2016","8:34:20 AM","45.6","25.3",
96,"9/10/2016","9:34:20 AM","48.1","24.5",
97,"9/10/2016","10:34:20 AM","50.0","24.5",
98,"9/10/2016","11:34:20 AM","47.4","25.3",
99,"9/10/2016","12:34:20 PM","45.6","26.0",
100,"9/10/2016","1:34:20 PM","46.3","26.0",
101,"9/10/2016","2:34:20 PM","44.5","26.7",
102,"9/10/2016","3:34:20 PM","44.0","26.9",
103,"9/10/2016","4:34:20 PM","45.1","26.0",
104,"9/10/2016","5:34:20 PM","47.4","25.3",
105,"9/10/2016","6:34:20 PM","47.4","25.2",
106,"9/10/2016","7:34:20 PM","46.2","25.2",
107,"9/10/2016","8:34:20 PM","46.4","24.9",
108,"9/10/2016","9:34:20 PM","46.8","24.6",
109,"9/10/2016","10:34:20 PM","47.0","24.3",
110,"9/10/2016","11:34:20 PM","46.6","24.1",
111,"9/11/2016","12:34:20 AM","47.0","24.1",
112,"9/11/2016","1:34:20 AM","47.5","23.8",
113,"9/11/2016","2:34:20 AM","50.8","23.6",
114,"9/11/2016","3:34:20 AM","51.9","23.3",
115,"9/11/2016","4:34:20 AM","52.5","23.1",
116,"9/11/2016","5:34:20 AM","53.9","22.8",
117,"9/11/2016","6:34:20 AM","54.9","22.8",
118,"9/11/2016","7:34:20 AM","56.5","22.8",
119,"9/11/2016","8:34:20 AM","57.4","22.3",
120,"9/11/2016","9:34:20 AM","58.3","22.5",
121,"9/11/2016","10:34:20 AM","57.6","23.1",
122,"9/11/2016","11:34:20 AM","54.7","24.0",
123,"9/11/2016","12:34:20 PM","51.3","24.8",
124,"9/11/2016","1:34:20 PM","47.9","25.7",
125,"9/11/2016","2:34:20 PM","45.2","26.4",
126,"9/11/2016","3:34:20 PM","42.1","27.2",
127,"9/11/2016","4:34:20 PM","40.0","27.4",
128,"9/11/2016","5:34:20 PM","41.2","27.2",
129,"9/11/2016","6:34:20 PM","42.3","27.0",
130,"9/11/2016","7:34:20 PM","43.3","26.9",
131,"9/11/2016","8:34:20 PM","43.0","26.6",
132,"9/11/2016","9:34:20 PM","42.9","26.2",
133,"9/11/2016","10:34:20 PM","43.1","25.8",
134,"9/11/2016","11:34:20 PM","43.3","25.4",
135,"9/12/2016","12:34:20 AM","43.7","25.1",
136,"9/12/2016","1:34:20 AM","44.5","24.7",
137,"9/12/2016","2:34:20 AM","46.7","24.5",
138,"9/12/2016","3:34:20 AM","47.2","24.2",
139,"9/12/2016","4:34:20 AM","48.2","23.8",
140,"9/12/2016","5:34:20 AM","49.7","23.5",
141,"9/12/2016","6:34:20 AM","51.0","23.3",
142,"9/12/2016","7:34:20 AM","58.6","23.1",
143,"9/12/2016","8:34:20 AM","59.7","22.8",
144,"9/12/2016","9:34:20 AM","55.9","23.6",
145,"9/12/2016","10:34:20 AM","52.9","24.8",
146,"9/12/2016","11:34:20 AM","48.7","25.8",
147,"9/12/2016","12:34:20 PM","44.6","26.9",
148,"9/12/2016","1:34:20 PM","41.5","27.8",
149,"9/12/2016","2:34:20 PM","37.8","28.6",
150,"9/12/2016","3:34:20 PM","37.0","29.1",
151,"9/12/2016","4:34:20 PM","36.0","29.4",
152,"9/12/2016","5:34:20 PM","35.8","29.4",
153,"9/12/2016","6:34:20 PM","37.4","29.1",
154,"9/12/2016","7:34:20 PM","40.4","28.8",
155,"9/12/2016","8:34:20 PM","40.5","28.6",
156,"9/12/2016","9:34:20 PM","40.0","28.1",
157,"9/12/2016","10:34:20 PM","39.9","27.5",
158,"9/12/2016","11:34:20 PM","39.7","27.0",
159,"9/13/2016","12:34:20 AM","39.0","26.5",
160,"9/13/2016","1:34:20 AM","38.3","25.9",
161,"9/13/2016","2:34:20 AM","38.1","25.3",
162,"9/13/2016","3:34:20 AM","38.7","24.8",
163,"9/13/2016","4:34:20 AM","39.1","24.2",
164,"9/13/2016","5:34:20 AM","39.6","23.6",
165,"9/13/2016","6:34:20 AM","39.9","23.1",
166,"9/13/2016","7:34:20 AM","41.5","23.2",
167,"9/13/2016","8:34:20 AM","42.7","24.3",
168,"9/13/2016","9:34:20 AM","40.9","25.7",
169,"9/13/2016","10:34:20 AM","35.7","26.9",
170,"9/13/2016","11:34:20 AM","32.0","28.2",
171,"9/13/2016","12:34:20 PM","29.3","29.2",
172,"9/13/2016","1:34:20 PM","28.0","30.4",
173,"9/13/2016","2:34:20 PM","28.4","30.6",
174,"9/13/2016","3:34:20 PM","30.1","30.7",
175,"9/13/2016","4:34:20 PM","28.5","31.2",
176,"9/13/2016","5:34:20 PM","40.1","30.2",
177,"9/13/2016","6:34:20 PM","41.9","29.0",
178,"9/13/2016","7:34:20 PM","43.5","28.2",
179,"9/13/2016","8:34:20 PM","43.5","27.4",
180,"9/13/2016","9:34:20 PM","44.3","26.7",
181,"9/13/2016","10:34:20 PM","45.5","26.1",
182,"9/13/2016","11:34:20 PM","44.6","25.6",
183,"9/14/2016","12:34:20 AM","44.4","25.1",
184,"9/14/2016","1:34:20 AM","45.1","24.8",
185,"9/14/2016","2:34:20 AM","45.7","24.5",
186,"9/14/2016","3:34:20 AM","46.9","24.2",
187,"9/14/2016","4:34:20 AM","46.7","24.0",
188,"9/14/2016","5:34:20 AM","47.9","23.7",
189,"9/14/2016","6:34:20 AM","48.6","23.4",
190,"9/14/2016","7:34:20 AM","50.6","22.9",
191,"9/14/2016","8:34:20 AM","52.3","22.4",
192,"9/14/2016","9:34:20 AM","51.8","23.0",
193,"9/14/2016","10:34:20 AM","52.8","23.3",
194,"9/14/2016","11:34:20 AM","51.9","24.1",
195,"9/14/2016","12:34:20 PM","49.0","25.0",
196,"9/14/2016","1:34:20 PM","47.2","25.6",
197,"9/14/2016","2:34:20 PM","45.3","26.3",
198,"9/14/2016","3:34:20 PM","43.5","26.4",
199,"9/14/2016","4:34:20 PM","41.6","26.6",
200,"9/14/2016","5:34:20 PM","43.2","26.2",
201,"9/14/2016","6:34:20 PM","46.4","26.3",
202,"9/14/2016","7:34:20 PM","44.5","26.1",
203,"9/14/2016","8:34:20 PM","45.3","25.8",
204,"9/14/2016","9:34:20 PM","45.6","25.5",
205,"9/14/2016","10:34:20 PM","45.7","25.3",
206,"9/14/2016","11:34:20 PM","46.0","25.0",
207,"9/15/2016","12:34:20 AM","43.7","24.6",
208,"9/15/2016","1:34:20 AM","44.4","24.1",
209,"9/15/2016","2:34:20 AM","44.4","23.7",
210,"9/15/2016","3:34:20 AM","45.8","23.4",
211,"9/15/2016","4:34:20 AM","45.4","23.3",
212,"9/15/2016","5:34:20 AM","46.9","23.2",
213,"9/15/2016","6:34:20 AM","48.5","23.2",
214,"9/15/2016","7:34:20 AM","52.2","23.2",
215,"9/15/2016","8:34:20 AM","59.6","23.1",
216,"9/15/2016","9:34:20 AM","56.8","23.8",
217,"9/15/2016","10:34:20 AM","55.4","25.1",
218,"9/15/2016","11:34:20 AM","51.4","26.4",
219,"9/15/2016","12:34:20 PM","47.7","27.5",
220,"9/15/2016","1:34:20 PM","44.5","28.4",
221,"9/15/2016","2:34:20 PM","42.7","29.3",
222,"9/15/2016","3:34:20 PM","37.1","30.0",
223,"9/15/2016","4:34:20 PM","35.8","30.5",
224,"9/15/2016","5:34:20 PM","33.7","30.3",
225,"9/15/2016","6:34:20 PM","33.9","30.1",
226,"9/15/2016","7:34:20 PM","36.7","29.4",
227,"9/15/2016","8:34:20 PM","37.8","29.0",
228,"9/15/2016","9:34:20 PM","38.2","28.6",
229,"9/15/2016","10:34:20 PM","39.2","28.1",
230,"9/15/2016","11:34:20 PM","39.9","27.6",
231,"9/16/2016","12:34:20 AM","40.0","27.2",
232,"9/16/2016","1:34:20 AM","39.3","26.6",
233,"9/16/2016","2:34:20 AM","38.8","26.1",
234,"9/16/2016","3:34:20 AM","38.2","25.6",
235,"9/16/2016","4:34:20 AM","39.2","25.0",
236,"9/16/2016","5:34:20 AM","39.5","24.4",
237,"9/16/2016","6:34:20 AM","40.1","24.0",
238,"9/16/2016","7:34:20 AM","42.4","24.2",
239,"9/16/2016","8:34:20 AM","43.7","24.8",
240,"9/16/2016","9:34:20 AM","46.3","26.1",
241,"9/16/2016","10:34:20 AM","41.8","27.4",
242,"9/16/2016","11:34:20 AM","33.4","29.9",
243,"9/16/2016","12:34:20 PM","26.5","32.6",
244,"9/16/2016","1:34:20 PM","23.7","33.7",
245,"9/16/2016","2:34:20 PM","21.4","34.4",
246,"9/16/2016","3:34:20 PM","20.2","34.2",
247,"9/16/2016","4:34:20 PM","19.7","34.3",
248,"9/16/2016","5:34:20 PM","21.5","34.2",
249,"9/16/2016","6:34:20 PM","26.5","33.6",
250,"9/16/2016","7:34:20 PM","26.1","32.6",
