Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/6/2016","11:19:27 AM","28.5","32.6",
2,"9/6/2016","12:19:27 PM","33.8","32.8",
3,"9/6/2016","1:19:27 PM","33.3","34.1",
4,"9/6/2016","2:19:27 PM","32.9","34.9",
5,"9/6/2016","3:19:27 PM","32.6","35.2",
6,"9/6/2016","4:19:27 PM","32.2","34.8",
7,"9/6/2016","5:19:27 PM","32.2","33.3",
8,"9/6/2016","6:19:27 PM","32.0","31.8",
9,"9/6/2016","7:19:27 PM","32.0","30.8",
10,"9/6/2016","8:19:27 PM","32.0","30.1",
11,"9/6/2016","9:19:27 PM","32.1","29.1",
12,"9/6/2016","10:19:27 PM","32.1","28.2",
13,"9/6/2016","11:19:27 PM","32.3","27.4",
14,"9/7/2016","12:19:27 AM","32.4","27.0",
15,"9/7/2016","1:19:27 AM","32.6","26.4",
16,"9/7/2016","2:19:27 AM","32.7","25.7",
17,"9/7/2016","3:19:27 AM","32.9","25.2",
18,"9/7/2016","4:19:27 AM","33.0","24.4",
19,"9/7/2016","5:19:27 AM","33.4","23.7",
20,"9/7/2016","6:19:27 AM","33.6","23.1",
21,"9/7/2016","7:19:27 AM","33.8","23.9",
22,"9/7/2016","8:19:27 AM","34.2","25.3",
23,"9/7/2016","9:19:27 AM","34.4","26.8",
24,"9/7/2016","10:19:27 AM","34.6","28.2",
25,"9/7/2016","11:19:27 AM","34.6","30.1",
26,"9/7/2016","12:19:27 PM","34.3","31.7",
27,"9/7/2016","1:19:27 PM","33.9","32.8",
28,"9/7/2016","2:19:27 PM","33.7","34.1",
29,"9/7/2016","3:19:27 PM","33.3","34.3",
30,"9/7/2016","4:19:27 PM","33.0","34.1",
31,"9/7/2016","5:19:27 PM","32.6","33.1",
32,"9/7/2016","6:19:27 PM","32.5","31.7",
33,"9/7/2016","7:19:27 PM","32.6","30.7",
34,"9/7/2016","8:19:27 PM","32.6","29.8",
35,"9/7/2016","9:19:27 PM","32.6","29.1",
36,"9/7/2016","10:19:27 PM","32.7","28.5",
37,"9/7/2016","11:19:27 PM","32.7","27.8",
38,"9/8/2016","12:19:27 AM","32.9","27.2",
39,"9/8/2016","1:19:27 AM","33.1","26.9",
40,"9/8/2016","2:19:27 AM","33.3","25.8",
41,"9/8/2016","3:19:27 AM","33.4","24.9",
42,"9/8/2016","4:19:27 AM","33.4","24.3",
43,"9/8/2016","5:19:27 AM","33.5","23.6",
44,"9/8/2016","6:19:27 AM","33.6","22.8",
45,"9/8/2016","7:19:27 AM","33.7","24.2",
46,"9/8/2016","8:19:27 AM","33.9","26.0",
47,"9/8/2016","9:19:27 AM","34.0","27.7",
48,"9/8/2016","10:19:27 AM","34.3","29.3",
49,"9/8/2016","11:19:27 AM","34.3","30.7",
50,"9/8/2016","12:19:27 PM","34.3","32.5",
51,"9/8/2016","1:19:27 PM","34.2","33.4",
52,"9/8/2016","2:19:27 PM","33.9","34.2",
53,"9/8/2016","3:19:27 PM","33.7","34.6",
54,"9/8/2016","4:19:27 PM","33.4","34.5",
55,"9/8/2016","5:19:27 PM","33.3","33.1",
56,"9/8/2016","6:19:27 PM","33.4","31.9",
57,"9/8/2016","7:19:27 PM","33.5","30.9",
58,"9/8/2016","8:19:27 PM","33.7","30.1",
59,"9/8/2016","9:19:27 PM","33.8","29.5",
60,"9/8/2016","10:19:27 PM","33.9","29.1",
61,"9/8/2016","11:19:27 PM","34.2","28.4",
62,"9/9/2016","12:19:27 AM","34.4","27.6",
63,"9/9/2016","1:19:27 AM","34.5","27.2",
64,"9/9/2016","2:19:27 AM","34.7","26.7",
65,"9/9/2016","3:19:27 AM","34.9","25.7",
66,"9/9/2016","4:19:27 AM","35.1","25.2",
67,"9/9/2016","5:19:27 AM","35.1","24.3",
68,"9/9/2016","6:19:27 AM","35.2","23.6",
69,"9/9/2016","7:19:27 AM","35.2","24.4",
70,"9/9/2016","8:19:27 AM","35.2","25.9",
71,"9/9/2016","9:19:27 AM","35.2","27.9",
72,"9/9/2016","10:19:27 AM","35.1","29.8",
73,"9/9/2016","11:19:27 AM","35.0","31.6",
74,"9/9/2016","12:19:27 PM","34.9","33.7",
75,"9/9/2016","1:19:27 PM","34.7","35.3",
76,"9/9/2016","2:19:27 PM","34.1","36.5",
77,"9/9/2016","3:19:27 PM","33.7","36.8",
78,"9/9/2016","4:19:27 PM","33.2","37.1",
