Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/7/2016","9:36:27 AM","51.7","29.7",
2,"9/7/2016","10:36:27 AM","34.3","30.9",
3,"9/7/2016","11:36:27 AM","28.8","33.1",
4,"9/7/2016","12:36:27 PM","25.5","35.0",
5,"9/7/2016","1:36:27 PM","22.2","36.2",
6,"9/7/2016","2:36:27 PM","20.0","36.4",
7,"9/7/2016","3:36:27 PM","19.6","36.2",
8,"9/7/2016","4:36:27 PM","19.1","35.6",
9,"9/7/2016","5:36:27 PM","20.3","34.3",
10,"9/7/2016","6:36:27 PM","23.2","32.4",
11,"9/7/2016","7:36:27 PM","23.8","31.1",
12,"9/7/2016","8:36:27 PM","25.4","29.5",
13,"9/7/2016","9:36:27 PM","26.2","28.1",
14,"9/7/2016","10:36:27 PM","28.2","27.8",
15,"9/7/2016","11:36:27 PM","29.5","26.9",
16,"9/8/2016","12:36:27 AM","30.1","26.2",
17,"9/8/2016","1:36:27 AM","31.1","25.4",
18,"9/8/2016","2:36:27 AM","31.8","24.8",
19,"9/8/2016","3:36:27 AM","32.3","24.0",
20,"9/8/2016","4:36:27 AM","32.3","23.4",
21,"9/8/2016","5:36:27 AM","33.8","22.7",
22,"9/8/2016","6:36:27 AM","34.9","22.1",
23,"9/8/2016","7:36:27 AM","34.2","24.0",
24,"9/8/2016","8:36:27 AM","41.7","26.3",
25,"9/8/2016","9:36:27 AM","41.2","28.2",
26,"9/8/2016","10:36:27 AM","35.9","30.4",
27,"9/8/2016","11:36:27 AM","31.8","32.4",
28,"9/8/2016","12:36:27 PM","29.3","34.2",
29,"9/8/2016","1:36:27 PM","25.9","35.3",
30,"9/8/2016","2:36:27 PM","24.8","35.9",
31,"9/8/2016","3:36:27 PM","23.2","35.8",
32,"9/8/2016","4:36:27 PM","22.8","35.1",
33,"9/8/2016","5:36:27 PM","25.8","34.2",
34,"9/8/2016","6:36:27 PM","28.0","32.8",
35,"9/8/2016","7:36:27 PM","29.6","31.7",
36,"9/8/2016","8:36:27 PM","31.8","30.8",
37,"9/8/2016","9:36:27 PM","32.8","29.3",
38,"9/8/2016","10:36:27 PM","34.1","28.7",
39,"9/8/2016","11:36:27 PM","34.3","27.9",
40,"9/9/2016","12:36:27 AM","34.7","27.1",
41,"9/9/2016","1:36:27 AM","35.3","26.3",
42,"9/9/2016","2:36:27 AM","35.7","25.6",
43,"9/9/2016","3:36:27 AM","36.3","24.8",
44,"9/9/2016","4:36:27 AM","36.9","24.3",
45,"9/9/2016","5:36:27 AM","37.8","23.3",
46,"9/9/2016","6:36:27 AM","39.8","22.7",
47,"9/9/2016","7:36:27 AM","37.3","24.6",
48,"9/9/2016","8:36:27 AM","37.4","26.4",
49,"9/9/2016","9:36:27 AM","39.2","28.7",
50,"9/9/2016","10:36:27 AM","35.3","31.2",
51,"9/9/2016","11:36:27 AM","30.6","33.8",
52,"9/9/2016","12:36:27 PM","25.3","36.3",
53,"9/9/2016","1:36:27 PM","19.0","38.1",
54,"9/9/2016","2:36:27 PM","19.2","38.8",
55,"9/9/2016","3:36:27 PM","17.8","38.9",
56,"9/9/2016","4:36:27 PM","18.0","38.1",
57,"9/9/2016","5:36:27 PM","18.8","36.8",
58,"9/9/2016","6:36:27 PM","21.9","34.9",
59,"9/9/2016","7:36:27 PM","22.3","33.5",
60,"9/9/2016","8:36:27 PM","22.8","32.4",
61,"9/9/2016","9:36:27 PM","24.7","31.3",
62,"9/9/2016","10:36:27 PM","26.8","30.4",
63,"9/9/2016","11:36:27 PM","39.4","29.7",
64,"9/10/2016","12:36:27 AM","42.5","28.5",
65,"9/10/2016","1:36:27 AM","43.9","27.6",
66,"9/10/2016","2:36:27 AM","44.4","26.5",
67,"9/10/2016","3:36:27 AM","43.4","25.9",
68,"9/10/2016","4:36:27 AM","45.0","25.2",
69,"9/10/2016","5:36:27 AM","45.5","24.8",
70,"9/10/2016","6:36:27 AM","50.7","23.2",
71,"9/10/2016","7:36:27 AM","51.2","22.9",
72,"9/10/2016","8:36:27 AM","52.1","22.8",
73,"9/10/2016","9:36:27 AM","52.7","22.9",
74,"9/10/2016","10:36:27 AM","51.2","23.6",
75,"9/10/2016","11:36:27 AM","48.3","24.6",
76,"9/10/2016","12:36:27 PM","44.8","26.2",
77,"9/10/2016","1:36:27 PM","43.1","27.1",
78,"9/10/2016","2:36:27 PM","40.9","28.2",
79,"9/10/2016","3:36:27 PM","40.5","28.3",
80,"9/10/2016","4:36:27 PM","41.2","27.9",
81,"9/10/2016","5:36:27 PM","44.4","26.3",
82,"9/10/2016","6:36:27 PM","46.0","25.4",
83,"9/10/2016","7:36:27 PM","46.3","24.9",
84,"9/10/2016","8:36:27 PM","46.0","24.8",
85,"9/10/2016","9:36:27 PM","47.8","24.1",
86,"9/10/2016","10:36:27 PM","48.7","23.6",
87,"9/10/2016","11:36:27 PM","48.6","23.3",
88,"9/11/2016","12:36:27 AM","49.0","23.1",
89,"9/11/2016","1:36:27 AM","50.4","22.8",
90,"9/11/2016","2:36:27 AM","51.7","22.5",
91,"9/11/2016","3:36:27 AM","52.4","22.3",
92,"9/11/2016","4:36:27 AM","53.1","22.2",
93,"9/11/2016","5:36:27 AM","57.7","21.7",
94,"9/11/2016","6:36:27 AM","60.1","21.3",
95,"9/11/2016","7:36:27 AM","60.2","21.4",
96,"9/11/2016","8:36:27 AM","59.1","22.2",
97,"9/11/2016","9:36:27 AM","58.4","23.2",
98,"9/11/2016","10:36:27 AM","57.2","24.2",
99,"9/11/2016","11:36:27 AM","50.3","25.9",
100,"9/11/2016","12:36:27 PM","44.2","27.6",
101,"9/11/2016","1:36:27 PM","38.5","29.1",
102,"9/11/2016","2:36:27 PM","36.7","29.7",
103,"9/11/2016","3:36:27 PM","35.4","30.4",
104,"9/11/2016","4:36:27 PM","36.0","30.0",
105,"9/11/2016","5:36:27 PM","36.6","29.2",
106,"9/11/2016","6:36:27 PM","40.1","27.9",
107,"9/11/2016","7:36:27 PM","40.4","27.2",
108,"9/11/2016","8:36:27 PM","42.0","26.5",
109,"9/11/2016","9:36:27 PM","43.1","25.7",
110,"9/11/2016","10:36:27 PM","43.6","25.1",
111,"9/11/2016","11:36:27 PM","43.9","24.5",
112,"9/12/2016","12:36:27 AM","44.6","23.8",
113,"9/12/2016","1:36:27 AM","45.9","23.4",
114,"9/12/2016","2:36:27 AM","48.3","23.0",
115,"9/12/2016","3:36:27 AM","49.8","22.6",
116,"9/12/2016","4:36:27 AM","50.3","22.0",
117,"9/12/2016","5:36:27 AM","51.1","21.6",
118,"9/12/2016","6:36:27 AM","57.3","21.6",
119,"9/12/2016","7:36:27 AM","61.1","22.1",
120,"9/12/2016","8:36:27 AM","58.0","23.1",
121,"9/12/2016","9:36:27 AM","54.4","24.6",
122,"9/12/2016","10:36:27 AM","46.9","26.9",
123,"9/12/2016","11:36:27 AM","41.4","29.2",
124,"9/12/2016","12:36:27 PM","36.6","31.2",
125,"9/12/2016","1:36:27 PM","32.9","32.2",
126,"9/12/2016","2:36:27 PM","30.3","33.1",
127,"9/12/2016","3:36:27 PM","29.7","32.9",
128,"9/12/2016","4:36:27 PM","29.5","32.2",
129,"9/12/2016","5:36:27 PM","29.8","31.2",
130,"9/12/2016","6:36:27 PM","31.8","29.9",
131,"9/12/2016","7:36:27 PM","33.0","28.8",
132,"9/12/2016","8:36:27 PM","34.3","28.1",
133,"9/12/2016","9:36:27 PM","38.7","27.1",
134,"9/12/2016","10:36:27 PM","39.5","26.2",
135,"9/12/2016","11:36:27 PM","40.3","25.4",
136,"9/13/2016","12:36:27 AM","40.8","24.6",
137,"9/13/2016","1:36:27 AM","41.6","23.9",
138,"9/13/2016","2:36:27 AM","42.0","23.3",
139,"9/13/2016","3:36:27 AM","43.0","22.4",
140,"9/13/2016","4:36:27 AM","43.6","21.8",
141,"9/13/2016","5:36:27 AM","45.0","21.2",
142,"9/13/2016","6:36:27 AM","45.5","20.9",
143,"9/13/2016","7:36:27 AM","41.3","23.7",
144,"9/13/2016","8:36:27 AM","38.0","26.5",
145,"9/13/2016","9:36:27 AM","31.8","29.4",
146,"9/13/2016","10:36:27 AM","27.8","31.5",
147,"9/13/2016","11:36:27 AM","24.2","32.8",
148,"9/13/2016","12:36:27 PM","20.9","34.1",
149,"9/13/2016","1:36:27 PM","21.8","34.8",
150,"9/13/2016","2:36:27 PM","23.0","34.8",
151,"9/13/2016","3:36:27 PM","24.2","34.1",
152,"9/13/2016","4:36:27 PM","25.0","33.3",
153,"9/13/2016","5:36:27 PM","39.0","30.6",
154,"9/13/2016","6:36:27 PM","41.2","28.9",
155,"9/13/2016","7:36:27 PM","42.7","28.0",
156,"9/13/2016","8:36:27 PM","44.9","26.3",
157,"9/13/2016","9:36:27 PM","44.2","26.4",
158,"9/13/2016","10:36:27 PM","44.8","25.7",
159,"9/13/2016","11:36:27 PM","44.4","24.9",
160,"9/14/2016","12:36:27 AM","44.6","24.3",
161,"9/14/2016","1:36:27 AM","45.3","23.9",
162,"9/14/2016","2:36:27 AM","47.2","23.3",
163,"9/14/2016","3:36:27 AM","47.1","23.1",
164,"9/14/2016","4:36:27 AM","47.8","22.8",
165,"9/14/2016","5:36:27 AM","52.0","21.9",
166,"9/14/2016","6:36:27 AM","54.2","21.1",
167,"9/14/2016","7:36:27 AM","52.5","21.9",
168,"9/14/2016","8:36:27 AM","52.6","22.2",
169,"9/14/2016","9:36:27 AM","52.0","22.9",
170,"9/14/2016","10:36:27 AM","52.7","23.6",
171,"9/14/2016","11:36:27 AM","48.8","25.2",
172,"9/14/2016","12:36:27 PM","46.9","26.6",
173,"9/14/2016","1:36:27 PM","42.2","27.6",
174,"9/14/2016","2:36:27 PM","40.0","28.6",
175,"9/14/2016","3:36:27 PM","39.2","28.1",
176,"9/14/2016","4:36:27 PM","38.7","28.1",
177,"9/14/2016","5:36:27 PM","41.2","27.8",
178,"9/14/2016","6:36:27 PM","41.8","26.7",
179,"9/14/2016","7:36:27 PM","42.5","26.0",
180,"9/14/2016","8:36:27 PM","43.7","25.6",
181,"9/14/2016","9:36:27 PM","46.0","25.1",
182,"9/14/2016","10:36:27 PM","45.9","24.4",
183,"9/14/2016","11:36:27 PM","46.3","23.8",
184,"9/15/2016","12:36:27 AM","46.6","23.3",
185,"9/15/2016","1:36:27 AM","47.4","22.7",
186,"9/15/2016","2:36:27 AM","47.9","22.1",
187,"9/15/2016","3:36:27 AM","47.7","21.9",
188,"9/15/2016","4:36:27 AM","47.5","22.1",
189,"9/15/2016","5:36:27 AM","49.4","22.1",
190,"9/15/2016","6:36:27 AM","52.3","22.0",
191,"9/15/2016","7:36:27 AM","56.8","22.4",
192,"9/15/2016","8:36:27 AM","59.4","22.7",
193,"9/15/2016","9:36:27 AM","54.8","24.7",
194,"9/15/2016","10:36:27 AM","50.1","26.9",
195,"9/15/2016","11:36:27 AM","44.5","29.0",
196,"9/15/2016","12:36:27 PM","39.8","30.8",
197,"9/15/2016","1:36:27 PM","35.8","32.2",
198,"9/15/2016","2:36:27 PM","33.0","33.2",
199,"9/15/2016","3:36:27 PM","33.0","33.5",
200,"9/15/2016","4:36:27 PM","30.4","33.1",
201,"9/15/2016","5:36:27 PM","29.9","32.2",
202,"9/15/2016","6:36:27 PM","33.8","30.9",
203,"9/15/2016","7:36:27 PM","34.3","29.9",
204,"9/15/2016","8:36:27 PM","38.9","29.1",
205,"9/15/2016","9:36:27 PM","38.7","28.4",
206,"9/15/2016","10:36:27 PM","41.1","27.3",
207,"9/15/2016","11:36:27 PM","42.3","26.3",
208,"9/16/2016","12:36:27 AM","43.3","25.6",
209,"9/16/2016","1:36:27 AM","43.9","24.8",
210,"9/16/2016","2:36:27 AM","44.3","24.1",
211,"9/16/2016","3:36:27 AM","44.9","23.4",
212,"9/16/2016","4:36:27 AM","45.6","22.8",
213,"9/16/2016","5:36:27 AM","46.3","21.7",
214,"9/16/2016","6:36:27 AM","44.9","21.6",
