Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/6/2016","11:39:50 AM","31.8","33.7",
2,"9/6/2016","12:39:50 PM","22.0","31.9",
3,"9/6/2016","1:39:50 PM","20.2","33.2",
4,"9/6/2016","2:39:50 PM","19.9","34.6",
5,"9/6/2016","3:39:50 PM","21.1","36.0",
6,"9/6/2016","4:39:50 PM","20.7","37.1",
7,"9/6/2016","5:39:50 PM","19.8","36.9",
8,"9/6/2016","6:39:50 PM","19.9","35.8",
9,"9/6/2016","7:39:50 PM","20.7","34.2",
10,"9/6/2016","8:39:50 PM","26.6","32.8",
11,"9/6/2016","9:39:50 PM","29.8","31.7",
12,"9/6/2016","10:39:50 PM","29.7","30.4",
13,"9/6/2016","11:39:50 PM","30.3","29.3",
14,"9/7/2016","12:39:50 AM","31.2","28.3",
15,"9/7/2016","1:39:50 AM","32.4","27.3",
16,"9/7/2016","2:39:50 AM","33.0","26.4",
17,"9/7/2016","3:39:50 AM","34.5","25.6",
18,"9/7/2016","4:39:50 AM","35.9","24.9",
19,"9/7/2016","5:39:50 AM","37.2","24.2",
20,"9/7/2016","6:39:50 AM","41.2","23.7",
21,"9/7/2016","7:39:50 AM","46.9","23.8",
22,"9/7/2016","8:39:50 AM","45.9","24.4",
23,"9/7/2016","9:39:50 AM","44.2","26.0",
24,"9/7/2016","10:39:50 AM","42.7","27.6",
25,"9/7/2016","11:39:50 AM","36.5","29.7",
26,"9/7/2016","12:39:50 PM","31.4","31.6",
27,"9/7/2016","1:39:50 PM","27.6","33.1",
28,"9/7/2016","2:39:50 PM","24.9","34.5",
29,"9/7/2016","3:39:50 PM","22.6","35.7",
30,"9/7/2016","4:39:50 PM","20.4","36.4",
31,"9/7/2016","5:39:50 PM","20.3","36.5",
32,"9/7/2016","6:39:50 PM","20.3","35.4",
33,"9/7/2016","7:39:50 PM","21.3","34.0",
34,"9/7/2016","8:39:50 PM","23.2","32.5",
35,"9/7/2016","9:39:50 PM","28.3","31.4",
36,"9/7/2016","10:39:50 PM","31.2","30.6",
37,"9/7/2016","11:39:50 PM","31.7","29.4",
38,"9/8/2016","12:39:50 AM","34.1","28.6",
39,"9/8/2016","1:39:50 AM","35.9","27.7",
40,"9/8/2016","2:39:50 AM","37.2","26.8",
41,"9/8/2016","3:39:50 AM","34.5","25.8",
42,"9/8/2016","4:39:50 AM","35.6","24.9",
43,"9/8/2016","5:39:50 AM","36.3","24.1",
44,"9/8/2016","6:39:50 AM","43.4","23.4",
45,"9/8/2016","7:39:50 AM","44.8","23.7",
46,"9/8/2016","8:39:50 AM","47.3","24.6",
47,"9/8/2016","9:39:50 AM","45.5","26.0",
48,"9/8/2016","10:39:50 AM","45.5","27.9",
49,"9/8/2016","11:39:50 AM","38.1","29.8",
50,"9/8/2016","12:39:50 PM","33.9","31.7",
51,"9/8/2016","1:39:50 PM","30.2","33.2",
52,"9/8/2016","2:39:50 PM","28.2","34.4",
53,"9/8/2016","3:39:50 PM","25.6","35.6",
54,"9/8/2016","4:39:50 PM","23.0","36.3",
55,"9/8/2016","5:39:50 PM","24.1","36.3",
56,"9/8/2016","6:39:50 PM","26.3","35.6",
57,"9/8/2016","7:39:50 PM","26.5","34.3",
58,"9/8/2016","8:39:50 PM","29.4","32.8",
59,"9/8/2016","9:39:50 PM","32.3","32.0",
60,"9/8/2016","10:39:50 PM","32.7","30.8",
61,"9/8/2016","11:39:50 PM","34.0","29.8",
62,"9/9/2016","12:39:50 AM","35.1","28.9",
63,"9/9/2016","1:39:50 AM","36.0","28.0",
64,"9/9/2016","2:39:50 AM","37.4","27.2",
65,"9/9/2016","3:39:50 AM","38.8","26.4",
66,"9/9/2016","4:39:50 AM","40.0","25.8",
67,"9/9/2016","5:39:50 AM","39.9","24.9",
68,"9/9/2016","6:39:50 AM","42.2","24.2",
69,"9/9/2016","7:39:50 AM","45.0","24.1",
70,"9/9/2016","8:39:50 AM","43.7","24.7",
71,"9/9/2016","9:39:50 AM","42.9","26.1",
72,"9/9/2016","10:39:50 AM","41.1","28.2",
73,"9/9/2016","11:39:50 AM","38.2","30.4",
74,"9/9/2016","12:39:50 PM","32.0","32.7",
75,"9/9/2016","1:39:50 PM","24.7","34.4",
76,"9/9/2016","2:39:50 PM","21.7","36.1",
77,"9/9/2016","3:39:50 PM","19.8","37.5",
78,"9/9/2016","4:39:50 PM","20.3","38.3",
79,"9/9/2016","5:39:50 PM","21.8","38.3",
80,"9/9/2016","6:39:50 PM","23.4","37.2",
81,"9/9/2016","7:39:50 PM","23.1","35.9",
82,"9/9/2016","8:39:50 PM","24.0","34.3",
83,"9/9/2016","9:39:50 PM","30.8","33.5",
84,"9/9/2016","10:39:50 PM","31.2","32.4",
85,"9/9/2016","11:39:50 PM","40.1","31.3",
86,"9/10/2016","12:39:50 AM","43.8","29.8",
87,"9/10/2016","1:39:50 AM","46.2","28.5",
88,"9/10/2016","2:39:50 AM","44.6","27.3",
89,"9/10/2016","3:39:50 AM","44.5","26.3",
90,"9/10/2016","4:39:50 AM","46.2","25.4",
91,"9/10/2016","5:39:50 AM","47.3","24.7",
92,"9/10/2016","6:39:50 AM","48.8","24.0",
93,"9/10/2016","7:39:50 AM","51.4","23.5",
94,"9/10/2016","8:39:50 AM","52.5","23.1",
95,"9/10/2016","9:39:50 AM","52.5","23.2",
96,"9/10/2016","10:39:50 AM","51.6","23.5",
97,"9/10/2016","11:39:50 AM","48.9","24.2",
98,"9/10/2016","12:39:50 PM","46.9","25.4",
99,"9/10/2016","1:39:50 PM","44.9","26.6",
100,"9/10/2016","2:39:50 PM","44.2","27.3",
101,"9/10/2016","3:39:50 PM","41.9","27.9",
102,"9/10/2016","4:39:50 PM","41.6","28.2",
103,"9/10/2016","5:39:50 PM","41.6","27.8",
104,"9/10/2016","6:39:50 PM","42.2","27.4",
105,"9/10/2016","7:39:50 PM","43.6","26.7",
106,"9/10/2016","8:39:50 PM","46.4","26.1",
107,"9/10/2016","9:39:50 PM","47.1","25.3",
108,"9/10/2016","10:39:50 PM","48.0","24.4",
109,"9/10/2016","11:39:50 PM","49.7","23.8",
110,"9/11/2016","12:39:50 AM","50.1","23.3",
111,"9/11/2016","1:39:50 AM","51.6","22.9",
112,"9/11/2016","2:39:50 AM","54.9","22.6",
113,"9/11/2016","3:39:50 AM","56.3","22.3",
114,"9/11/2016","4:39:50 AM","57.4","22.0",
115,"9/11/2016","5:39:50 AM","58.5","21.8",
116,"9/11/2016","6:39:50 AM","59.3","21.6",
