Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/7/2016","9:54:01 AM","46.7","29.4",
2,"9/7/2016","10:54:01 AM","36.5","29.8",
3,"9/7/2016","11:54:01 AM","30.5","31.4",
4,"9/7/2016","12:54:01 PM","28.0","32.7",
5,"9/7/2016","1:54:01 PM","24.8","34.0",
6,"9/7/2016","2:54:01 PM","23.4","34.6",
7,"9/7/2016","3:54:01 PM","21.3","34.2",
8,"9/7/2016","4:54:01 PM","22.8","33.2",
9,"9/7/2016","5:54:01 PM","24.5","31.4",
10,"9/7/2016","6:54:01 PM","28.4","29.8",
11,"9/7/2016","7:54:01 PM","29.1","28.8",
12,"9/7/2016","8:54:01 PM","31.4","28.3",
13,"9/7/2016","9:54:01 PM","31.4","27.3",
14,"9/7/2016","10:54:01 PM","31.1","26.4",
15,"9/7/2016","11:54:01 PM","31.3","25.8",
16,"9/8/2016","12:54:01 AM","32.3","25.2",
17,"9/8/2016","1:54:01 AM","32.8","24.6",
18,"9/8/2016","2:54:01 AM","33.2","23.9",
19,"9/8/2016","3:54:01 AM","34.4","23.2",
20,"9/8/2016","4:54:01 AM","34.5","22.6",
21,"9/8/2016","5:54:01 AM","35.8","22.0",
22,"9/8/2016","6:54:01 AM","38.5","22.1",
23,"9/8/2016","7:54:01 AM","37.8","23.1",
24,"9/8/2016","8:54:01 AM","46.8","24.7",
25,"9/8/2016","9:54:01 AM","43.0","26.9",
26,"9/8/2016","10:54:01 AM","39.0","28.7",
27,"9/8/2016","11:54:01 AM","34.7","31.1",
28,"9/8/2016","12:54:01 PM","32.4","32.0",
29,"9/8/2016","1:54:01 PM","28.7","33.8",
30,"9/8/2016","2:54:01 PM","27.5","34.0",
31,"9/8/2016","3:54:01 PM","25.9","33.9",
32,"9/8/2016","4:54:01 PM","26.1","32.9",
33,"9/8/2016","5:54:01 PM","29.6","31.5",
34,"9/8/2016","6:54:01 PM","32.6","30.6",
35,"9/8/2016","7:54:01 PM","34.1","30.3",
36,"9/8/2016","8:54:01 PM","36.4","29.4",
37,"9/8/2016","9:54:01 PM","38.2","28.0",
38,"9/8/2016","10:54:01 PM","38.8","27.0",
39,"9/8/2016","11:54:01 PM","39.1","26.5",
40,"9/9/2016","12:54:01 AM","39.4","25.9",
41,"9/9/2016","1:54:01 AM","39.7","25.2",
42,"9/9/2016","2:54:01 AM","40.5","24.7",
43,"9/9/2016","3:54:01 AM","40.1","23.9",
44,"9/9/2016","4:54:01 AM","40.7","23.5",
45,"9/9/2016","5:54:01 AM","40.7","22.9",
46,"9/9/2016","6:54:01 AM","46.5","22.9",
47,"9/9/2016","7:54:01 AM","40.7","24.1",
48,"9/9/2016","8:54:01 AM","39.1","26.0",
49,"9/9/2016","9:54:01 AM","40.4","28.1",
50,"9/9/2016","10:54:01 AM","37.0","30.3",
51,"9/9/2016","11:54:01 AM","31.6","33.0",
52,"9/9/2016","12:54:01 PM","24.2","35.2",
53,"9/9/2016","1:54:01 PM","20.6","36.6",
54,"9/9/2016","2:54:01 PM","19.1","37.0",
55,"9/9/2016","3:54:01 PM","19.7","36.8",
56,"9/9/2016","4:54:01 PM","19.6","36.0",
57,"9/9/2016","5:54:01 PM","20.5","34.6",
58,"9/9/2016","6:54:01 PM","22.5","32.7",
59,"9/9/2016","7:54:01 PM","26.3","31.7",
60,"9/9/2016","8:54:01 PM","25.9","31.0",
61,"9/9/2016","9:54:01 PM","27.8","30.4",
62,"9/9/2016","10:54:01 PM","28.0","29.6",
63,"9/9/2016","11:54:01 PM","48.2","27.9",
64,"9/10/2016","12:54:01 AM","49.6","26.9",
65,"9/10/2016","1:54:01 AM","50.7","25.8",
66,"9/10/2016","2:54:01 AM","48.3","24.8",
67,"9/10/2016","3:54:01 AM","48.1","24.6",
68,"9/10/2016","4:54:01 AM","51.6","23.4",
69,"9/10/2016","5:54:01 AM","49.6","23.6",
70,"9/10/2016","6:54:01 AM","50.6","23.1",
71,"9/10/2016","7:54:01 AM","52.1","22.8",
72,"9/10/2016","8:54:01 AM","52.0","22.9",
