Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/7/2016","10:50:57 AM","34.2","32.9",
2,"9/7/2016","11:50:57 AM","32.5","30.7",
3,"9/7/2016","12:50:57 PM","31.9","31.8",
4,"9/7/2016","1:50:57 PM","31.7","32.7",
5,"9/7/2016","2:50:57 PM","31.4","32.9",
6,"9/7/2016","3:50:57 PM","31.2","33.0",
7,"9/7/2016","4:50:57 PM","30.9","32.6",
8,"9/7/2016","5:50:57 PM","30.7","31.8",
9,"9/7/2016","6:50:57 PM","30.8","30.8",
10,"9/7/2016","7:50:57 PM","30.9","30.1",
11,"9/7/2016","8:50:57 PM","31.2","29.3",
12,"9/7/2016","9:50:57 PM","31.4","28.6",
13,"9/7/2016","10:50:57 PM","31.6","28.0",
14,"9/7/2016","11:50:57 PM","31.8","27.3",
15,"9/8/2016","12:50:57 AM","32.0","26.7",
16,"9/8/2016","1:50:57 AM","32.2","26.0",
17,"9/8/2016","2:50:57 AM","32.4","25.4",
18,"9/8/2016","3:50:57 AM","32.6","24.8",
19,"9/8/2016","4:50:57 AM","32.8","24.2",
20,"9/8/2016","5:50:57 AM","32.9","23.6",
21,"9/8/2016","6:50:57 AM","33.0","23.2",
22,"9/8/2016","7:50:57 AM","33.1","24.1",
23,"9/8/2016","8:50:57 AM","33.1","25.9",
24,"9/8/2016","9:50:57 AM","33.3","27.8",
25,"9/8/2016","10:50:57 AM","33.3","29.4",
26,"9/8/2016","11:50:57 AM","33.2","30.9",
27,"9/8/2016","12:50:57 PM","33.1","31.9",
28,"9/8/2016","1:50:57 PM","33.1","32.7",
29,"9/8/2016","2:50:57 PM","32.8","33.0",
30,"9/8/2016","3:50:57 PM","32.6","33.0",
31,"9/8/2016","4:50:57 PM","32.3","32.6",
32,"9/8/2016","5:50:57 PM","32.2","32.0",
33,"9/8/2016","6:50:57 PM","32.5","31.4",
34,"9/8/2016","7:50:57 PM","32.8","30.9",
35,"9/8/2016","8:50:57 PM","33.1","30.2",
36,"9/8/2016","9:50:57 PM","33.3","29.4",
37,"9/8/2016","10:50:57 PM","33.7","28.6",
38,"9/8/2016","11:50:57 PM","34.0","27.9",
39,"9/9/2016","12:50:57 AM","34.3","27.3",
40,"9/9/2016","1:50:57 AM","34.5","26.6",
41,"9/9/2016","2:50:57 AM","34.8","25.9",
42,"9/9/2016","3:50:57 AM","34.9","25.3",
43,"9/9/2016","4:50:57 AM","35.1","24.7",
44,"9/9/2016","5:50:57 AM","35.3","24.2",
45,"9/9/2016","6:50:57 AM","35.4","23.9",
