Index,Date,Time,RH,Temp,Number
1,9/8/2016,11:27:53 AM,46.1,31.9,1010060483
2,9/8/2016,12:27:53 PM,38.4,31.3,1010060483
3,9/8/2016,1:27:53 PM,33.4,33,1010060483
4,9/8/2016,2:27:53 PM,31.4,34.3,1010060483
5,9/8/2016,3:27:53 PM,28.6,35.1,1010060483
6,9/8/2016,4:27:53 PM,28.9,34.7,1010060483
7,9/8/2016,5:27:53 PM,31.1,33.2,1010060483
8,9/8/2016,6:27:53 PM,32.5,31.6,1010060483
9,9/8/2016,7:27:53 PM,33.9,30.6,1010060483
10,9/8/2016,8:27:53 PM,34.8,29.7,1010060483
11,9/8/2016,9:27:53 PM,36.3,29.1,1010060483
12,9/8/2016,10:27:53 PM,35.9,28.2,1010060483
13,9/8/2016,11:27:53 PM,37.1,27.4,1010060483
14,9/9/2016,12:27:53 AM,36.7,26.7,1010060483
15,9/9/2016,1:27:53 AM,37.1,25.9,1010060483
16,9/9/2016,2:27:53 AM,37.3,25.2,1010060483
17,9/9/2016,3:27:53 AM,38.1,24.6,1010060483
18,9/9/2016,4:27:53 AM,38.7,23.8,1010060483
19,9/9/2016,5:27:53 AM,39.4,23.3,1010060483
20,9/9/2016,6:27:53 AM,40.6,22.8,1010060483
21,9/9/2016,7:27:53 AM,44.3,22.8,1010060483
22,9/9/2016,8:27:53 AM,43.9,23.6,1010060483
23,9/9/2016,9:27:53 AM,45.5,25.1,1010060483
24,9/9/2016,10:27:53 AM,43,27.6,1010060483
25,9/9/2016,11:27:53 AM,38.5,30.1,1010060483
26,9/9/2016,12:27:53 PM,34.2,32.2,1010060483
27,9/9/2016,1:27:53 PM,27.6,34.1,1010060483
28,9/9/2016,2:27:53 PM,27.1,35.4,1010060483
29,9/9/2016,3:27:53 PM,24.5,36.3,1010060483
30,9/9/2016,4:27:53 PM,26.4,36.2,1010060483
31,9/9/2016,5:27:53 PM,25.8,34.9,1010060483
32,9/9/2016,6:27:53 PM,32.7,33.3,1010060483
33,9/9/2016,7:27:53 PM,30.3,32.2,1010060483
34,9/9/2016,8:27:53 PM,30.5,31.1,1010060483
35,9/9/2016,9:27:53 PM,30.6,30.3,1010060483
36,9/9/2016,10:27:53 PM,31,29.6,1010060483
37,9/9/2016,11:27:53 PM,36.5,29.1,1010060483
38,9/10/2016,12:27:53 AM,47.1,28.4,1010060483
39,9/10/2016,1:27:53 AM,48.2,27.6,1010060483
40,9/10/2016,2:27:53 AM,47.8,27.1,1010060483
41,9/10/2016,3:27:53 AM,46.7,26.3,1010060483
42,9/10/2016,4:27:53 AM,46.8,25.7,1010060483
43,9/10/2016,5:27:53 AM,47.8,25.1,1010060483
44,9/10/2016,6:27:53 AM,48.7,24.6,1010060483
45,9/10/2016,7:27:53 AM,49.6,24.1,1010060483
46,9/10/2016,8:27:53 AM,50.4,23.7,1010060483
47,9/10/2016,9:27:53 AM,52.7,23.7,1010060483
48,9/10/2016,10:27:53 AM,51.3,23.8,1010060483
49,9/10/2016,11:27:53 AM,50.7,24.3,1010060483
50,9/10/2016,12:27:53 PM,49.5,25.3,1010060483
51,9/10/2016,1:27:53 PM,47.6,26.1,1010060483
52,9/10/2016,2:27:53 PM,46.2,26.7,1010060483
53,9/10/2016,3:27:53 PM,44.8,27.7,1010060483
54,9/10/2016,4:27:53 PM,45.1,27.1,1010060483
55,9/10/2016,5:27:53 PM,46.3,26.1,1010060483
56,9/10/2016,6:27:53 PM,49.1,25.3,1010060483
57,9/10/2016,7:27:53 PM,48.9,24.9,1010060483
58,9/10/2016,8:27:53 PM,50,24.6,1010060483
59,9/10/2016,9:27:53 PM,53,24.2,1010060483
60,9/10/2016,10:27:53 PM,53.9,23.6,1010060483
61,9/10/2016,11:27:53 PM,52.9,23.1,1010060483
62,9/11/2016,12:27:53 AM,52.6,22.9,1010060483
63,9/11/2016,1:27:53 AM,53,22.6,1010060483
64,9/11/2016,2:27:53 AM,54.9,22.3,1010060483
65,9/11/2016,3:27:53 AM,56.2,22,1010060483
66,9/11/2016,4:27:53 AM,57,21.8,1010060483
67,9/11/2016,5:27:53 AM,58,21.4,1010060483
68,9/11/2016,6:27:53 AM,58.6,21.3,1010060483
69,9/11/2016,7:27:53 AM,58.7,21.3,1010060483
70,9/11/2016,8:27:53 AM,59.9,21.6,1010060483
71,9/11/2016,9:27:53 AM,58.3,22.6,1010060483
72,9/11/2016,10:27:53 AM,57.1,23.9,1010060483
73,9/11/2016,11:27:53 AM,53.8,25.1,1010060483
74,9/11/2016,12:27:53 PM,51.6,26.8,1010060483
75,9/11/2016,1:27:53 PM,47.1,27.8,1010060483
76,9/11/2016,2:27:53 PM,42.8,29.4,1010060483
77,9/11/2016,3:27:53 PM,41.2,29.9,1010060483
78,9/11/2016,4:27:53 PM,40.9,29.6,1010060483
79,9/11/2016,5:27:53 PM,41.2,28.4,1010060483
80,9/11/2016,6:27:53 PM,42.9,26.9,1010060483
81,9/11/2016,7:27:53 PM,44.3,26.1,1010060483
82,9/11/2016,8:27:53 PM,47.4,25.6,1010060483
83,9/11/2016,9:27:53 PM,46.2,24.9,1010060483
84,9/11/2016,10:27:53 PM,45.8,24.3,1010060483
85,9/11/2016,11:27:53 PM,45.5,23.6,1010060483
86,9/12/2016,12:27:53 AM,45.3,22.9,1010060483
