Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/8/2016","10:07:25 AM","46.7","28.2",
2,"9/8/2016","11:07:25 AM","36.1","28.2",
3,"9/8/2016","12:07:25 PM","34.0","30.4",
4,"9/8/2016","1:07:25 PM","32.4","31.9",
5,"9/8/2016","2:07:25 PM","31.2","33.1",
6,"9/8/2016","3:07:25 PM","30.0","33.8",
7,"9/8/2016","4:07:25 PM","28.4","34.7",
8,"9/8/2016","5:07:25 PM","27.6","35.0",
9,"9/8/2016","6:07:25 PM","28.7","34.2",
10,"9/8/2016","7:07:25 PM","29.5","33.1",
11,"9/8/2016","8:07:25 PM","30.1","32.1",
12,"9/8/2016","9:07:25 PM","30.8","31.1",
13,"9/8/2016","10:07:25 PM","31.5","30.0",
14,"9/8/2016","11:07:25 PM","32.3","29.0",
15,"9/9/2016","12:07:25 AM","33.1","28.1",
16,"9/9/2016","1:07:25 AM","33.7","27.3",
17,"9/9/2016","2:07:25 AM","34.3","26.6",
18,"9/9/2016","3:07:25 AM","34.8","25.9",
19,"9/9/2016","4:07:25 AM","35.3","25.1",
20,"9/9/2016","5:07:25 AM","35.9","24.4",
21,"9/9/2016","6:07:25 AM","37.0","23.8",
22,"9/9/2016","7:07:25 AM","37.5","23.7",
23,"9/9/2016","8:07:25 AM","37.8","24.2",
24,"9/9/2016","9:07:25 AM","38.2","25.6",
25,"9/9/2016","10:07:25 AM","37.4","27.4",
26,"9/9/2016","11:07:25 AM","36.0","29.4",
27,"9/9/2016","12:07:25 PM","33.7","31.3",
28,"9/9/2016","1:07:25 PM","31.1","33.5",
29,"9/9/2016","2:07:25 PM","29.5","35.3",
30,"9/9/2016","3:07:25 PM","27.5","36.3",
31,"9/9/2016","4:07:25 PM","26.9","36.9",
32,"9/9/2016","5:07:25 PM","26.0","36.8",
33,"9/9/2016","6:07:25 PM","26.0","35.9",
34,"9/9/2016","7:07:25 PM","26.6","34.5",
35,"9/9/2016","8:07:25 PM","28.1","33.4",
36,"9/9/2016","9:07:25 PM","27.8","32.4",
37,"9/9/2016","10:07:25 PM","29.3","31.4",
38,"9/9/2016","11:07:25 PM","29.7","30.4",
39,"9/10/2016","12:07:25 AM","35.1","29.4",
40,"9/10/2016","1:07:25 AM","37.6","28.2",
41,"9/10/2016","2:07:25 AM","38.8","27.3",
42,"9/10/2016","3:07:25 AM","39.0","26.3",
43,"9/10/2016","4:07:25 AM","39.6","25.5",
44,"9/10/2016","5:07:25 AM","40.4","24.9",
45,"9/10/2016","6:07:25 AM","41.3","24.4",
46,"9/10/2016","7:07:25 AM","41.9","23.8",
47,"9/10/2016","8:07:25 AM","42.7","23.6",
48,"9/10/2016","9:07:25 AM","43.6","23.3",
49,"9/10/2016","10:07:25 AM","43.8","23.5",
50,"9/10/2016","11:07:25 AM","43.9","23.8",
51,"9/10/2016","12:07:25 PM","43.4","24.7",
52,"9/10/2016","1:07:25 PM","42.8","25.3",
53,"9/10/2016","2:07:25 PM","42.4","26.0",
54,"9/10/2016","3:07:25 PM","41.8","26.5",
55,"9/10/2016","4:07:25 PM","41.8","26.6",
56,"9/10/2016","5:07:25 PM","41.9","26.6",
57,"9/10/2016","6:07:25 PM","42.3","25.9",
58,"9/10/2016","7:07:25 PM","42.6","25.4",
59,"9/10/2016","8:07:25 PM","42.8","25.2",
60,"9/10/2016","9:07:25 PM","43.6","24.7",
61,"9/10/2016","10:07:25 PM","44.4","24.1",
62,"9/10/2016","11:07:25 PM","45.3","23.4",
63,"9/11/2016","12:07:25 AM","45.8","23.2",
64,"9/11/2016","1:07:25 AM","46.3","22.8",
65,"9/11/2016","2:07:25 AM","47.5","22.4",
66,"9/11/2016","3:07:25 AM","48.5","22.1",
67,"9/11/2016","4:07:25 AM","49.5","21.9",
68,"9/11/2016","5:07:25 AM","50.3","21.5",
69,"9/11/2016","6:07:25 AM","50.9","21.4",
70,"9/11/2016","7:07:25 AM","51.4","21.3",
71,"9/11/2016","8:07:25 AM","52.6","21.7",
72,"9/11/2016","9:07:25 AM","52.3","22.0",
73,"9/11/2016","10:07:25 AM","51.9","22.9",
74,"9/11/2016","11:07:25 AM","50.4","24.1",
75,"9/11/2016","12:07:25 PM","49.1","25.1",
76,"9/11/2016","1:07:25 PM","46.6","26.4",
77,"9/11/2016","2:07:25 PM","44.2","27.9",
78,"9/11/2016","3:07:25 PM","42.6","28.8",
79,"9/11/2016","4:07:25 PM","41.2","29.7",
80,"9/11/2016","5:07:25 PM","40.4","29.8",
81,"9/11/2016","6:07:25 PM","40.7","29.4",
82,"9/11/2016","7:07:25 PM","41.3","28.7",
83,"9/11/2016","8:07:25 PM","41.9","28.0",
84,"9/11/2016","9:07:25 PM","42.9","27.0",
85,"9/11/2016","10:07:25 PM","43.2","26.1",
86,"9/11/2016","11:07:25 PM","43.6","25.2",
87,"9/12/2016","12:07:25 AM","44.0","24.5",
88,"9/12/2016","1:07:25 AM","44.3","23.8",
89,"9/12/2016","2:07:25 AM","44.9","23.3",
90,"9/12/2016","3:07:25 AM","46.6","22.7",
91,"9/12/2016","4:07:25 AM","47.8","22.2",
92,"9/12/2016","5:07:25 AM","49.2","21.8",
93,"9/12/2016","6:07:25 AM","51.4","21.3",
94,"9/12/2016","7:07:25 AM","52.2","21.5",
95,"9/12/2016","8:07:25 AM","52.2","21.7",
96,"9/12/2016","9:07:25 AM","51.5","22.6",
97,"9/12/2016","10:07:25 AM","49.8","24.1",
98,"9/12/2016","11:07:25 AM","47.6","25.7",
99,"9/12/2016","12:07:25 PM","45.4","27.2",
100,"9/12/2016","1:07:25 PM","42.9","28.6",
101,"9/12/2016","2:07:25 PM","40.8","30.0",
102,"9/12/2016","3:07:25 PM","39.2","31.2",
103,"9/12/2016","4:07:25 PM","37.7","31.8",
104,"9/12/2016","5:07:25 PM","36.5","32.2",
105,"9/12/2016","6:07:25 PM","36.5","31.7",
106,"9/12/2016","7:07:25 PM","37.0","30.7",
107,"9/12/2016","8:07:25 PM","37.4","29.6",
108,"9/12/2016","9:07:25 PM","39.8","28.8",
109,"9/12/2016","10:07:25 PM","40.3","27.9",
110,"9/12/2016","11:07:25 PM","40.3","26.8",
111,"9/13/2016","12:07:25 AM","40.9","26.0",
112,"9/13/2016","1:07:25 AM","41.6","25.2",
113,"9/13/2016","2:07:25 AM","42.0","24.5",
114,"9/13/2016","3:07:25 AM","42.4","23.7",
115,"9/13/2016","4:07:25 AM","43.0","23.1",
116,"9/13/2016","5:07:25 AM","43.8","22.4",
117,"9/13/2016","6:07:25 AM","44.6","21.8",
118,"9/13/2016","7:07:25 AM","44.9","21.8",
119,"9/13/2016","8:07:25 AM","44.3","22.5",
120,"9/13/2016","9:07:25 AM","42.7","24.7",
121,"9/13/2016","10:07:25 AM","40.0","26.6",
122,"9/13/2016","11:07:25 AM","37.5","28.3",
123,"9/13/2016","12:07:25 PM","35.3","30.2",
124,"9/13/2016","1:07:25 PM","34.2","31.4",
125,"9/13/2016","2:07:25 PM","33.2","32.6",
126,"9/13/2016","3:07:25 PM","31.8","33.3",
127,"9/13/2016","4:07:25 PM","31.9","33.6",
128,"9/13/2016","5:07:25 PM","32.1","33.9",
129,"9/13/2016","6:07:25 PM","35.8","32.4",
130,"9/13/2016","7:07:25 PM","37.5","30.7",
131,"9/13/2016","8:07:25 PM","39.0","29.4",
132,"9/13/2016","9:07:25 PM","39.9","28.1",
133,"9/13/2016","10:07:25 PM","41.0","27.1",
134,"9/13/2016","11:07:25 PM","41.8","26.0",
135,"9/14/2016","12:07:25 AM","42.1","25.3",
136,"9/14/2016","1:07:25 AM","42.4","24.5",
137,"9/14/2016","2:07:25 AM","43.3","23.9",
138,"9/14/2016","3:07:25 AM","44.3","23.3",
139,"9/14/2016","4:07:25 AM","44.9","22.9",
140,"9/14/2016","5:07:25 AM","45.4","22.5",
141,"9/14/2016","6:07:25 AM","47.9","22.3",
142,"9/14/2016","7:07:25 AM","47.5","22.0",
143,"9/14/2016","8:07:25 AM","47.9","21.9",
144,"9/14/2016","9:07:25 AM","48.0","22.2",
145,"9/14/2016","10:07:25 AM","47.4","23.2",
146,"9/14/2016","11:07:25 AM","46.9","24.0",
147,"9/14/2016","12:07:25 PM","46.6","24.6",
148,"9/14/2016","1:07:25 PM","44.9","26.4",
149,"9/14/2016","2:07:25 PM","43.6","27.4",
150,"9/14/2016","3:07:25 PM","42.4","28.2",
151,"9/14/2016","4:07:25 PM","40.7","28.6",
152,"9/14/2016","5:07:25 PM","40.4","29.1",
153,"9/14/2016","6:07:25 PM","40.5","28.5",
154,"9/14/2016","7:07:25 PM","40.8","27.9",
155,"9/14/2016","8:07:25 PM","41.1","27.2",
156,"9/14/2016","9:07:25 PM","41.7","26.4",
157,"9/14/2016","10:07:25 PM","42.5","25.9",
158,"9/14/2016","11:07:25 PM","43.0","25.1",
159,"9/15/2016","12:07:25 AM","43.5","24.4",
160,"9/15/2016","1:07:25 AM","44.0","23.7",
161,"9/15/2016","2:07:25 AM","44.6","23.1",
162,"9/15/2016","3:07:25 AM","45.5","22.6",
163,"9/15/2016","4:07:25 AM","46.5","22.4",
164,"9/15/2016","5:07:25 AM","46.7","22.3",
165,"9/15/2016","6:07:25 AM","48.6","22.2",
166,"9/15/2016","7:07:25 AM","50.0","22.3",
167,"9/15/2016","8:07:25 AM","50.7","22.5",
168,"9/15/2016","9:07:25 AM","50.8","23.4",
169,"9/15/2016","10:07:25 AM","49.9","24.7",
170,"9/15/2016","11:07:25 AM","48.1","26.6",
171,"9/15/2016","12:07:25 PM","46.4","27.9",
172,"9/15/2016","1:07:25 PM","44.1","29.6",
173,"9/15/2016","2:07:25 PM","42.0","31.1",
174,"9/15/2016","3:07:25 PM","39.8","32.3",
175,"9/15/2016","4:07:25 PM","38.1","33.0",
176,"9/15/2016","5:07:25 PM","36.1","33.3",
177,"9/15/2016","6:07:25 PM","36.2","32.6",
178,"9/15/2016","7:07:25 PM","37.7","31.5",
179,"9/15/2016","8:07:25 PM","38.1","30.5",
180,"9/15/2016","9:07:25 PM","38.7","29.6",
181,"9/15/2016","10:07:25 PM","39.6","28.7",
182,"9/15/2016","11:07:25 PM","40.1","27.8",
183,"9/16/2016","12:07:25 AM","40.8","26.9",
184,"9/16/2016","1:07:25 AM","41.3","26.1",
185,"9/16/2016","2:07:25 AM","41.9","25.2",
186,"9/16/2016","3:07:25 AM","42.4","24.6",
187,"9/16/2016","4:07:25 AM","42.9","23.9",
188,"9/16/2016","5:07:25 AM","43.6","23.3",
189,"9/16/2016","6:07:25 AM","45.3","22.8",
190,"9/16/2016","7:07:25 AM","44.7","22.6",
191,"9/16/2016","8:07:25 AM","44.3","23.4",
192,"9/16/2016","9:07:25 AM","43.8","25.1",
193,"9/16/2016","10:07:25 AM","42.1","27.4",
194,"9/16/2016","11:07:25 AM","39.0","29.8",
