Index,Date,Time,Readings (%RH),Readings (°C),Type
1,"9/5/2016","2:54:38 PM","20.2","33.4",
2,"9/5/2016","3:54:38 PM","27.9","36.4",
3,"9/5/2016","4:54:38 PM","27.6","36.6",
4,"9/5/2016","5:54:38 PM","27.0","34.3",
5,"9/5/2016","6:54:38 PM","27.2","32.9",
6,"9/5/2016","7:54:38 PM","27.4","31.5",
7,"9/5/2016","8:54:38 PM","27.6","30.3",
8,"9/5/2016","9:54:38 PM","27.8","29.3",
9,"9/5/2016","10:54:38 PM","28.0","28.2",
10,"9/5/2016","11:54:38 PM","28.3","27.4",
11,"9/6/2016","12:54:38 AM","28.6","26.8",
12,"9/6/2016","1:54:38 AM","28.9","26.2",
13,"9/6/2016","2:54:38 AM","29.2","25.4",
14,"9/6/2016","3:54:38 AM","29.5","24.6",
15,"9/6/2016","4:54:38 AM","29.7","23.7",
16,"9/6/2016","5:54:38 AM","29.9","23.1",
17,"9/6/2016","6:54:38 AM","30.1","22.2",
18,"9/6/2016","7:54:38 AM","30.2","23.0",
19,"9/6/2016","8:54:38 AM","30.1","24.7",
20,"9/6/2016","9:54:38 AM","30.0","27.2",
21,"9/6/2016","10:54:38 AM","29.6","29.9",
22,"9/6/2016","11:54:38 AM","29.3","32.5",
23,"9/6/2016","12:54:38 PM","28.2","34.4",
24,"9/6/2016","1:54:38 PM","27.3","35.3",
25,"9/6/2016","2:54:38 PM","26.7","36.0",
26,"9/6/2016","3:54:38 PM","26.2","37.0",
27,"9/6/2016","4:54:38 PM","25.8","36.4",
28,"9/6/2016","5:54:38 PM","25.3","34.7",
29,"9/6/2016","6:54:38 PM","25.4","33.9",
30,"9/6/2016","7:54:38 PM","25.5","33.0",
31,"9/6/2016","8:54:38 PM","25.6","31.9",
32,"9/6/2016","9:54:38 PM","25.8","31.2",
33,"9/6/2016","10:54:38 PM","26.1","30.2",
34,"9/6/2016","11:54:38 PM","26.4","29.3",
35,"9/7/2016","12:54:38 AM","26.7","28.4",
36,"9/7/2016","1:54:38 AM","26.9","27.6",
37,"9/7/2016","2:54:38 AM","27.2","26.7",
38,"9/7/2016","3:54:38 AM","27.4","25.9",
39,"9/7/2016","4:54:38 AM","27.7","25.4",
40,"9/7/2016","5:54:38 AM","28.0","24.6",
41,"9/7/2016","6:54:38 AM","28.5","24.2",
42,"9/7/2016","7:54:38 AM","29.1","24.9",
43,"9/7/2016","8:54:38 AM","29.4","26.7",
44,"9/7/2016","9:54:38 AM","29.4","28.5",
45,"9/7/2016","10:54:38 AM","29.5","30.5",
46,"9/7/2016","11:54:38 AM","29.3","32.6",
47,"9/7/2016","12:54:38 PM","28.9","34.4",
48,"9/7/2016","1:54:38 PM","28.5","36.1",
49,"9/7/2016","2:54:38 PM","28.3","37.4",
50,"9/7/2016","3:54:38 PM","27.9","38.3",
51,"9/7/2016","4:54:38 PM","27.4","38.3",
52,"9/7/2016","5:54:38 PM","26.9","35.9",
53,"9/7/2016","6:54:38 PM","26.9","34.1",
54,"9/7/2016","7:54:38 PM","26.9","32.6",
55,"9/7/2016","8:54:38 PM","26.9","31.2",
56,"9/7/2016","9:54:38 PM","27.1","30.0",
57,"9/7/2016","10:54:38 PM","27.3","29.2",
58,"9/7/2016","11:54:38 PM","27.6","28.6",
59,"9/8/2016","12:54:38 AM","27.9","27.9",
60,"9/8/2016","1:54:38 AM","28.3","27.3",
61,"9/8/2016","2:54:38 AM","28.5","26.5",
62,"9/8/2016","3:54:38 AM","28.9","25.7",
63,"9/8/2016","4:54:38 AM","29.1","25.0",
64,"9/8/2016","5:54:38 AM","29.3","23.9",
65,"9/8/2016","6:54:38 AM","29.6","23.3",
66,"9/8/2016","7:54:38 AM","30.0","24.5",
67,"9/8/2016","8:54:38 AM","30.5","27.2",
