10,50,100,200,300,440
0.11930952380952388,0.08701430383131672,0.07522464415214604,0.11403377323958837,0.0996652760898246,0.08881368352211647
0.08965476190476193,0.11082026810196549,0.0569370682796042,0.08605618455084549,0.06790356774712922,0.05983494361970723
0.034154761904761945,0.05193199991589087,0.01601986639758346,0.017456465358779046,0.010654160650404787,0.010661485819492257
0.0797500000000001,0.24546908558065006,0.22262022636753487,0.2631711229473128,0.24938786016927422,0.2524505943406202
0.1469166666666667,0.27251540119314216,0.35267802806299575,0.36318173736875037,0.3793919052234535,0.3618811526101498
0.13433333333333342,0.13124057242146336,0.07599369742815629,0.10871307586780433,0.08675085045606423,0.09683127357306029
0.18921428571428578,0.040199269589377994,0.04731748130154921,0.04611865902515584,0.039037730936583755,0.04055601592178545
0.026642857142857173,0.10176213178237813,0.09408135957201083,0.09338168622115804,0.08580307461143803,0.09729541624121214
0.046226190476190546,0.07609482982477754,0.0534808692741643,0.03171294213024591,0.042795350556821064,0.015507557634925603
0.10578571428571432,0.08588560009395742,0.06995945263338677,0.07088819719588518,0.07554793474403752,0.07716312521606619
0.05722619047619054,0.016509975771292505,0.018405820621603796,0.021447344018262343,0.02438799856758564,0.0046563689199693135
0.018261904761904795,0.08714612297392892,0.03433569500775104,0.021142128373313182,0.04303386185017806,0.03417249397568966
0.06639285714285723,0.09032560132725047,0.05550052149518666,0.05992391773427186,0.0691277265096706,0.07075522801881057
0.01597619047619046,0.02276577334560992,0.02170573491978165,0.019333783920304867,0.010598349781306061,0.0005797959337122106
0.0951666666666667,0.06801998908745817,0.08606667301147436,0.03571629902316491,0.01789334077188885,0.03936640534897408
0.016440476190476234,0.04833583675386497,0.02415852215641995,0.0008343682748598002,0.0013544085536693284,9.554891208946259e-05
0.12179761904761907,0.029784151312672105,0.03734842035457339,0.007969085350933476,0.016467802096597896,0.010147522024712651
0.011714285714285734,0.06676582075980321,0.013820103465504668,0.035176374550101454,0.03665266281260037,0.042113669006419024
