,Datetime,Temperature,Indoor Humidity,Season,Ambient temperature,Ambient relative humidity,atmospheric pressure,Rain,Wind speed,Wind direction,Temperature_diff
1724993,2017-07-03 01:09:01,17.573,36.901,Winter,9.3,84.0,969.1,0.0,0.0,N,8.273
1725093,2017-07-03 03:09:01,16.571,36.814,Winter,8.3,88.0,969.7,0.0,0.0,N,8.271
1725191,2017-07-03 05:09:01,15.569,36.729,Winter,7.6,89.0,968.7,0.0,0.0,N,7.969000000000001
1725290,2017-07-03 07:09:01,14.566,35.905,Winter,7.4,91.0,969.8,0.0,0.0,N,7.166
1725386,2017-07-03 09:09:01,15.569,49.521,Winter,17.4,53.0,970.0,0.0,0.0,N,-1.8309999999999977
1725486,2017-07-03 11:09:01,24.58,40.787,Winter,23.7,37.0,969.7,0.0,1.1,WSW,0.879999999999999
1725581,2017-07-03 13:09:01,25.58,37.012,Winter,25.5,33.0,968.7,0.0,1.5,ENE,0.0799999999999983
1725680,2017-07-03 15:09:01,27.58,35.265,Winter,25.6,31.0,968.1,0.0,2.7,E,1.9799999999999969
1725778,2017-07-03 17:09:01,27.08,35.866,Winter,23.3,35.0,969.9,0.0,2.8,E,3.7799999999999976
1725877,2017-07-03 19:09:01,25.08,36.31,Winter,20.3,45.0,971.2,0.0,1.5,E,4.779999999999998
1725973,2017-07-03 21:09:01,23.079,36.109,Winter,17.3,56.0,973.5,0.0,1.3,E,5.779
1726070,2017-07-03 23:09:01,21.078,36.568,Winter,16.9,63.0,974.0,0.0,1.4,E,4.178000000000001
1726167,2017-07-04 01:09:01,19.576,36.428,Winter,14.0,76.0,973.4,0.0,0.0,N,5.5760000000000005
1726266,2017-07-04 03:09:01,18.074,36.945,Winter,12.6,82.0,973.2,0.0,0.0,N,5.474000000000002
1726364,2017-07-04 05:09:01,17.072,37.51,Winter,11.8,85.0,972.9,0.0,0.0,N,5.2719999999999985
1726462,2017-07-04 07:09:01,16.571,37.467,Winter,12.4,86.0,974.3,0.0,0.0,N,4.171000000000001
1726556,2017-07-04 09:09:01,16.571,37.467,Winter,16.1,75.0,975.9,0.0,0.0,N,0.4710000000000001
1726656,2017-07-04 11:09:01,21.578,44.327,Winter,20.2,59.0,975.0,0.0,2.7,E,1.3780000000000001
1726751,2017-07-04 13:09:01,23.58,41.329,Winter,22.7,48.0,973.0,0.0,2.8,E,0.879999999999999
1726850,2017-07-04 15:09:01,25.58,39.602,Winter,22.9,44.0,972.7,0.0,2.6,E,2.6799999999999997
1726944,2017-07-04 17:09:01,26.58,38.414,Winter,21.2,48.0,972.1,0.0,1.6,E,5.379999999999999
1727041,2017-07-04 19:09:01,26.08,37.714,Winter,15.0,72.0,973.3,0.0,0.0,N,11.079999999999998
1727136,2017-07-04 21:09:01,23.58,38.756,Winter,12.9,77.0,973.9,0.0,0.0,N,10.679999999999998
1727233,2017-07-04 23:09:01,21.078,40.452,Winter,11.7,77.0,974.1,0.0,0.0,N,9.378
1727333,2017-07-05 01:09:01,19.576,40.318,Winter,11.0,83.0,974.4,0.0,0.0,N,8.576
1727428,2017-07-05 03:09:01,17.573,40.791,Winter,9.6,85.0,974.0,0.0,0.0,N,7.973000000000001
1727525,2017-07-05 05:09:01,16.571,41.996,Winter,10.7,83.0,974.4,0.0,0.0,N,5.871000000000002
1727618,2017-07-05 07:09:01,15.569,41.275,Winter,10.7,86.0,974.6,0.0,0.0,N,4.8690000000000015
1727716,2017-07-05 09:09:01,16.07,43.238,Winter,17.4,68.0,976.4,0.0,0.0,N,-1.3299999999999983
1727814,2017-07-05 11:09:01,29.578,35.483,Winter,21.3,53.0,975.7,0.0,0.0,N,8.277999999999999
1727908,2017-07-05 13:09:01,29.578,34.827,Winter,24.0,41.0,973.5,0.0,1.8,ENE,5.577999999999999
1728007,2017-07-05 15:09:01,30.577,34.281,Winter,24.3,36.0,971.6,0.0,1.4,E,6.277000000000001
1728105,2017-07-05 17:09:01,31.576,33.074,Winter,22.7,40.0,972.0,0.0,1.3,E,8.876000000000001
1728204,2017-07-05 19:09:01,28.079,34.006,Winter,15.2,68.0,973.4,0.0,0.0,N,12.879000000000001
1728298,2017-07-05 21:09:01,24.08,36.86,Winter,12.6,76.0,973.8,0.0,0.0,N,11.479999999999999
1728399,2017-07-05 23:09:01,21.078,37.219,Winter,11.0,77.0,974.6,0.0,0.0,N,10.078
1728493,2017-07-06 01:09:01,18.575,37.641,Winter,10.0,80.0,974.3,0.0,0.0,N,8.575
1728591,2017-07-06 03:09:01,16.07,38.076,Winter,9.1,83.0,974.3,0.0,0.0,N,6.970000000000001
1728689,2017-07-06 05:09:01,14.065,39.024,Winter,7.9,86.0,974.1,0.0,0.0,N,6.164999999999999
