,Datetime,Temperature,Indoor Humidity,Season,Ambient temperature,Ambient relative humidity,atmospheric pressure,Rain,Wind speed,Wind direction,Temperature_diff
1725001,2017-07-03 01:10:01,17.584,36.501,Winter,9.3,84.0,969.1,0.0,0.0,N,8.283999999999999
1725100,2017-07-03 03:10:01,16.583,37.743,Winter,8.3,88.0,969.7,0.0,0.0,N,8.282999999999998
1725199,2017-07-03 05:10:01,15.582,37.659,Winter,7.6,89.0,968.7,0.0,0.0,N,7.982000000000001
1725291,2017-07-03 07:10:01,14.581,37.471,Winter,7.4,91.0,969.8,0.0,0.0,N,7.180999999999999
1725389,2017-07-03 09:10:01,16.083,48.747,Winter,17.4,53.0,970.0,0.0,0.0,N,-1.3170000000000002
1725487,2017-07-03 11:10:01,25.088,39.846,Winter,23.7,37.0,969.7,0.0,1.1,WSW,1.3880000000000017
1725590,2017-07-03 13:10:01,26.088,35.991,Winter,25.5,33.0,968.7,0.0,1.5,ENE,0.588000000000001
1725685,2017-07-03 15:10:01,28.587,34.926,Winter,25.6,31.0,968.1,0.0,2.7,E,2.9869999999999983
1725781,2017-07-03 17:10:01,28.087,34.204,Winter,23.3,35.0,969.9,0.0,2.8,E,4.786999999999999
1725880,2017-07-03 19:10:01,26.088,35.326,Winter,20.3,45.0,971.2,0.0,1.5,E,5.788
1725979,2017-07-03 21:10:01,23.588,35.736,Winter,17.3,56.0,973.5,0.0,1.3,E,6.288
1726076,2017-07-03 23:10:01,21.587,36.205,Winter,16.9,63.0,974.0,0.0,1.4,E,4.687000000000001
1726171,2017-07-04 01:10:01,20.086,37.39,Winter,14.0,76.0,973.4,0.0,0.0,N,6.0859999999999985
1726274,2017-07-04 03:10:01,18.085,37.21,Winter,12.6,82.0,973.2,0.0,0.0,N,5.485000000000001
1726370,2017-07-04 05:10:01,17.084,37.786,Winter,11.8,85.0,972.9,0.0,0.0,N,5.283999999999999
1726466,2017-07-04 07:10:01,16.583,37.079,Winter,12.4,86.0,974.3,0.0,0.0,N,4.182999999999998
1726562,2017-07-04 09:10:01,16.583,38.405,Winter,16.1,75.0,975.9,0.0,0.0,N,0.482999999999997
1726659,2017-07-04 11:10:01,22.588,42.858,Winter,20.2,59.0,975.0,0.0,2.7,E,2.3880000000000017
1726754,2017-07-04 13:10:01,25.088,39.846,Winter,22.7,48.0,973.0,0.0,2.8,E,2.3880000000000017
1726854,2017-07-04 15:10:01,25.588,38.584,Winter,22.9,44.0,972.7,0.0,2.6,E,2.6880000000000024
1726947,2017-07-04 17:10:01,26.588,38.029,Winter,21.2,48.0,972.1,0.0,1.6,E,5.388000000000002
1727044,2017-07-04 19:10:01,26.088,38.636,Winter,15.0,72.0,973.3,0.0,0.0,N,11.088000000000001
1727141,2017-07-04 21:10:01,23.588,39.697,Winter,12.9,77.0,973.9,0.0,0.0,N,10.688
1727240,2017-07-04 23:10:01,21.087,40.769,Winter,11.7,77.0,974.1,0.0,0.0,N,9.387
1727334,2017-07-05 01:10:01,19.586,41.288,Winter,11.0,83.0,974.4,0.0,0.0,N,8.585999999999999
1727430,2017-07-05 03:10:01,18.085,41.16,Winter,9.6,85.0,974.0,0.0,0.0,N,8.485000000000001
1727531,2017-07-05 05:10:01,16.583,42.344,Winter,10.7,83.0,974.4,0.0,0.0,N,5.882999999999999
1727625,2017-07-05 07:10:01,16.083,40.998,Winter,10.7,86.0,974.6,0.0,0.0,N,5.382999999999999
1727725,2017-07-05 09:10:01,16.583,42.344,Winter,17.4,68.0,976.4,0.0,0.0,N,-0.8170000000000002
1727818,2017-07-05 11:10:01,27.587,40.106,Winter,21.3,53.0,975.7,0.0,0.0,N,6.286999999999999
1727915,2017-07-05 13:10:01,30.586,32.463,Winter,24.0,41.0,973.5,0.0,1.8,ENE,6.5859999999999985
1728015,2017-07-05 15:10:01,30.086,30.379,Winter,24.3,36.0,971.6,0.0,1.4,E,5.785999999999998
1728112,2017-07-05 17:10:01,28.087,32.863,Winter,22.7,40.0,972.0,0.0,1.3,E,5.3870000000000005
1728210,2017-07-05 19:10:01,25.088,37.214,Winter,15.2,68.0,973.4,0.0,0.0,N,9.888000000000002
1728304,2017-07-05 21:10:01,24.088,41.053,Winter,12.6,76.0,973.8,0.0,0.0,N,11.488000000000001
