Datetime,Dry Bulb Temperature,Relative Humidity,Wind Speed,Wind Direction,Atmospheric Station Pressure,Indoor Mean Air Temperature,Indoor Air Relative Humidity,Precipitable Water
2014-02-19 02:05:00,20.2,61.0,3.0,100,838.9,23.3,52.5,0.0
2014-02-19 03:05:00,20.2,60.0,2.9,100,838.7,22.8,52.0,0.0
2014-02-19 04:05:00,19.5,62.0,2.1,90,838.5,22.1,52.9,0.0
2014-02-19 05:05:00,18.5,66.0,1.1,70,839.0,21.5,54.2,0.0
2014-02-19 06:05:00,18.4,72.0,1.6,50,839.3,21.1,56.8,0.0
2014-02-19 07:05:00,19.0,73.0,1.3,50,839.5,21.1,61.0,0.0
2014-02-19 08:05:00,20.0,69.0,2.1,50,839.6,21.8,59.0,0.0
2014-02-19 09:05:00,23.0,56.0,1.9,40,839.6,23.5,56.6,0.0
2014-02-19 10:05:00,24.1,53.0,1.9,30,839.2,25.8,50.4,0.0
2014-02-19 11:05:00,25.2,47.0,1.5,350,838.9,27.8,45.3,0.0
2014-02-19 12:05:00,26.2,46.0,1.5,360,838.6,29.7,41.0,0.0
2014-02-19 13:05:00,27.0,43.0,1.4,360,838.0,31.1,38.3,0.0
2014-02-19 14:05:00,28.1,41.0,1.4,10,837.3,32.2,38.6,0.0
2014-02-19 15:05:00,28.3,39.0,1.4,340,836.2,33.7,36.3,0.0
2014-02-19 16:05:00,28.5,38.0,1.4,360,835.7,33.3,31.4,0.0
2014-02-19 17:05:00,26.9,41.0,1.4,320,835.4,31.0,36.0,0.0
2014-02-19 18:05:00,25.3,49.0,0.0,0,835.5,29.8,42.8,0.0
2014-02-19 19:05:00,24.0,54.0,0.0,0,836.0,29.3,45.2,0.0
2014-02-19 20:05:00,23.4,54.0,1.3,260,836.5,28.6,45.1,0.0
2014-02-19 21:05:00,20.2,65.0,2.1,150,837.3,27.8,45.1,0.0
2014-02-19 22:05:00,20.0,65.0,1.3,130,838.4,27.1,47.3,0.0
2014-02-19 23:05:00,19.5,69.0,1.2,70,837.9,26.3,48.3,0.0
2014-02-20 00:05:00,19.3,73.0,0.0,0,837.2,25.0,52.2,0.0
2014-02-20 01:05:00,18.1,73.0,1.8,250,837.2,23.6,58.1,0.0
2014-02-20 02:05:00,18.0,80.0,0.0,0,837.1,22.9,60.5,0.0
2014-02-20 03:05:00,18.0,82.0,0.0,0,836.5,22.3,61.1,0.0
2014-02-20 04:05:00,17.8,84.0,0.0,0,836.2,21.7,62.2,0.0
2014-02-20 05:05:00,17.7,84.0,0.0,0,835.9,21.3,63.8,0.0
2014-02-20 06:05:00,17.6,83.0,0.0,0,836.0,21.0,65.2,0.0
2014-02-20 07:05:00,17.9,81.0,0.0,0,836.3,20.9,65.9,0.0
2014-02-20 08:05:00,20.1,68.0,0.0,0,836.5,21.8,64.2,0.0
2014-02-20 09:05:00,22.0,64.0,1.3,330,836.8,23.4,60.7,0.0
2014-02-20 10:05:00,23.8,56.0,1.5,340,836.8,25.7,56.1,0.0
2014-02-20 11:05:00,24.5,54.0,1.6,330,836.8,27.2,49.7,0.0
2014-02-20 12:05:00,25.8,52.0,1.7,310,836.5,28.4,47.1,0.0
2014-02-20 13:05:00,25.8,46.0,1.6,310,835.9,30.1,45.4,0.0
2014-02-20 14:05:00,27.6,41.0,1.9,280,835.1,30.7,41.3,0.0
2014-02-20 15:05:00,24.4,53.0,1.9,250,834.6,30.8,44.5,0.2
2014-02-20 16:05:00,25.6,55.0,1.1,190,834.2,32.2,42.0,0.0
2014-02-20 17:05:00,27.2,45.0,1.2,10,833.8,31.7,38.0,0.0
2014-02-20 18:05:00,26.3,42.0,1.7,270,834.0,30.4,42.8,0.0
2014-02-20 19:05:00,23.7,57.0,0.0,0,834.5,29.1,48.3,0.0
2014-02-20 20:05:00,21.8,66.0,0.0,0,835.4,28.4,47.6,0.0
2014-02-20 21:05:00,21.5,68.0,0.0,0,835.9,27.8,48.9,0.0
2014-02-20 22:05:00,19.9,71.0,0.0,0,836.3,26.8,51.2,0.0
2014-02-20 23:05:00,19.5,69.0,0.0,0,836.6,25.9,53.0,0.0
2014-02-21 00:05:00,19.8,63.0,0.0,0,836.6,24.9,54.1,0.0
2014-02-21 01:05:00,20.1,64.0,1.5,230,836.6,23.8,57.3,0.0
2014-02-21 02:05:00,19.7,69.0,0.0,0,836.3,23.1,59.4,0.0
2014-02-21 03:05:00,19.1,74.0,0.0,0,836.5,22.4,61.4,0.0
2014-02-21 04:05:00,18.8,77.0,1.2,240,836.5,21.8,62.9,0.0
2014-02-21 05:05:00,18.8,78.0,0.0,0,837.4,21.5,63.9,0.0
2014-02-21 06:05:00,17.8,85.0,0.0,0,837.4,21.2,64.4,0.2
2014-02-21 07:05:00,18.0,84.0,0.0,0,837.8,21.3,67.9,0.2
2014-02-21 08:05:00,18.2,83.0,1.2,130,838.3,21.8,65.6,0.0
2014-02-21 09:05:00,19.6,77.0,1.5,120,838.7,22.6,66.1,0.0
2014-02-21 10:05:00,21.7,70.0,2.0,90,839.3,24.6,60.8,0.0
2014-02-21 11:05:00,22.7,64.0,2.6,100,839.5,25.2,59.4,0.0
2014-02-21 12:05:00,24.8,64.0,2.1,100,839.2,27.7,53.9,0.0
2014-02-21 13:05:00,23.7,62.0,2.0,90,838.7,29.4,48.9,0.0
2014-02-21 14:05:00,22.0,69.0,2.0,90,838.4,30.5,47.6,0.4
2014-02-21 15:05:00,22.7,62.0,2.2,100,838.7,29.1,47.0,0.0
2014-02-21 16:05:00,23.2,55.0,2.0,180,838.1,30.1,45.4,0.0
2014-02-21 17:05:00,20.0,72.0,3.2,100,839.3,28.9,44.2,0.0
2014-02-21 18:05:00,20.3,73.0,3.4,90,839.5,27.6,48.0,0.0
2014-02-21 19:05:00,18.9,78.0,3.3,80,840.1,26.6,51.7,0.0
2014-02-21 20:05:00,18.3,81.0,2.4,70,840.9,26.0,54.6,0.0
2014-02-21 21:05:00,17.9,81.0,1.5,40,841.9,25.5,54.6,0.0
2014-02-21 22:05:00,17.7,82.0,1.2,50,842.1,24.8,55.9,0.0
2014-02-21 23:05:00,18.2,82.0,1.4,50,842.1,23.4,58.3,0.0
2014-02-22 00:05:00,18.1,83.0,1.5,60,842.2,22.5,61.6,0.0
2014-02-22 01:05:00,18.2,82.0,1.3,50,842.4,22.1,63.2,0.0
2014-02-22 02:05:00,18.5,83.0,1.5,50,842.4,21.8,64.2,0.0
2014-02-22 03:05:00,18.3,84.0,1.9,60,842.0,21.6,65.0,0.0
2014-02-22 04:05:00,18.2,85.0,2.0,40,841.6,21.1,66.4,0.0
2014-02-22 05:05:00,17.5,86.0,1.7,50,841.8,20.6,66.8,0.0
2014-02-22 06:05:00,17.7,86.0,1.2,30,842.6,20.2,67.5,0.0
2014-02-22 07:05:00,18.1,82.0,1.7,50,843.0,20.3,68.6,0.0
2014-02-22 08:05:00,18.7,81.0,1.5,30,843.2,21.2,69.1,0.0
2014-02-22 09:05:00,20.3,73.0,1.8,40,843.3,22.7,66.8,0.0
2014-02-22 10:05:00,21.3,68.0,2.0,40,843.3,23.9,60.5,0.0
2014-02-22 11:05:00,23.4,65.0,2.0,20,843.3,26.1,55.4,0.0
2014-02-22 12:05:00,23.4,64.0,1.9,30,843.0,27.7,50.3,0.0
2014-02-22 13:05:00,24.5,58.0,1.8,360,842.7,28.9,46.7,0.0
2014-02-22 14:05:00,25.5,54.0,1.8,10,841.9,29.7,46.7,0.0
2014-02-22 15:05:00,25.3,54.0,1.8,10,841.0,30.4,41.8,0.0
2014-02-22 16:05:00,26.3,53.0,1.7,30,840.6,30.5,42.3,0.0
2014-02-22 17:05:00,24.5,53.0,1.5,60,840.7,29.7,41.9,0.0
2014-02-22 18:05:00,23.1,56.0,0.0,0,841.0,28.4,43.0,0.0
2014-02-22 19:05:00,21.4,66.0,0.0,0,841.0,27.4,47.8,0.0
2014-02-22 20:05:00,20.3,72.0,0.0,0,841.6,26.8,50.1,0.0
2014-02-22 21:05:00,20.2,74.0,0.0,0,842.1,26.4,51.8,0.0
2014-02-22 22:05:00,19.9,77.0,0.0,0,842.7,25.9,53.4,0.0
2014-02-22 23:05:00,19.8,80.0,0.0,0,842.7,25.3,55.5,0.0
2014-02-23 00:05:00,20.1,80.0,0.0,0,842.8,24.6,57.3,0.2
2014-02-23 01:05:00,19.4,82.0,0.0,0,842.6,23.7,59.7,0.0
2014-02-23 02:05:00,19.2,84.0,0.0,0,842.5,23.2,61.0,0.0
2014-02-23 03:05:00,19.3,85.0,0.0,0,842.4,22.8,62.7,0.2
2014-02-23 04:05:00,19.2,85.0,0.0,0,842.1,22.1,65.9,0.4
2014-02-23 05:05:00,19.1,88.0,0.0,0,842.1,21.6,67.3,0.0
2014-02-23 06:05:00,18.8,88.0,0.0,0,842.1,21.2,68.6,0.0
2014-02-23 07:05:00,18.7,88.0,0.0,0,842.7,21.1,68.8,0.2
2014-02-23 08:05:00,18.9,84.0,0.0,0,843.1,21.9,71.1,0.0
2014-02-23 09:05:00,20.5,75.0,1.3,10,843.1,23.8,65.9,0.0
2014-02-23 10:05:00,22.6,68.0,1.4,360,843.2,25.6,59.9,0.0
2014-02-23 11:05:00,22.7,66.0,1.2,350,843.0,26.7,56.9,0.0
2014-02-23 12:05:00,24.9,57.0,1.2,360,842.0,28.2,54.8,0.0
2014-02-23 13:05:00,25.1,55.0,1.4,20,841.3,29.4,47.1,0.0
2014-02-23 14:05:00,26.2,52.0,1.4,330,840.4,30.8,45.2,0.0
2014-02-23 15:05:00,27.1,49.0,1.4,340,839.7,30.9,44.9,0.0
2014-02-23 16:05:00,27.3,42.0,1.3,340,839.6,30.7,43.1,0.0
2014-02-23 17:05:00,24.3,55.0,1.5,210,840.1,29.1,46.8,0.0
2014-02-23 18:05:00,21.3,69.0,1.9,220,840.3,27.7,51.4,0.0
2014-02-23 19:05:00,19.4,78.0,1.8,210,840.6,26.2,54.9,0.0
2014-02-23 20:05:00,19.1,78.0,1.6,180,841.4,25.4,56.4,0.0
2014-02-23 21:05:00,19.3,74.0,1.1,200,841.6,25.0,58.0,0.0
2014-02-23 22:05:00,19.6,73.0,1.3,140,841.9,24.4,59.0,0.0
2014-02-23 23:05:00,19.0,76.0,1.6,110,841.5,23.2,60.7,0.0
2014-02-24 00:05:00,19.1,77.0,1.4,100,841.6,22.4,63.6,0.0
2014-02-24 01:05:00,18.9,79.0,1.8,70,841.5,22.0,64.8,0.0
2014-02-24 02:05:00,18.8,80.0,1.3,50,840.9,21.7,65.3,0.0
2014-02-24 03:05:00,18.0,82.0,1.3,40,840.6,21.1,66.4,0.0
2014-02-24 04:05:00,18.3,79.0,1.3,40,840.3,20.5,67.4,0.0
2014-02-24 05:05:00,18.2,79.0,1.6,40,840.3,20.1,68.6,0.0
2014-02-24 06:05:00,18.1,79.0,0.0,0,840.7,19.8,70.3,0.0
2014-02-24 07:05:00,18.2,78.0,1.1,40,840.9,19.9,71.5,0.0
2014-02-24 08:05:00,19.1,76.0,1.4,30,841.4,20.5,70.9,0.0
2014-02-24 09:05:00,20.1,70.0,1.6,10,841.5,21.9,68.2,0.0
2014-02-24 10:05:00,22.0,65.0,1.5,350,841.6,23.6,63.9,0.0
2014-02-24 11:05:00,23.2,62.0,1.4,320,841.2,25.0,60.6,0.0
2014-02-24 12:05:00,24.6,57.0,1.4,320,840.4,26.4,57.4,0.0
2014-02-24 13:05:00,25.6,54.0,1.4,320,839.7,28.5,53.3,0.0
2014-02-24 14:05:00,26.5,53.0,1.6,340,839.0,30.4,50.2,0.0
2014-02-24 15:05:00,26.3,52.0,1.9,340,838.3,30.3,47.6,0.0
2014-02-24 16:05:00,25.5,51.0,1.6,330,837.8,30.4,44.7,0.0
2014-02-24 17:05:00,25.0,54.0,1.7,270,837.7,29.3,45.1,0.0
2014-02-24 18:05:00,23.8,58.0,1.3,260,837.4,28.4,49.3,0.0
2014-02-24 19:05:00,21.7,66.0,0.0,0,837.8,27.6,55.4,0.0
2014-02-24 20:05:00,21.4,65.0,0.0,0,838.5,27.2,55.7,0.0
2014-02-24 21:05:00,21.0,66.0,0.0,0,839.0,26.6,55.8,0.0
2014-02-24 22:05:00,20.6,72.0,0.0,0,839.2,26.2,57.0,0.0
2014-02-24 23:05:00,20.2,75.0,0.0,0,838.7,25.5,57.9,0.0
2014-02-25 00:05:00,19.7,79.0,0.0,0,838.5,24.6,60.6,0.0
2014-02-25 01:05:00,19.8,76.0,0.0,0,838.6,23.9,63.1,0.0
2014-02-25 02:05:00,19.7,73.0,0.0,0,838.4,23.4,64.0,0.0
2014-02-25 03:05:00,17.2,87.0,1.5,340,839.6,22.7,65.7,0.8
2014-02-25 04:05:00,17.2,89.0,0.0,0,838.9,22.0,67.2,2.8
2014-02-25 05:05:00,17.1,90.0,0.0,0,838.5,21.3,67.7,1.0
2014-02-25 06:05:00,17.4,90.0,0.0,0,838.9,20.7,68.2,0.0
2014-02-25 07:05:00,17.4,90.0,0.0,0,839.4,20.6,71.4,0.0
2014-02-25 08:05:00,18.1,87.0,0.0,0,839.8,20.8,71.3,0.0
2014-02-25 09:05:00,19.9,78.0,0.0,0,840.1,21.9,68.5,0.0
2014-02-25 10:05:00,21.1,74.0,1.3,300,840.2,23.0,65.8,0.0
2014-02-25 11:05:00,22.4,67.0,1.6,310,840.1,25.0,62.8,0.0
2014-02-25 12:05:00,23.7,64.0,1.7,300,839.2,26.8,57.3,0.0
2014-02-25 13:05:00,24.6,53.0,1.9,290,838.6,26.6,58.4,0.0
2014-02-25 14:05:00,25.9,48.0,1.6,280,837.8,27.7,57.3,0.0
2014-02-25 15:05:00,26.3,50.0,1.6,280,837.3,28.9,54.5,0.0
2014-02-25 16:05:00,26.0,52.0,0.0,0,836.8,30.1,52.6,0.0
2014-02-25 17:05:00,26.5,39.0,1.5,240,836.7,29.5,51.2,0.0
2014-02-25 18:05:00,25.5,49.0,1.6,230,836.7,28.4,53.3,0.0
2014-02-25 19:05:00,23.1,55.0,1.3,230,837.2,27.1,58.6,0.0
2014-02-25 20:05:00,20.5,67.0,0.0,0,837.8,26.2,60.1,0.0
2014-02-25 21:05:00,19.3,71.0,0.0,0,838.6,25.4,60.3,0.0
2014-02-25 22:05:00,18.7,73.0,0.0,0,838.9,24.7,60.5,0.0
2014-02-25 23:05:00,18.4,69.0,0.0,0,838.7,23.9,61.0,0.0
2014-02-26 00:05:00,17.8,69.0,0.0,0,838.7,22.2,64.4,0.0
2014-02-26 01:05:00,18.1,64.0,0.0,0,838.6,21.2,65.6,0.0
2014-02-26 02:05:00,17.2,73.0,0.0,0,838.5,20.3,67.3,0.0
2014-02-26 03:05:00,16.8,82.0,1.3,140,838.4,19.7,68.6,0.0
2014-02-26 04:05:00,16.5,85.0,1.1,130,838.5,19.4,70.9,0.0
2014-02-26 05:05:00,16.9,87.0,1.5,100,839.0,19.4,71.7,0.0
2014-02-26 06:05:00,17.6,83.0,1.4,100,839.5,19.3,72.5,0.0
2014-02-26 07:05:00,18.1,82.0,1.9,90,840.0,19.4,74.5,0.0
2014-02-26 08:05:00,19.6,76.0,1.9,90,840.3,20.3,73.5,0.0
2014-02-26 09:05:00,20.5,71.0,2.1,80,840.9,21.8,72.1,0.0
2014-02-26 10:05:00,21.4,66.0,2.1,60,841.2,23.6,65.2,0.0
2014-02-26 11:05:00,22.5,62.0,2.2,50,841.2,25.7,60.2,0.0
2014-02-26 12:05:00,25.0,58.0,2.0,40,840.6,27.2,54.0,0.0
2014-02-26 13:05:00,25.0,55.0,1.4,30,839.8,28.6,51.8,0.0
2014-02-26 14:05:00,26.5,46.0,1.3,350,839.0,29.9,50.7,0.0
2014-02-26 15:05:00,26.3,43.0,1.4,350,838.4,30.2,49.3,0.0
2014-02-26 16:05:00,19.1,70.0,1.5,110,838.6,28.2,49.0,0.2
2014-02-26 17:05:00,18.6,69.0,1.1,60,838.6,26.3,52.5,0.0
2014-02-26 18:05:00,19.9,67.0,0.0,0,839.1,25.7,60.8,0.0
2014-02-26 19:05:00,18.8,73.0,0.0,0,839.7,24.9,61.3,0.0
2014-02-26 20:05:00,18.3,78.0,0.0,0,840.4,24.0,62.0,0.0
2014-02-26 21:05:00,17.9,81.0,0.0,0,840.8,23.6,62.0,0.0
2014-02-26 22:05:00,17.8,84.0,0.0,0,841.3,23.2,62.9,0.0
2014-02-26 23:05:00,18.0,86.0,0.0,0,841.0,22.4,63.6,0.0
2014-02-27 00:05:00,17.8,86.0,0.0,0,841.0,21.4,66.3,0.0
2014-02-27 01:05:00,17.7,84.0,0.0,0,841.0,21.0,67.7,0.0
2014-02-27 02:05:00,17.2,83.0,1.3,30,840.7,20.7,68.3,0.0
2014-02-27 03:05:00,17.0,82.0,1.1,20,840.6,20.3,68.8,0.4
2014-02-27 04:05:00,16.7,83.0,0.0,0,840.3,20.2,69.1,0.0
2014-02-27 05:05:00,16.6,83.0,0.0,0,840.2,19.7,67.9,0.0
2014-02-27 06:05:00,16.1,83.0,0.0,0,840.6,18.8,69.1,0.0
2014-02-27 07:05:00,16.0,83.0,0.0,0,840.9,18.6,72.2,0.0
2014-02-27 08:05:00,17.2,76.0,1.1,40,841.3,19.3,72.0,0.0
2014-02-27 09:05:00,18.7,72.0,1.5,30,841.6,20.8,68.5,0.0
2014-02-27 10:05:00,20.3,64.0,1.5,10,841.4,22.9,63.6,0.0
2014-02-27 11:05:00,22.6,57.0,1.5,340,841.2,24.8,57.8,0.0
2014-02-27 12:05:00,24.0,50.0,1.4,340,840.7,26.7,50.7,0.0
2014-02-27 13:05:00,24.8,48.0,1.6,340,840.0,28.4,49.5,0.0
2014-02-27 14:05:00,25.4,37.0,1.5,310,839.2,30.3,46.7,0.0
2014-02-27 15:05:00,26.4,38.0,1.6,300,838.6,30.9,42.2,0.0
2014-02-27 16:05:00,25.6,44.0,1.5,310,838.0,31.3,39.0,0.0
2014-02-27 17:05:00,23.2,64.0,1.3,310,837.9,28.8,41.6,0.2
2014-02-27 18:05:00,19.7,70.0,0.0,0,838.1,27.7,47.1,0.0
2014-02-27 19:05:00,18.7,76.0,0.0,0,838.5,26.2,55.7,0.0
2014-02-27 20:05:00,17.7,83.0,0.0,0,838.7,25.6,57.6,0.6
2014-02-27 21:05:00,16.9,86.0,0.0,0,839.1,24.7,58.1,0.0
2014-02-27 22:05:00,16.5,89.0,0.0,0,839.1,23.9,58.7,0.0
2014-02-27 23:05:00,16.4,86.0,0.0,0,839.4,22.7,60.0,0.0
2014-02-28 00:05:00,15.9,89.0,0.0,0,839.3,21.7,61.6,0.0
2014-02-28 01:05:00,15.6,88.0,0.0,0,838.9,20.9,62.8,0.0
2014-02-28 02:05:00,15.3,87.0,0.0,0,838.6,20.3,63.9,0.0
2014-02-28 03:05:00,14.8,87.0,0.0,0,838.3,19.6,65.4,1.0
2014-02-28 04:05:00,14.3,87.0,0.0,0,838.0,18.9,66.8,0.0
2014-02-28 05:05:00,13.9,87.0,0.0,0,838.3,18.4,68.4,0.0
2014-02-28 06:05:00,13.5,91.0,0.0,0,838.7,17.9,69.5,0.0
2014-02-28 07:05:00,14.5,92.0,0.0,0,839.1,17.9,71.9,0.0
2014-02-28 08:05:00,18.4,80.0,0.0,0,839.2,19.3,72.1,0.0
2014-02-28 09:05:00,21.8,67.0,0.0,0,839.1,21.7,71.3,0.0
2014-02-28 10:05:00,24.4,51.0,0.0,0,839.2,24.4,62.7,0.0
2014-02-28 11:05:00,25.6,40.0,1.4,340,838.9,26.7,50.5,0.0
2014-02-28 12:05:00,25.4,41.0,1.3,330,838.5,28.6,49.4,0.0
2014-02-28 13:05:00,25.9,36.0,1.4,300,837.8,31.1,44.1,0.0
2014-02-28 14:05:00,25.8,37.0,1.2,300,837.2,32.9,44.4,0.0
2014-02-28 15:05:00,26.0,37.0,0.0,0,836.3,33.5,41.8,0.0
2014-02-28 16:05:00,27.3,36.0,1.3,340,835.7,34.4,40.8,0.0
2014-02-28 17:05:00,26.2,40.0,1.7,350,835.6,33.7,30.6,0.0
2014-02-28 18:05:00,25.5,40.0,1.3,330,835.7,31.1,33.8,0.0
2014-02-28 19:05:00,22.7,51.0,0.0,0,836.3,29.2,40.7,0.0
2014-02-28 20:05:00,20.2,62.0,0.0,0,836.7,27.9,44.2,0.0
2014-02-28 21:05:00,18.7,68.0,0.0,0,837.1,27.2,46.9,0.0
2014-02-28 22:05:00,17.9,70.0,0.0,0,836.9,26.5,47.9,0.0
2014-02-28 23:05:00,17.3,72.0,0.0,0,836.9,25.7,49.2,0.0
2014-03-01 00:05:00,16.5,74.0,0.0,0,836.9,24.4,50.9,0.0
2014-03-01 01:05:00,15.9,76.0,0.0,0,836.5,23.3,53.7,0.0
2014-03-01 02:05:00,16.0,79.0,0.0,0,836.3,22.3,55.5,0.0
2014-03-01 03:05:00,16.3,78.0,0.0,0,836.2,21.9,56.8,0.0
2014-03-01 04:05:00,16.2,75.0,0.0,0,836.5,21.2,59.4,0.0
2014-03-01 05:05:00,16.5,74.0,0.0,0,836.8,20.9,61.3,0.0
2014-03-01 06:05:00,16.5,73.0,0.0,0,837.2,20.7,60.4,0.0
2014-03-01 07:05:00,16.9,73.0,0.0,0,837.7,20.6,61.8,0.0
2014-03-01 08:05:00,19.3,65.0,0.0,0,838.2,21.4,62.5,0.0
2014-03-01 09:05:00,22.7,56.0,1.4,250,838.4,22.7,62.1,0.0
2014-03-01 10:05:00,22.0,60.0,1.2,240,838.6,22.9,59.8,0.0
2014-03-01 11:05:00,22.8,60.0,0.0,0,838.6,22.7,66.1,0.0
2014-03-01 12:05:00,20.9,73.0,0.0,0,838.7,22.6,67.1,0.0
2014-03-01 13:05:00,20.1,78.0,1.6,240,838.4,22.5,67.8,0.2
2014-03-01 14:05:00,20.3,81.0,0.0,0,838.3,22.2,66.5,0.6
2014-03-01 15:05:00,19.9,77.0,0.0,0,838.1,21.6,67.6,0.6
2014-03-01 16:05:00,19.1,82.0,0.0,0,838.1,21.5,69.4,0.6
2014-03-01 17:05:00,18.6,85.0,0.0,0,838.3,21.1,68.2,0.6
2014-03-01 18:05:00,17.7,86.0,0.0,0,838.6,20.4,67.5,0.2
2014-03-01 19:05:00,16.8,85.0,0.0,0,838.8,20.0,66.3,0.2
2014-03-01 20:05:00,16.3,88.0,0.0,0,839.4,19.9,66.3,0.0
2014-03-01 21:05:00,16.5,86.0,0.0,0,839.6,19.8,67.2,0.0
2014-03-01 22:05:00,16.1,88.0,0.0,0,839.8,19.6,67.4,0.0
2014-03-01 23:05:00,16.2,89.0,0.0,0,839.8,19.2,67.6,0.0
2014-03-02 00:05:00,16.4,88.0,0.0,0,840.1,18.7,69.7,0.0
2014-03-02 01:05:00,16.6,88.0,0.0,0,840.0,18.3,71.0,0.0
2014-03-02 02:05:00,16.6,88.0,0.0,0,839.6,18.1,72.0,0.0
2014-03-02 03:05:00,16.4,87.0,0.0,0,839.1,17.9,72.6,0.0
2014-03-02 04:05:00,16.2,87.0,0.0,0,838.7,17.7,73.1,0.0
2014-03-02 05:05:00,16.4,88.0,0.0,0,838.7,17.6,73.5,0.0
2014-03-02 06:05:00,16.3,87.0,0.0,0,839.1,17.4,73.7,0.0
2014-03-02 07:05:00,16.7,88.0,0.0,0,839.8,17.3,74.3,0.0
2014-03-02 08:05:00,16.9,86.0,0.0,0,840.1,17.9,75.0,0.0
2014-03-02 09:05:00,17.6,83.0,2.0,50,840.4,19.0,74.6,0.0
2014-03-02 10:05:00,17.8,83.0,1.6,30,840.9,19.7,71.4,0.0
2014-03-02 11:05:00,18.0,83.0,2.1,40,840.7,20.0,70.5,0.0
2014-03-02 12:05:00,16.9,88.0,2.3,40,840.6,20.2,71.3,0.2
2014-03-02 13:05:00,16.9,90.0,1.5,40,840.2,19.9,73.3,0.2
2014-03-02 14:05:00,17.0,87.0,1.6,60,839.6,19.9,75.9,0.2
2014-03-02 15:05:00,18.0,85.0,1.5,70,839.0,20.1,77.9,0.2
2014-03-02 16:05:00,17.8,85.0,1.4,60,838.6,20.2,76.5,0.2
2014-03-02 17:05:00,17.6,86.0,1.2,90,838.3,19.8,75.7,0.6
2014-03-02 18:05:00,17.7,87.0,1.4,100,838.0,19.4,76.0,0.0
2014-03-02 19:05:00,17.7,86.0,0.0,0,838.3,19.3,76.2,0.0
2014-03-02 20:05:00,17.2,87.0,0.0,0,838.5,19.3,74.8,0.0
2014-03-02 21:05:00,17.4,88.0,0.0,0,839.1,19.5,74.7,0.0
2014-03-02 22:05:00,17.6,86.0,0.0,0,839.2,19.1,74.4,0.0
2014-03-02 23:05:00,17.0,88.0,0.0,0,839.0,18.4,75.7,0.0
2014-03-03 00:05:00,16.5,89.0,0.0,0,838.6,18.1,76.7,0.0
2014-03-03 01:05:00,16.6,90.0,0.0,0,838.7,17.8,78.2,0.0
2014-03-03 02:05:00,17.0,88.0,0.0,0,838.6,17.8,78.7,0.0
2014-03-03 03:05:00,17.1,89.0,1.4,60,838.1,17.8,79.0,0.0
2014-03-03 04:05:00,17.1,89.0,1.4,60,838.0,17.7,79.6,0.0
2014-03-03 05:05:00,17.0,89.0,1.2,60,837.9,17.6,79.8,0.0
2014-03-03 06:05:00,17.2,91.0,0.0,0,837.9,17.6,79.8,0.0
2014-03-03 07:05:00,17.2,92.0,1.2,40,838.4,17.9,80.8,0.2
2014-03-03 08:05:00,17.4,93.0,1.1,50,838.6,18.3,80.1,0.0
2014-03-03 09:05:00,17.7,93.0,1.5,50,838.7,19.2,80.4,0.2
2014-03-03 10:05:00,19.1,84.0,1.6,40,838.7,20.3,78.4,0.0
2014-03-03 11:05:00,19.4,87.0,1.5,30,838.6,21.3,76.3,0.0
2014-03-03 12:05:00,19.1,89.0,1.3,30,838.3,21.6,73.0,0.2
2014-03-03 13:05:00,19.0,89.0,1.3,30,837.9,21.4,73.5,0.4
