Datetime,Dry Bulb Temperature,Relative Humidity,Wind Speed,Wind Direction,Atmospheric Station Pressure,Indoor Mean Air Temperature,Indoor Air Relative Humidity,Precipitable Water
2014-02-21 22:05:00,17.7,82.0,1.2,50,842.1,22.7,62.7,0.0
2014-02-21 23:05:00,18.2,82.0,1.4,50,842.1,22.4,62.9,0.0
2014-02-22 00:05:00,18.1,83.0,1.5,60,842.2,22.2,63.2,0.0
2014-02-22 01:05:00,18.2,82.0,1.3,50,842.4,22.2,63.7,0.0
2014-02-22 02:05:00,18.5,83.0,1.5,50,842.4,22.0,64.4,0.0
2014-02-22 03:05:00,18.3,84.0,1.9,60,842.0,21.8,64.9,0.0
2014-02-22 04:05:00,18.2,85.0,2.0,40,841.6,21.7,65.3,0.0
2014-02-22 05:05:00,17.5,86.0,1.7,50,841.8,21.6,65.5,0.0
2014-02-22 06:05:00,17.7,86.0,1.2,30,842.6,21.3,65.9,0.0
2014-02-22 07:05:00,18.1,82.0,1.7,50,843.0,21.3,66.8,0.0
2014-02-22 08:05:00,18.7,81.0,1.5,30,843.2,21.2,66.0,0.0
2014-02-22 09:05:00,20.3,73.0,1.8,40,843.3,21.5,66.8,0.0
2014-02-22 10:05:00,21.3,68.0,2.0,40,843.3,21.8,65.7,0.0
2014-02-22 11:05:00,23.4,65.0,2.0,20,843.3,22.5,65.9,0.0
2014-02-22 12:05:00,23.4,64.0,1.9,30,843.0,22.9,63.6,0.0
2014-02-22 13:05:00,24.5,58.0,1.8,360,842.7,23.5,62.4,0.0
2014-02-22 14:05:00,25.5,54.0,1.8,10,841.9,24.5,60.3,0.0
2014-02-22 15:05:00,25.3,54.0,1.8,10,841.0,24.6,60.6,0.0
2014-02-22 16:05:00,26.3,53.0,1.7,30,840.6,24.2,61.6,0.0
2014-02-22 17:05:00,24.5,53.0,1.5,60,840.7,23.9,62.2,0.0
2014-02-22 18:05:00,23.1,56.0,0.0,0,841.0,23.7,64.1,0.0
2014-02-22 19:05:00,21.4,66.0,0.0,0,841.0,23.4,64.3,0.0
2014-02-22 20:05:00,20.3,72.0,0.0,0,841.6,23.2,64.3,0.0
2014-02-22 21:05:00,20.2,74.0,0.0,0,842.1,23.1,63.9,0.0
2014-02-22 22:05:00,19.9,77.0,0.0,0,842.7,22.8,63.9,0.0
2014-02-22 23:05:00,19.8,80.0,0.0,0,842.7,22.8,64.1,0.0
2014-02-23 00:05:00,20.1,80.0,0.0,0,842.8,22.7,64.5,0.2
2014-02-23 01:05:00,19.4,82.0,0.0,0,842.6,22.6,65.8,0.0
2014-02-23 02:05:00,19.2,84.0,0.0,0,842.5,22.5,66.5,0.0
2014-02-23 03:05:00,19.3,85.0,0.0,0,842.4,22.4,67.3,0.2
2014-02-23 04:05:00,19.2,85.0,0.0,0,842.1,22.3,67.2,0.4
2014-02-23 05:05:00,19.1,88.0,0.0,0,842.1,22.2,67.4,0.0
2014-02-23 06:05:00,18.8,88.0,0.0,0,842.1,22.0,67.9,0.0
2014-02-23 07:05:00,18.7,88.0,0.0,0,842.7,22.0,68.5,0.2
2014-02-23 08:05:00,18.9,84.0,0.0,0,843.1,22.2,67.9,0.0
2014-02-23 09:05:00,20.5,75.0,1.3,10,843.1,22.2,67.5,0.0
2014-02-23 10:05:00,22.6,68.0,1.4,360,843.2,22.4,66.0,0.0
2014-02-23 11:05:00,22.7,66.0,1.2,350,843.0,22.9,64.9,0.0
2014-02-23 12:05:00,24.9,57.0,1.2,360,842.0,23.7,63.8,0.0
2014-02-23 13:05:00,25.1,55.0,1.4,20,841.3,24.6,62.3,0.0
2014-02-23 14:05:00,26.2,52.0,1.4,330,840.4,25.1,61.6,0.0
2014-02-23 15:05:00,27.1,49.0,1.4,340,839.7,24.6,63.3,0.0
2014-02-23 16:05:00,27.3,42.0,1.3,340,839.6,24.8,62.7,0.0
2014-02-23 17:05:00,24.3,55.0,1.5,210,840.1,24.4,64.0,0.0
2014-02-23 18:05:00,21.3,69.0,1.9,220,840.3,23.9,64.7,0.0
2014-02-23 19:05:00,19.4,78.0,1.8,210,840.6,23.6,64.9,0.0
2014-02-23 20:05:00,19.1,78.0,1.6,180,841.4,23.5,65.2,0.0
2014-02-23 21:05:00,19.3,74.0,1.1,200,841.6,23.4,65.0,0.0
2014-02-23 22:05:00,19.6,73.0,1.3,140,841.9,23.3,64.8,0.0
2014-02-23 23:05:00,19.0,76.0,1.6,110,841.5,23.1,64.7,0.0
2014-02-24 00:05:00,19.1,77.0,1.4,100,841.6,22.8,65.8,0.0
2014-02-24 01:05:00,18.9,79.0,1.8,70,841.5,22.7,66.5,0.0
2014-02-24 02:05:00,18.8,80.0,1.3,50,840.9,22.5,67.1,0.0
2014-02-24 03:05:00,18.0,82.0,1.3,40,840.6,22.3,67.1,0.0
2014-02-24 04:05:00,18.3,79.0,1.3,40,840.3,22.1,67.0,0.0
2014-02-24 05:05:00,18.2,79.0,1.6,40,840.3,21.9,67.6,0.0
2014-02-24 06:05:00,18.1,79.0,0.0,0,840.7,21.7,67.4,0.0
2014-02-24 07:05:00,18.2,78.0,1.1,40,840.9,21.6,67.7,0.0
2014-02-24 08:05:00,19.1,76.0,1.4,30,841.4,21.8,68.1,0.0
2014-02-24 09:05:00,20.1,70.0,1.6,10,841.5,21.8,66.7,0.0
2014-02-24 10:05:00,22.0,65.0,1.5,350,841.6,22.1,66.1,0.0
2014-02-24 11:05:00,23.2,62.0,1.4,320,841.2,22.7,64.9,0.0
2014-02-24 12:05:00,24.6,57.0,1.4,320,840.4,23.4,64.2,0.0
2014-02-24 13:05:00,25.6,54.0,1.4,320,839.7,24.1,63.1,0.0
2014-02-24 14:05:00,26.5,53.0,1.6,340,839.0,25.0,61.4,0.0
2014-02-24 15:05:00,26.3,52.0,1.9,340,838.3,25.2,61.3,0.0
2014-02-24 16:05:00,25.5,51.0,1.6,330,837.8,25.4,60.4,0.0
2014-02-24 17:05:00,25.0,54.0,1.7,270,837.7,25.7,60.5,0.0
2014-02-24 18:05:00,23.8,58.0,1.3,260,837.4,25.2,62.4,0.0
2014-02-24 19:05:00,21.7,66.0,0.0,0,837.8,24.9,63.4,0.0
2014-02-24 20:05:00,21.4,65.0,0.0,0,838.5,24.6,64.0,0.0
2014-02-24 21:05:00,21.0,66.0,0.0,0,839.0,24.3,64.3,0.0
2014-02-24 22:05:00,20.6,72.0,0.0,0,839.2,24.1,64.6,0.0
2014-02-24 23:05:00,20.2,75.0,0.0,0,838.7,23.9,64.8,0.0
2014-02-25 00:05:00,19.7,79.0,0.0,0,838.5,23.8,68.4,0.0
2014-02-25 01:05:00,19.8,76.0,0.0,0,838.6,23.8,69.4,0.0
2014-02-25 02:05:00,19.7,73.0,0.0,0,838.4,23.6,69.0,0.0
2014-02-25 03:05:00,17.2,87.0,1.5,340,839.6,23.4,69.0,0.8
2014-02-25 04:05:00,17.2,89.0,0.0,0,838.9,23.1,67.8,2.8
2014-02-25 05:05:00,17.1,90.0,0.0,0,838.5,22.9,68.6,1.0
2014-02-25 06:05:00,17.4,90.0,0.0,0,838.9,22.7,68.8,0.0
2014-02-25 07:05:00,17.4,90.0,0.0,0,839.4,22.4,67.9,0.0
2014-02-25 08:05:00,18.1,87.0,0.0,0,839.8,22.5,67.1,0.0
2014-02-25 09:05:00,19.9,78.0,0.0,0,840.1,22.6,65.8,0.0
2014-02-25 10:05:00,21.1,74.0,1.3,300,840.2,22.7,65.4,0.0
2014-02-25 11:05:00,22.4,67.0,1.6,310,840.1,23.2,64.6,0.0
2014-02-25 12:05:00,23.7,64.0,1.7,300,839.2,23.9,63.5,0.0
2014-02-25 13:05:00,24.6,53.0,1.9,290,838.6,24.6,62.1,0.0
2014-02-25 14:05:00,25.9,48.0,1.6,280,837.8,25.7,59.5,0.0
2014-02-25 15:05:00,26.3,50.0,1.6,280,837.3,28.1,53.1,0.0
2014-02-25 16:05:00,26.0,52.0,0.0,0,836.8,27.8,53.8,0.0
2014-02-25 17:05:00,26.5,39.0,1.5,240,836.7,26.9,55.3,0.0
2014-02-25 18:05:00,25.5,49.0,1.6,230,836.7,26.4,58.0,0.0
2014-02-25 19:05:00,23.1,55.0,1.3,230,837.2,25.9,57.1,0.0
2014-02-25 20:05:00,20.5,67.0,0.0,0,837.8,25.8,58.7,0.0
2014-02-25 21:05:00,19.3,71.0,0.0,0,838.6,25.4,59.9,0.0
2014-02-25 22:05:00,18.7,73.0,0.0,0,838.9,25.2,60.9,0.0
2014-02-25 23:05:00,18.4,69.0,0.0,0,838.7,24.8,60.8,0.0
2014-02-26 00:05:00,17.8,69.0,0.0,0,838.7,24.4,64.6,0.0
2014-02-26 01:05:00,18.1,64.0,0.0,0,838.6,24.2,65.8,0.0
2014-02-26 02:05:00,17.2,73.0,0.0,0,838.5,23.8,65.9,0.0
2014-02-26 03:05:00,16.8,82.0,1.3,140,838.4,23.5,66.1,0.0
2014-02-26 04:05:00,16.5,85.0,1.1,130,838.5,23.3,65.9,0.0
2014-02-26 05:05:00,16.9,87.0,1.5,100,839.0,23.1,65.7,0.0
2014-02-26 06:05:00,17.6,83.0,1.4,100,839.5,22.7,65.8,0.0
2014-02-26 07:05:00,18.1,82.0,1.9,90,840.0,22.6,66.4,0.0
2014-02-26 08:05:00,19.6,76.0,1.9,90,840.3,22.4,65.4,0.0
2014-02-26 09:05:00,20.5,71.0,2.1,80,840.9,22.6,65.0,0.0
2014-02-26 10:05:00,21.4,66.0,2.1,60,841.2,23.0,64.2,0.0
2014-02-26 11:05:00,22.5,62.0,2.2,50,841.2,23.3,63.1,0.0
2014-02-26 12:05:00,25.0,58.0,2.0,40,840.6,23.6,62.7,0.0
2014-02-26 13:05:00,25.0,55.0,1.4,30,839.8,24.2,61.5,0.0
2014-02-26 14:05:00,26.5,46.0,1.3,350,839.0,24.1,62.2,0.0
2014-02-26 15:05:00,26.3,43.0,1.4,350,838.4,25.5,58.0,0.0
2014-02-26 16:05:00,19.1,70.0,1.5,110,838.6,25.9,58.5,0.2
2014-02-26 17:05:00,18.6,69.0,1.1,60,838.6,25.7,57.4,0.0
2014-02-26 18:05:00,19.9,67.0,0.0,0,839.1,25.4,59.5,0.0
2014-02-26 19:05:00,18.8,73.0,0.0,0,839.7,25.0,60.9,0.0
2014-02-26 20:05:00,18.3,78.0,0.0,0,840.4,24.6,61.5,0.0
2014-02-26 21:05:00,17.9,81.0,0.0,0,840.8,24.2,61.8,0.0
2014-02-26 22:05:00,17.8,84.0,0.0,0,841.3,24.0,62.5,0.0
2014-02-26 23:05:00,18.0,86.0,0.0,0,841.0,23.8,63.1,0.0
2014-02-27 00:05:00,17.8,86.0,0.0,0,841.0,23.6,64.2,0.0
2014-02-27 01:05:00,17.7,84.0,0.0,0,841.0,23.3,65.4,0.0
2014-02-27 02:05:00,17.2,83.0,1.3,30,840.7,23.1,65.1,0.0
2014-02-27 03:05:00,17.0,82.0,1.1,20,840.6,22.8,65.7,0.4
2014-02-27 04:05:00,16.7,83.0,0.0,0,840.3,22.6,65.4,0.0
2014-02-27 05:05:00,16.6,83.0,0.0,0,840.2,22.3,65.4,0.0
2014-02-27 06:05:00,16.1,83.0,0.0,0,840.6,22.1,65.2,0.0
2014-02-27 07:05:00,16.0,83.0,0.0,0,840.9,21.9,63.3,0.0
2014-02-27 08:05:00,17.2,76.0,1.1,40,841.3,21.8,63.2,0.0
2014-02-27 09:05:00,18.7,72.0,1.5,30,841.6,21.9,63.2,0.0
2014-02-27 10:05:00,20.3,64.0,1.5,10,841.4,22.4,61.2,0.0
2014-02-27 11:05:00,22.6,57.0,1.5,340,841.2,22.9,61.0,0.0
2014-02-27 12:05:00,24.0,50.0,1.4,340,840.7,23.6,60.1,0.0
2014-02-27 13:05:00,24.8,48.0,1.6,340,840.0,24.2,59.0,0.0
2014-02-27 14:05:00,25.4,37.0,1.5,310,839.2,25.6,56.1,0.0
2014-02-27 15:05:00,26.4,38.0,1.6,300,838.6,27.3,51.9,0.0
2014-02-27 16:05:00,25.6,44.0,1.5,310,838.0,26.8,52.7,0.0
2014-02-27 17:05:00,23.2,64.0,1.3,310,837.9,26.7,54.1,0.2
2014-02-27 18:05:00,19.7,70.0,0.0,0,838.1,26.3,56.0,0.0
2014-02-27 19:05:00,18.7,76.0,0.0,0,838.5,25.8,57.9,0.0
2014-02-27 20:05:00,17.7,83.0,0.0,0,838.7,25.3,58.8,0.6
2014-02-27 21:05:00,16.9,86.0,0.0,0,839.1,24.9,59.2,0.0
2014-02-27 22:05:00,16.5,89.0,0.0,0,839.1,24.8,60.2,0.0
2014-02-27 23:05:00,16.4,86.0,0.0,0,839.4,24.4,62.0,0.0
2014-02-28 00:05:00,15.9,89.0,0.0,0,839.3,24.1,61.4,0.0
2014-02-28 01:05:00,15.6,88.0,0.0,0,838.9,23.8,62.7,0.0
2014-02-28 02:05:00,15.3,87.0,0.0,0,838.6,23.5,64.3,0.0
2014-02-28 03:05:00,14.8,87.0,0.0,0,838.3,23.1,64.7,1.0
2014-02-28 04:05:00,14.3,87.0,0.0,0,838.0,22.8,65.3,0.0
2014-02-28 05:05:00,13.9,87.0,0.0,0,838.3,22.4,65.9,0.0
2014-02-28 06:05:00,13.5,91.0,0.0,0,838.7,22.2,66.3,0.0
2014-02-28 07:05:00,14.5,92.0,0.0,0,839.1,22.0,65.1,0.0
2014-02-28 08:05:00,18.4,80.0,0.0,0,839.2,22.2,65.3,0.0
2014-02-28 09:05:00,21.8,67.0,0.0,0,839.1,22.2,63.9,0.0
2014-02-28 10:05:00,24.4,51.0,0.0,0,839.2,22.7,61.2,0.0
2014-02-28 11:05:00,25.6,40.0,1.4,340,838.9,23.5,58.9,0.0
2014-02-28 12:05:00,25.4,41.0,1.3,330,838.5,24.4,57.3,0.0
2014-02-28 13:05:00,25.9,36.0,1.4,300,837.8,25.1,55.4,0.0
2014-02-28 14:05:00,25.8,37.0,1.2,300,837.2,25.9,55.3,0.0
2014-02-28 15:05:00,26.0,37.0,0.0,0,836.3,27.2,53.4,0.0
2014-02-28 16:05:00,27.3,36.0,1.3,340,835.7,27.2,50.1,0.0
2014-02-28 17:05:00,26.2,40.0,1.7,350,835.6,26.6,43.0,0.0
2014-02-28 18:05:00,25.5,40.0,1.3,330,835.7,26.3,44.4,0.0
2014-02-28 19:05:00,22.7,51.0,0.0,0,836.3,25.9,47.8,0.0
2014-02-28 20:05:00,20.2,62.0,0.0,0,836.7,25.9,51.8,0.0
2014-02-28 21:05:00,18.7,68.0,0.0,0,837.1,25.7,53.0,0.0
2014-02-28 22:05:00,17.9,70.0,0.0,0,836.9,25.4,53.7,0.0
2014-02-28 23:05:00,17.3,72.0,0.0,0,836.9,25.1,54.3,0.0
2014-03-01 00:05:00,16.5,74.0,0.0,0,836.9,24.7,55.4,0.0
2014-03-01 01:05:00,15.9,76.0,0.0,0,836.5,24.4,55.7,0.0
2014-03-01 02:05:00,16.0,79.0,0.0,0,836.3,24.1,57.3,0.0
2014-03-01 03:05:00,16.3,78.0,0.0,0,836.2,23.9,58.6,0.0
2014-03-01 04:05:00,16.2,75.0,0.0,0,836.5,23.7,59.6,0.0
2014-03-01 05:05:00,16.5,74.0,0.0,0,836.8,23.4,59.7,0.0
2014-03-01 06:05:00,16.5,73.0,0.0,0,837.2,23.2,59.6,0.0
2014-03-01 07:05:00,16.9,73.0,0.0,0,837.7,23.1,60.9,0.0
2014-03-01 08:05:00,19.3,65.0,0.0,0,838.2,23.2,61.7,0.0
2014-03-01 09:05:00,22.7,56.0,1.4,250,838.4,23.2,59.5,0.0
2014-03-01 10:05:00,22.0,60.0,1.2,240,838.6,23.3,59.9,0.0
2014-03-01 11:05:00,22.8,60.0,0.0,0,838.6,23.3,61.1,0.0
2014-03-01 12:05:00,20.9,73.0,0.0,0,838.7,23.1,62.5,0.0
2014-03-01 13:05:00,20.1,78.0,1.6,240,838.4,23.0,63.5,0.2
2014-03-01 14:05:00,20.3,81.0,0.0,0,838.3,23.1,64.4,0.6
2014-03-01 15:05:00,19.9,77.0,0.0,0,838.1,22.9,64.9,0.6
2014-03-01 16:05:00,19.1,82.0,0.0,0,838.1,22.9,65.0,0.6
2014-03-01 17:05:00,18.6,85.0,0.0,0,838.3,22.8,64.7,0.6
2014-03-01 18:05:00,17.7,86.0,0.0,0,838.6,22.6,64.1,0.2
2014-03-01 19:05:00,16.8,85.0,0.0,0,838.8,22.4,61.0,0.2
2014-03-01 20:05:00,16.3,88.0,0.0,0,839.4,22.4,62.5,0.0
2014-03-01 21:05:00,16.5,86.0,0.0,0,839.6,22.3,63.3,0.0
2014-03-01 22:05:00,16.1,88.0,0.0,0,839.8,22.1,63.4,0.0
2014-03-01 23:05:00,16.2,89.0,0.0,0,839.8,21.7,64.0,0.0
2014-03-02 00:05:00,16.4,88.0,0.0,0,840.1,21.5,64.8,0.0
2014-03-02 01:05:00,16.6,88.0,0.0,0,840.0,21.3,65.3,0.0
2014-03-02 02:05:00,16.6,88.0,0.0,0,839.6,21.1,65.7,0.0
2014-03-02 03:05:00,16.4,87.0,0.0,0,839.1,20.9,66.6,0.0
2014-03-02 04:05:00,16.2,87.0,0.0,0,838.7,20.8,66.4,0.0
2014-03-02 05:05:00,16.4,88.0,0.0,0,838.7,20.6,66.9,0.0
2014-03-02 06:05:00,16.3,87.0,0.0,0,839.1,20.4,67.8,0.0
2014-03-02 07:05:00,16.7,88.0,0.0,0,839.8,20.3,68.5,0.0
2014-03-02 08:05:00,16.9,86.0,0.0,0,840.1,20.3,66.9,0.0
2014-03-02 09:05:00,17.6,83.0,2.0,50,840.4,20.3,66.6,0.0
2014-03-02 10:05:00,17.8,83.0,1.6,30,840.9,20.6,67.5,0.0
2014-03-02 11:05:00,18.0,83.0,2.1,40,840.7,20.6,68.3,0.0
2014-03-02 12:05:00,16.9,88.0,2.3,40,840.6,20.4,67.5,0.2
2014-03-02 13:05:00,16.9,90.0,1.5,40,840.2,20.3,68.9,0.2
2014-03-02 14:05:00,17.0,87.0,1.6,60,839.6,20.3,70.5,0.2
2014-03-02 15:05:00,18.0,85.0,1.5,70,839.0,20.3,70.0,0.2
2014-03-02 16:05:00,17.8,85.0,1.4,60,838.6,20.3,69.2,0.2
2014-03-02 17:05:00,17.6,86.0,1.2,90,838.3,20.3,69.5,0.6
2014-03-02 18:05:00,17.7,87.0,1.4,100,838.0,20.2,70.0,0.0
2014-03-02 19:05:00,17.7,86.0,0.0,0,838.3,20.1,70.3,0.0
2014-03-02 20:05:00,17.2,87.0,0.0,0,838.5,20.0,70.3,0.0
2014-03-02 21:05:00,17.4,88.0,0.0,0,839.1,20.0,70.8,0.0
2014-03-02 22:05:00,17.6,86.0,0.0,0,839.2,20.0,70.7,0.0
2014-03-02 23:05:00,17.0,88.0,0.0,0,839.0,20.0,71.5,0.0
2014-03-03 00:05:00,16.5,89.0,0.0,0,838.6,19.8,71.8,0.0
2014-03-03 01:05:00,16.6,90.0,0.0,0,838.7,19.8,72.9,0.0
2014-03-03 02:05:00,17.0,88.0,0.0,0,838.6,19.7,73.4,0.0
2014-03-03 03:05:00,17.1,89.0,1.4,60,838.1,19.7,73.8,0.0
2014-03-03 04:05:00,17.1,89.0,1.4,60,838.0,19.6,74.1,0.0
2014-03-03 05:05:00,17.0,89.0,1.2,60,837.9,19.5,74.2,0.0
2014-03-03 06:05:00,17.2,91.0,0.0,0,837.9,19.4,74.1,0.0
2014-03-03 07:05:00,17.2,92.0,1.2,40,838.4,19.5,73.9,0.2
2014-03-03 08:05:00,17.4,93.0,1.1,50,838.6,19.4,73.5,0.0
2014-03-03 09:05:00,17.7,93.0,1.5,50,838.7,19.3,75.1,0.2
2014-03-03 10:05:00,19.1,84.0,1.6,40,838.7,19.7,73.0,0.0
2014-03-03 11:05:00,19.4,87.0,1.5,30,838.6,20.0,72.2,0.0
2014-03-03 12:05:00,19.1,89.0,1.3,30,838.3,20.4,72.9,0.2
2014-03-03 13:05:00,19.0,89.0,1.3,30,837.9,21.1,71.8,0.4
